loan_id,user_id,dpd_max_30d,dpd_max_60d,dpd_max_90d,dpd_max_180d,dpd30_ever_30d,dpd30_ever_60d,dpd30_ever,dpd30_ever_180d,chargeoff_dt,paid_off_dt
1190,3365,0,0,0,0,0,0,0,0,,2025-04-28 07:48:06
1191,4221,0,0,0,0,0,0,0,0,,2025-03-12 21:02:10
1192,738,0,0,0,0,0,0,0,0,,2025-05-18 04:19:46
1193,1471,0,0,5,5,0,0,0,0,,2024-10-21 19:40:38
1194,4565,0,12,15,15,0,0,0,0,,2024-06-02 00:46:47
1195,4612,0,0,0,0,0,0,0,0,,2025-07-10 02:13:20
1196,4411,0,0,0,0,0,0,0,0,,2025-12-31 01:45:46
1197,4510,0,0,0,0,0,0,0,0,,2026-02-03 03:49:05
1198,4307,0,0,0,0,0,0,0,0,,2026-01-18 21:59:30
1199,4473,0,0,0,0,0,0,0,0,,2026-01-24 08:39:46
1200,2307,5,5,5,5,0,0,0,0,,2024-11-18 06:05:04
1201,2035,0,23,25,25,0,0,0,0,,2025-02-06 01:27:21
1202,1561,0,8,25,25,0,0,0,0,,2025-01-04 20:36:02
1203,2095,0,0,0,0,0,0,0,0,,2024-07-22 10:43:48
1204,3890,0,0,0,0,0,0,0,0,,2025-10-03 10:20:00
1205,2438,15,15,15,15,0,0,0,0,,2026-01-13 15:18:17
1206,1460,0,5,5,5,0,0,0,0,,2025-04-29 10:06:06
1207,2190,0,0,0,0,0,0,0,0,,2024-04-12 06:28:47
1208,1847,0,0,0,0,0,0,0,0,,2024-07-20 13:45:05
1209,1547,0,15,15,15,0,0,0,0,,2024-06-18 01:14:02
1210,3587,0,0,0,0,0,0,0,0,,2025-12-07 05:43:32
1211,2552,0,5,5,5,0,0,0,0,,2024-08-13 08:21:30
1212,2304,0,0,0,0,0,0,0,0,,2025-03-05 12:09:05
1213,42,0,15,15,15,0,0,0,0,,2025-07-30 19:38:42
1214,975,0,5,25,25,0,0,0,0,,2025-04-05 19:27:17
1215,3655,5,5,5,5,0,0,0,0,,2026-01-02 11:45:25
1216,2797,0,0,0,0,0,0,0,0,,2025-06-05 12:35:09
1217,4509,0,0,0,0,0,0,0,0,,2025-09-21 13:50:00
1218,614,0,0,0,0,0,0,0,0,,2025-08-12 20:20:12
1219,1003,0,0,0,0,0,0,0,0,,2024-07-23 09:26:47
1220,4059,0,15,15,15,0,0,0,0,,2025-11-13 12:29:34
1221,4263,0,0,0,0,0,0,0,0,,2024-03-25 04:33:29
1222,2844,0,5,5,5,0,0,0,0,,2024-07-21 17:53:04
1223,3021,0,0,0,0,0,0,0,0,,2024-09-16 06:09:23
1224,2103,0,14,15,15,0,0,0,0,,2025-10-19 03:32:12
1225,4647,0,5,5,5,0,0,0,0,,2024-06-21 08:20:31
1226,998,0,0,0,0,0,0,0,0,,2024-10-08 18:30:27
1227,4218,0,0,0,0,0,0,0,0,,2025-02-22 21:47:10
1228,4887,0,0,0,0,0,0,0,0,,2025-11-27 20:56:29
1229,486,0,5,5,5,0,0,0,0,,2025-09-06 01:21:51
1230,2261,0,0,0,0,0,0,0,0,,2026-03-27 21:03:19
1231,3149,9,15,15,15,0,0,0,0,,2024-06-13 17:47:36
1232,4291,0,0,0,0,0,0,0,0,,2025-05-10 20:25:50
1233,2039,27,30,30,30,0,1,1,1,2025-12-08 15:06:43,
1234,3173,0,0,0,0,0,0,0,0,,2026-05-24 14:22:29
1235,4631,15,15,15,15,0,0,0,0,,2025-12-31 01:15:04
1236,4840,0,0,0,0,0,0,0,0,,2024-11-19 08:06:14
1237,4176,0,0,0,0,0,0,0,0,,2025-07-28 20:59:24
1238,3830,0,10,15,15,0,0,0,0,,2025-03-02 00:36:08
1239,2122,0,0,0,0,0,0,0,0,,2025-12-02 22:36:52
1240,4998,0,0,0,0,0,0,0,0,,2024-11-01 02:54:25
1241,3854,0,0,0,0,0,0,0,0,,2025-04-13 19:57:25
1242,4197,0,0,0,0,0,0,0,0,,2024-05-19 10:16:55
1243,3716,0,10,25,25,0,0,0,0,,2025-12-22 14:57:01
1244,4041,0,15,15,15,0,0,0,0,,2024-07-08 20:01:18
1245,549,0,0,0,0,0,0,0,0,,2024-07-16 00:08:24
1246,1587,0,0,0,0,0,0,0,0,,2024-04-08 09:38:14
1247,1665,0,0,0,0,0,0,0,0,,2025-11-15 06:19:57
1248,426,0,0,0,0,0,0,0,0,,2024-11-27 06:39:44
1249,3990,0,0,0,0,0,0,0,0,,2024-10-26 13:05:38
1250,3679,0,0,0,0,0,0,0,0,,2025-11-23 21:58:23
1251,4876,0,0,0,0,0,0,0,0,,2025-10-07 09:16:26
1252,2355,0,0,0,0,0,0,0,0,,2024-08-13 03:33:02
1253,4677,0,0,0,0,0,0,0,0,,2024-06-25 16:13:53
1254,1135,5,5,5,5,0,0,0,0,,2025-05-24 18:37:55
1255,1228,0,0,15,15,0,0,0,0,,2025-05-02 06:05:03
1256,2465,0,0,0,0,0,0,0,0,,2026-01-31 17:04:47
1257,4535,0,0,0,0,0,0,0,0,,2024-12-16 16:45:50
1258,1470,19,30,30,30,0,1,1,1,2024-12-20 01:09:29,
1259,3791,0,0,0,0,0,0,0,0,,2025-10-29 12:39:48
1260,3245,0,0,0,0,0,0,0,0,,2024-05-22 14:34:24
1261,3793,0,15,15,15,0,0,0,0,,2025-12-25 00:33:33
1262,874,5,5,5,5,0,0,0,0,,2024-09-17 02:51:59
1263,3235,5,5,5,5,0,0,0,0,,2025-11-16 05:58:15
1264,2834,0,0,5,5,0,0,0,0,,2025-08-12 01:19:15
1265,1990,0,0,0,0,0,0,0,0,,2024-05-22 17:28:05
1266,1773,0,0,0,0,0,0,0,0,,2024-10-14 08:06:53
1267,89,0,0,0,0,0,0,0,0,,2025-03-20 15:25:13
1268,1069,0,0,0,0,0,0,0,0,,2024-10-31 15:58:27
1269,4863,0,3,15,15,0,0,0,0,,2024-03-18 15:23:19
1270,3845,0,15,15,15,0,0,0,0,,2024-11-17 01:30:59
1271,1496,0,0,5,5,0,0,0,0,,2024-06-30 00:11:31
1272,3490,0,0,5,5,0,0,0,0,,2025-03-12 05:31:00
1273,428,0,0,5,5,0,0,0,0,,2024-06-15 02:31:05
1274,2554,0,0,0,0,0,0,0,0,,2025-05-15 13:37:28
1275,4588,0,0,0,0,0,0,0,0,,2024-07-03 00:41:07
1276,1103,0,0,0,60,0,0,0,1,,2024-12-31 03:56:38
1277,1280,0,0,0,0,0,0,0,0,,2025-04-08 12:15:55
1278,136,0,0,0,0,0,0,0,0,,2025-03-16 00:41:07
1279,1003,0,3,15,15,0,0,0,0,,2024-06-02 12:38:23
1280,4642,0,0,0,0,0,0,0,0,,2025-03-08 09:53:22
1281,1067,0,0,0,0,0,0,0,0,,2024-11-07 21:01:14
1282,2531,0,0,0,0,0,0,0,0,,2024-08-23 06:58:14
1283,26,0,0,0,0,0,0,0,0,,2025-07-29 11:03:56
1284,2008,0,0,30,60,0,0,1,1,2024-07-03 14:00:39,
1285,943,0,0,0,0,0,0,0,0,,2025-12-27 12:56:59
1286,2711,0,0,0,0,0,0,0,0,,2025-12-07 11:41:28
1287,1615,0,0,0,0,0,0,0,0,,2025-03-24 09:27:07
1288,1821,0,0,5,5,0,0,0,0,,2025-04-27 15:18:00
1289,2612,0,0,5,5,0,0,0,0,,2025-01-02 21:43:08
1290,3565,0,0,5,5,0,0,0,0,,2024-06-04 08:59:15
1291,513,0,0,0,0,0,0,0,0,,2025-01-03 03:04:20
1292,534,0,0,0,0,0,0,0,0,,2024-11-10 19:54:33
1293,4594,0,0,15,15,0,0,0,0,,2024-09-02 20:17:16
1294,3341,0,0,0,0,0,0,0,0,,2026-03-15 07:18:23
1295,4228,0,0,0,0,0,0,0,0,,2025-06-18 19:13:06
1296,1313,0,0,0,0,0,0,0,0,,2024-03-09 04:18:58
1297,52,0,17,30,30,0,0,1,1,2025-11-11 15:28:53,
1298,1317,0,0,0,0,0,0,0,0,,2025-05-19 09:37:24
1299,320,5,5,5,5,0,0,0,0,,2025-08-10 23:39:01
1300,1999,23,25,25,25,0,0,0,0,,2025-07-29 01:21:27
1301,4682,0,0,5,5,0,0,0,0,,2025-04-13 05:43:49
1302,1085,0,0,0,0,0,0,0,0,,2024-12-29 16:34:19
1303,1978,15,15,15,15,0,0,0,0,,2025-02-26 00:59:31
1304,3796,0,0,0,0,0,0,0,0,,2025-01-28 15:31:42
1305,1958,0,0,5,5,0,0,0,0,,2024-06-17 19:57:53
1306,2501,0,15,15,15,0,0,0,0,,2025-11-11 08:48:28
1307,2724,13,15,15,15,0,0,0,0,,2024-04-18 06:04:37
1308,2445,0,0,0,0,0,0,0,0,,2025-12-26 09:26:05
1309,381,0,0,0,0,0,0,0,0,,2026-03-21 07:14:52
1310,4160,0,0,0,0,0,0,0,0,,2024-07-17 20:20:25
1311,2578,0,15,15,15,0,0,0,0,,2024-08-25 13:33:03
1312,3951,15,15,15,15,0,0,0,0,,2024-05-07 17:28:52
1313,1118,0,5,5,5,0,0,0,0,,2025-03-26 17:29:18
1314,263,0,0,0,60,0,0,0,1,,2024-04-30 15:25:53
1315,502,0,0,0,0,0,0,0,0,,2024-04-21 01:34:14
1316,4738,0,0,0,0,0,0,0,0,,2024-06-21 03:41:52
1317,2187,0,0,0,0,0,0,0,0,,2024-12-11 02:27:18
1318,2531,1,5,5,5,0,0,0,0,,2025-01-04 12:08:59
1319,2856,0,0,0,0,0,0,0,0,,2024-03-16 16:28:48
1320,1997,0,0,0,0,0,0,0,0,,2024-06-18 01:43:34
1321,2096,5,5,5,5,0,0,0,0,,2025-10-29 06:03:33
1322,1749,0,0,0,0,0,0,0,0,,2025-09-25 14:57:55
1323,3201,0,0,0,0,0,0,0,0,,2026-04-04 21:11:25
1324,3503,5,5,5,5,0,0,0,0,,2024-08-23 04:27:59
1325,2277,0,0,0,0,0,0,0,0,,2025-10-15 04:22:52
1326,4069,0,0,0,0,0,0,0,0,,2026-02-12 03:14:36
1327,3846,0,15,15,15,0,0,0,0,,2024-12-06 10:55:17
1328,3052,0,7,15,15,0,0,0,0,,2025-05-25 23:41:33
1329,1989,0,0,0,0,0,0,0,0,,2025-02-18 19:23:51
1330,2193,30,60,90,90,1,1,1,1,2026-02-20 02:24:08,
1331,1409,0,0,0,30,0,0,0,1,,2025-08-06 10:58:38
1332,1455,0,0,0,0,0,0,0,0,,2026-01-13 08:13:51
1333,4967,0,15,15,15,0,0,0,0,,2025-12-09 16:23:22
1334,1704,0,0,15,15,0,0,0,0,,2025-03-04 11:05:08
1335,4758,0,0,0,0,0,0,0,0,,2025-10-08 17:51:09
1336,125,0,5,5,5,0,0,0,0,,2025-04-15 02:47:00
1337,1217,0,5,5,5,0,0,0,0,,2026-05-30 05:19:28
1338,95,0,0,0,0,0,0,0,0,,2025-06-24 20:40:02
1339,2532,0,0,0,0,0,0,0,0,,2024-04-15 04:36:43
1340,3148,0,0,0,0,0,0,0,0,,2024-11-08 08:35:09
1341,234,0,0,0,0,0,0,0,0,,2025-11-09 15:01:38
1342,4252,0,0,0,0,0,0,0,0,,2026-01-18 19:38:16
1343,3624,0,0,0,0,0,0,0,0,,2024-03-12 04:17:19
1344,4886,0,0,0,0,0,0,0,0,,2025-10-13 18:25:56
1345,4622,0,0,0,0,0,0,0,0,,2025-03-06 01:40:54
1346,1642,0,0,0,0,0,0,0,0,,2025-08-02 05:47:32
1347,4465,0,5,5,5,0,0,0,0,,2024-06-10 14:13:07
1348,2462,0,0,0,0,0,0,0,0,,2025-09-28 12:37:20
1349,3765,0,0,0,0,0,0,0,0,,2025-06-18 13:38:42
1350,1747,5,5,5,5,0,0,0,0,,2024-09-05 02:17:43
1351,1157,0,0,0,0,0,0,0,0,,2024-10-10 13:14:50
1352,4409,0,0,0,0,0,0,0,0,,2025-04-09 12:12:59
1353,68,0,0,0,0,0,0,0,0,,2025-05-09 21:38:34
1354,1064,0,0,0,0,0,0,0,0,,2024-11-11 04:03:07
1355,237,5,5,5,5,0,0,0,0,,2024-11-19 11:35:17
1356,4510,0,0,0,0,0,0,0,0,,2025-12-16 14:20:55
1357,2964,0,0,5,5,0,0,0,0,,2025-04-15 22:26:36
1358,4456,0,0,0,0,0,0,0,0,,2025-12-07 03:13:01
1359,3092,0,0,15,15,0,0,0,0,,2025-07-07 07:59:51
1360,3055,0,0,15,15,0,0,0,0,,2026-01-13 15:40:14
1361,3664,0,0,0,0,0,0,0,0,,2024-12-04 06:59:30
1362,1400,0,0,0,0,0,0,0,0,,2025-04-12 10:16:45
1363,4008,0,0,0,0,0,0,0,0,,2025-09-21 06:22:33
1364,2489,5,5,5,5,0,0,0,0,,2024-09-08 19:08:49
1365,1455,0,0,0,0,0,0,0,0,,2025-11-04 10:02:08
1366,1708,15,15,15,15,0,0,0,0,,2025-12-03 22:52:01
1367,2244,0,0,0,0,0,0,0,0,,2024-08-24 06:44:56
1368,3059,0,0,0,0,0,0,0,0,,2025-06-25 03:19:01
1369,5,0,0,0,0,0,0,0,0,,2024-11-21 03:07:04
1370,3087,0,0,0,0,0,0,0,0,,2024-06-26 07:04:04
1371,714,0,0,5,5,0,0,0,0,,2025-03-03 11:39:13
1372,4867,0,8,15,15,0,0,0,0,,2025-04-26 06:48:05
1373,3613,0,0,0,0,0,0,0,0,,2025-06-30 13:51:51
1374,1575,0,0,0,0,0,0,0,0,,2026-01-05 07:27:44
1375,4624,0,0,0,0,0,0,0,0,,2026-01-12 07:11:14
1376,3466,0,5,5,5,0,0,0,0,,2024-08-07 22:26:40
1377,170,0,5,5,5,0,0,0,0,,2024-08-20 18:55:50
1378,3827,0,5,5,5,0,0,0,0,,2026-03-28 04:12:01
1379,4523,0,0,0,0,0,0,0,0,,2026-03-03 10:12:18
1380,3142,0,0,0,0,0,0,0,0,,2024-06-25 07:38:56
1381,4418,0,0,0,0,0,0,0,0,,2025-04-13 01:21:41
1382,2080,0,23,25,25,0,0,0,0,,2024-03-23 05:10:51
1383,914,0,9,15,15,0,0,0,0,,2024-10-29 23:07:30
1384,3795,25,25,25,25,0,0,0,0,,2024-05-12 04:05:22
1385,4463,0,0,0,0,0,0,0,0,,2024-10-17 09:31:27
1386,4287,0,0,0,0,0,0,0,0,,2025-01-13 11:59:57
1387,2850,0,0,5,5,0,0,0,0,,2025-02-21 06:55:53
1388,2882,0,0,0,0,0,0,0,0,,2024-11-10 17:38:51
1389,3451,0,0,0,0,0,0,0,0,,2025-02-11 01:37:28
1390,4339,0,0,0,0,0,0,0,0,,2025-10-29 23:24:05
1391,4917,0,0,0,0,0,0,0,0,,2025-12-02 09:59:27
1392,2585,0,0,15,15,0,0,0,0,,2025-11-21 17:01:43
1393,3101,0,0,0,0,0,0,0,0,,2025-02-07 14:51:32
1394,1298,6,15,15,15,0,0,0,0,,2025-04-18 22:30:23
1395,3100,5,5,5,5,0,0,0,0,,2025-10-12 20:38:55
1396,609,0,0,0,0,0,0,0,0,,2024-05-04 20:49:51
1397,3607,0,0,0,0,0,0,0,0,,2024-03-28 20:34:14
1398,4381,0,0,0,0,0,0,0,0,,2025-01-17 22:52:40
1399,1473,0,1,5,5,0,0,0,0,,2026-02-26 13:56:58
1400,3550,0,0,0,0,0,0,0,0,,2025-07-25 15:44:05
1401,2938,0,0,0,0,0,0,0,0,,2025-12-31 12:17:47
1402,78,0,0,0,0,0,0,0,0,,2025-07-06 18:27:08
1403,3235,1,15,15,15,0,0,0,0,,2025-10-18 15:43:05
1404,1446,0,0,0,0,0,0,0,0,,2025-06-17 13:03:08
1405,1985,15,15,15,15,0,0,0,0,,2026-01-11 05:17:29
1406,361,0,0,15,15,0,0,0,0,,2024-07-24 09:14:52
1407,3059,0,0,0,0,0,0,0,0,,2024-09-13 07:46:30
1408,2241,0,0,0,0,0,0,0,0,,2024-10-25 20:28:50
1409,4279,0,11,15,15,0,0,0,0,,2025-04-05 04:09:44
1410,4954,4,15,15,15,0,0,0,0,,2025-02-01 00:09:36
1411,2176,0,0,0,0,0,0,0,0,,2025-06-02 19:21:36
1412,1852,24,25,25,25,0,0,0,0,,2026-02-07 17:55:47
1413,2396,0,0,0,0,0,0,0,0,,2024-05-24 15:56:55
1414,4435,0,0,0,0,0,0,0,0,,2026-01-08 16:19:13
1415,4806,0,0,0,0,0,0,0,0,,2026-03-19 11:08:42
1416,1668,0,0,5,5,0,0,0,0,,2024-12-08 14:31:36
1417,2001,0,0,0,0,0,0,0,0,,2025-12-28 07:52:11
1418,2866,0,0,0,0,0,0,0,0,,2024-05-09 03:17:37
1419,93,0,0,0,0,0,0,0,0,,2024-11-24 08:27:15
1420,2303,0,0,0,0,0,0,0,0,,2024-09-18 10:10:21
1421,1541,0,0,0,0,0,0,0,0,,2025-01-15 18:02:47
1422,417,0,0,0,0,0,0,0,0,,2025-03-19 19:15:02
1423,2869,0,0,0,0,0,0,0,0,,2025-08-28 01:45:55
1424,2439,0,0,0,0,0,0,0,0,,2025-07-30 12:12:00
1425,4259,0,0,0,30,0,0,0,1,,2024-06-24 20:47:23
1426,409,0,0,0,0,0,0,0,0,,2025-12-28 16:26:26
1427,1753,0,6,15,15,0,0,0,0,,2024-12-07 10:44:19
1428,1578,0,0,0,0,0,0,0,0,,2025-06-04 14:49:24
1429,1566,0,0,0,0,0,0,0,0,,2026-06-08 15:49:55
1430,71,0,0,0,0,0,0,0,0,,2026-05-02 05:09:12
1431,1712,0,0,0,0,0,0,0,0,,2025-06-29 00:11:39
1432,4911,20,25,25,25,0,0,0,0,,2025-05-21 17:11:30
1433,2396,0,0,0,0,0,0,0,0,,2025-08-10 19:52:14
1434,4551,0,0,0,0,0,0,0,0,,2025-05-28 22:46:59
1435,281,0,0,0,0,0,0,0,0,,2025-02-22 04:28:34
1436,2628,0,0,0,60,0,0,0,1,,2025-11-27 20:08:39
1437,3506,0,0,0,0,0,0,0,0,,2024-10-28 05:18:16
1438,2318,0,0,15,15,0,0,0,0,,2025-03-12 17:34:04
1439,1312,5,5,5,5,0,0,0,0,,2024-11-06 19:37:31
1440,1528,5,5,5,5,0,0,0,0,,2025-05-20 01:56:28
1441,2507,0,0,0,0,0,0,0,0,,2024-12-04 13:54:43
1442,3449,0,0,0,0,0,0,0,0,,2024-08-18 04:32:29
1443,1848,0,0,0,30,0,0,0,1,,2025-06-15 19:33:02
1444,530,0,0,0,0,0,0,0,0,,2024-06-12 23:08:26
1445,4579,0,0,0,0,0,0,0,0,,2025-05-04 00:57:24
1446,1185,0,0,0,0,0,0,0,0,,2025-01-04 01:07:53
1447,4513,0,0,0,0,0,0,0,0,,2025-08-25 01:52:47
1448,11,0,0,0,0,0,0,0,0,,2025-09-03 07:10:20
1449,677,0,0,0,0,0,0,0,0,,2025-12-28 21:04:27
1450,4642,0,0,0,0,0,0,0,0,,2025-10-05 01:26:23
1451,2084,0,0,5,5,0,0,0,0,,2024-11-09 21:55:13
1452,1725,0,0,0,0,0,0,0,0,,2025-03-24 14:42:37
1453,3198,0,0,0,0,0,0,0,0,,2025-04-07 15:31:59
1454,1326,0,0,0,0,0,0,0,0,,2024-03-02 20:45:13
1455,3164,0,0,5,5,0,0,0,0,,2024-11-04 01:12:05
1456,3030,0,0,0,0,0,0,0,0,,2025-04-03 21:40:14
1457,559,0,5,5,5,0,0,0,0,,2025-04-16 07:55:34
1458,2093,0,2,5,5,0,0,0,0,,2024-08-19 07:14:08
1459,4524,0,0,0,0,0,0,0,0,,2025-03-09 15:37:58
1460,3019,0,0,0,0,0,0,0,0,,2026-02-13 02:01:44
1461,78,4,5,5,5,0,0,0,0,,2025-03-23 22:45:01
1462,1074,0,2,5,5,0,0,0,0,,2025-07-17 13:54:21
1463,3254,0,0,0,0,0,0,0,0,,2024-04-20 10:22:48
1464,2900,0,0,0,0,0,0,0,0,,2024-06-26 05:22:17
1465,530,1,15,15,15,0,0,0,0,,2025-12-24 10:50:55
1466,643,5,5,5,5,0,0,0,0,,2025-04-07 02:07:38
1467,1988,5,5,5,5,0,0,0,0,,2024-09-26 07:59:36
1468,3890,15,15,15,15,0,0,0,0,,2025-11-19 14:41:51
1469,2369,0,0,0,0,0,0,0,0,,2025-10-14 07:00:16
1470,4950,15,15,15,15,0,0,0,0,,2024-05-06 21:58:29
1471,1045,3,15,15,15,0,0,0,0,,2025-11-01 11:07:50
1472,837,0,0,0,0,0,0,0,0,,2024-07-18 22:15:58
1473,3143,0,0,0,0,0,0,0,0,,2025-10-29 13:39:07
1474,4105,0,0,0,0,0,0,0,0,,2024-11-30 11:55:41
1475,301,0,5,5,5,0,0,0,0,,2026-04-12 04:02:32
1476,1311,0,0,0,0,0,0,0,0,,2024-12-12 14:44:33
1477,1375,0,0,0,0,0,0,0,0,,2024-04-13 06:59:14
1478,1199,0,5,5,5,0,0,0,0,,2025-12-07 10:29:08
1479,4009,12,15,15,15,0,0,0,0,,2025-08-03 01:48:27
1480,585,0,0,0,0,0,0,0,0,,2024-08-23 22:53:44
1481,2088,0,0,0,0,0,0,0,0,,2025-09-20 08:43:50
1482,4239,0,0,0,0,0,0,0,0,,2024-03-24 12:09:52
1483,2359,15,15,15,15,0,0,0,0,,2024-06-09 03:14:30
1484,3031,0,15,15,15,0,0,0,0,,2024-09-11 23:48:09
1485,2700,5,5,5,5,0,0,0,0,,2024-07-03 08:17:00
1486,493,5,5,5,5,0,0,0,0,,2024-03-11 03:55:43
1487,2312,15,15,15,15,0,0,0,0,,2025-01-20 01:45:58
1488,470,0,0,0,0,0,0,0,0,,2024-10-03 01:08:23
1489,2811,6,15,15,15,0,0,0,0,,2026-01-07 23:07:46
1490,3717,0,0,5,5,0,0,0,0,,2025-11-10 03:44:45
1491,2380,0,0,0,0,0,0,0,0,,2025-02-01 01:34:32
1492,2706,0,0,0,0,0,0,0,0,,2024-12-19 20:04:07
1493,4175,0,0,0,0,0,0,0,0,,2024-12-23 19:25:42
1494,227,0,0,0,30,0,0,0,1,,2024-12-04 12:03:01
1495,3076,0,0,0,30,0,0,0,1,,2025-08-12 11:31:16
1496,398,0,0,0,0,0,0,0,0,,2025-01-29 03:11:37
1497,2371,0,0,0,0,0,0,0,0,,2025-03-27 10:34:51
1498,3759,5,5,5,5,0,0,0,0,,2025-08-30 21:29:16
1499,874,0,0,0,0,0,0,0,0,,2024-11-12 14:26:51
1500,4224,0,5,5,5,0,0,0,0,,2025-01-25 13:29:57
1501,4523,0,0,0,0,0,0,0,0,,2024-05-26 01:02:35
1502,1451,0,15,15,15,0,0,0,0,,2024-06-05 16:17:01
1503,2941,0,0,0,0,0,0,0,0,,2025-01-13 11:08:20
1504,4936,0,0,0,0,0,0,0,0,,2025-02-14 13:32:14
1505,1524,0,0,5,5,0,0,0,0,,2025-03-29 05:20:26
1506,4493,4,15,15,15,0,0,0,0,,2025-01-11 14:38:22
1507,3578,0,0,5,5,0,0,0,0,,2025-11-18 01:13:32
1508,1703,5,5,5,5,0,0,0,0,,2024-12-25 07:51:56
1509,744,0,0,0,0,0,0,0,0,,2024-09-15 08:53:07
1510,296,3,5,5,5,0,0,0,0,,2025-06-25 16:17:12
1511,4329,0,0,0,0,0,0,0,0,,2024-12-24 13:23:10
1512,1964,15,15,15,15,0,0,0,0,,2025-01-07 19:52:12
1513,4048,0,0,0,0,0,0,0,0,,2025-02-10 21:40:43
1514,538,0,0,0,0,0,0,0,0,,2024-05-16 06:04:42
1515,4552,4,15,15,15,0,0,0,0,,2026-02-20 14:28:14
1516,2690,0,5,5,5,0,0,0,0,,2025-07-03 04:55:12
1517,381,0,0,0,0,0,0,0,0,,2025-01-28 12:42:35
1518,1364,0,0,0,0,0,0,0,0,,2024-07-29 03:54:54
1519,835,0,0,0,0,0,0,0,0,,2025-09-07 20:46:58
1520,2122,0,0,0,0,0,0,0,0,,2024-12-25 07:58:56
1521,3195,0,0,0,0,0,0,0,0,,2026-02-04 17:50:07
1522,4886,30,60,90,120,1,1,1,1,2025-03-30 14:25:12,
1523,1946,0,15,15,15,0,0,0,0,,2024-07-01 02:22:54
1524,1044,0,25,25,25,0,0,0,0,,2024-08-16 08:53:34
1525,3925,0,0,0,0,0,0,0,0,,2024-02-11 09:23:22
1526,723,5,5,5,5,0,0,0,0,,2024-05-17 14:33:16
1527,3596,0,5,5,5,0,0,0,0,,2025-03-16 22:48:06
1528,3207,0,0,0,0,0,0,0,0,,2024-10-07 10:30:19
1529,957,0,0,0,0,0,0,0,0,,2024-12-31 06:04:42
1530,4830,0,5,5,5,0,0,0,0,,2026-02-06 20:45:50
1531,1208,8,25,25,25,0,0,0,0,,2024-03-25 16:39:39
1532,4274,0,0,0,0,0,0,0,0,,2024-12-10 02:56:50
1533,4107,0,0,5,5,0,0,0,0,,2026-01-19 06:09:00
1534,135,0,0,5,5,0,0,0,0,,2025-01-06 22:37:52
1535,3437,0,0,0,0,0,0,0,0,,2025-10-05 11:38:56
1536,1084,0,0,0,0,0,0,0,0,,2024-06-17 10:34:37
1537,2525,0,5,5,5,0,0,0,0,,2025-11-13 07:59:08
1538,2935,0,0,0,0,0,0,0,0,,2025-08-30 17:55:45
1539,3783,0,0,5,5,0,0,0,0,,2025-02-08 22:20:40
1540,4083,0,0,0,0,0,0,0,0,,2024-07-11 11:44:41
1541,208,6,25,25,25,0,0,0,0,,2025-11-21 13:24:52
1542,1718,5,5,5,5,0,0,0,0,,2025-01-19 18:21:14
1543,4966,0,0,0,0,0,0,0,0,,2026-02-17 06:28:20
1544,3853,0,0,0,0,0,0,0,0,,2024-04-28 09:31:52
1545,1118,0,0,0,0,0,0,0,0,,2025-02-27 07:15:35
1546,4208,0,0,15,15,0,0,0,0,,2025-08-11 20:55:31
1547,902,0,0,0,0,0,0,0,0,,2025-07-28 11:38:54
1548,1436,0,0,0,0,0,0,0,0,,2025-08-09 11:59:52
1549,957,0,0,0,0,0,0,0,0,,2026-03-14 22:13:07
1550,528,4,25,25,25,0,0,0,0,,2025-03-13 17:31:46
1551,2274,0,0,0,0,0,0,0,0,,2024-10-28 03:56:16
1552,2241,0,0,0,0,0,0,0,0,,2025-05-29 13:27:02
1553,3480,0,0,0,0,0,0,0,0,,2024-03-10 15:01:00
1554,2024,0,3,5,5,0,0,0,0,,2025-07-02 10:29:34
1555,356,0,2,5,5,0,0,0,0,,2025-06-01 07:24:50
1556,3905,0,0,0,0,0,0,0,0,,2024-07-20 19:46:28
1557,2074,0,0,0,0,0,0,0,0,,2025-03-28 17:59:10
1558,3920,0,0,0,0,0,0,0,0,,2024-06-20 16:39:06
1559,2691,0,0,15,15,0,0,0,0,,2024-06-16 08:29:11
1560,934,25,25,25,25,0,0,0,0,,2024-05-11 16:55:42
1561,3693,0,0,0,0,0,0,0,0,,2024-06-14 14:28:16
1562,4734,0,5,5,5,0,0,0,0,,2025-05-08 00:48:51
1563,1147,0,0,0,0,0,0,0,0,,2025-02-21 05:56:03
1564,3150,15,15,15,15,0,0,0,0,,2024-11-17 14:52:55
1565,1310,0,0,0,0,0,0,0,0,,2024-06-23 17:52:52
1566,2343,0,15,15,15,0,0,0,0,,2025-10-15 09:57:15
1567,3420,5,5,5,5,0,0,0,0,,2025-01-11 00:56:59
1568,3209,0,0,5,5,0,0,0,0,,2025-12-25 12:51:15
1569,3805,0,0,5,5,0,0,0,0,,2025-12-15 03:11:41
1570,4723,5,5,5,5,0,0,0,0,,2024-07-28 19:25:05
1571,3117,0,0,0,0,0,0,0,0,,2024-02-13 06:04:23
1572,337,0,0,0,0,0,0,0,0,,2025-02-20 12:12:43
1573,821,0,0,0,0,0,0,0,0,,2024-06-08 19:59:34
1574,1174,0,0,0,0,0,0,0,0,,2025-10-26 19:09:11
1575,2877,0,0,0,0,0,0,0,0,,2024-10-26 08:05:11
1576,3684,0,0,0,0,0,0,0,0,,2024-11-18 01:16:11
