app_id,user_id,apply_dt,channel,product_type,requested_amount,requested_term,risk_score,decision,approve_dt,approved_amount,approved_term
6777,113,2025-08-20 15:49:23,app,installment,1729,180,607,approved,2025-08-22 15:49:23,1729,180
6778,4350,2025-02-20 00:36:14,app,installment,2744,90,533,rejected,,0,0
6779,2275,2025-09-12 10:23:21,web,short_term,3242,14,583,rejected,,0,0
6780,1380,2025-09-25 10:20:12,app,installment,3731,60,634,approved,2025-09-26 10:20:12,3731,60
6781,2867,2025-09-29 23:40:59,app,short_term,1152,21,582,rejected,,0,0
6782,2540,2024-07-20 15:33:28,app,installment,3356,90,589,rejected,,0,0
6783,3923,2024-10-12 18:01:22,partner,installment,4618,120,608,approved,2024-10-14 18:01:22,3033,120
6784,3061,2024-11-15 01:57:29,partner,short_term,3294,7,596,rejected,,0,0
6785,2371,2025-03-13 21:06:17,web,short_term,4964,14,655,rejected,,0,0
6786,1132,2024-06-02 07:06:46,app,installment,3960,90,586,rejected,,0,0
6787,4210,2024-06-19 13:01:14,app,installment,863,90,628,approved,2024-06-19 13:01:14,863,90
6788,28,2025-07-13 03:09:09,app,installment,4767,180,608,rejected,,0,0
6789,3924,2024-05-21 20:46:57,app,short_term,633,30,568,approved,2024-05-21 20:46:57,633,30
6790,2154,2024-05-20 19:05:24,app,installment,630,60,612,approved,2024-05-21 19:05:24,630,60
6791,4887,2025-08-24 07:59:07,app,installment,4545,180,613,rejected,,0,0
6792,4580,2024-03-23 09:43:59,app,installment,959,60,549,rejected,,0,0
6793,667,2024-12-03 17:00:04,app,short_term,1676,30,504,approved,2024-12-05 17:00:04,1676,30
6794,2020,2024-11-23 06:57:57,app,short_term,4739,30,602,rejected,,0,0
6795,1791,2025-08-17 12:21:57,app,installment,3057,180,573,rejected,,0,0
6796,3598,2024-12-10 23:34:31,app,short_term,3177,7,602,rejected,,0,0
6797,4202,2025-11-04 04:50:27,web,installment,1337,90,622,rejected,,0,0
6798,3636,2024-11-03 03:48:10,app,short_term,4893,7,568,rejected,,0,0
6799,4877,2024-03-04 19:30:58,web,short_term,4323,7,605,approved,2024-03-05 19:30:58,4323,7
6800,4501,2024-10-16 01:46:35,app,installment,3366,90,589,rejected,,0,0
6801,4693,2024-02-05 17:01:26,app,short_term,2762,7,584,rejected,,0,0
6802,4080,2024-04-14 01:59:41,app,short_term,4279,7,501,rejected,,0,0
6803,406,2025-09-09 06:05:44,app,short_term,979,14,532,rejected,,0,0
6804,2226,2024-02-25 15:06:03,app,installment,727,120,615,approved,2024-02-26 15:06:03,727,120
6805,4898,2024-03-24 12:15:11,app,short_term,1530,7,559,rejected,,0,0
6806,1745,2025-07-14 09:59:32,app,short_term,3777,30,613,approved,2025-07-14 09:59:32,3777,30
6807,2536,2025-08-07 06:11:18,app,installment,3927,180,602,approved,2025-08-08 06:11:18,3927,180
6808,3883,2025-09-10 19:11:00,app,short_term,3994,7,589,rejected,,0,0
6809,664,2024-04-21 12:00:33,app,short_term,4978,7,542,rejected,,0,0
6810,1249,2024-06-28 11:27:21,app,short_term,3504,14,511,rejected,,0,0
6811,334,2025-01-14 12:11:05,app,short_term,4789,7,564,approved,2025-01-15 12:11:05,4789,7
6812,2934,2024-06-20 18:02:16,web,short_term,2436,7,576,rejected,,0,0
6813,4823,2024-07-05 04:10:41,app,short_term,4875,7,616,rejected,,0,0
6814,286,2025-05-21 00:55:32,web,short_term,3619,21,672,approved,2025-05-23 00:55:32,3619,21
6815,2551,2025-09-11 04:07:00,app,short_term,1789,14,611,approved,2025-09-11 04:07:00,1789,14
6816,942,2024-09-07 01:35:45,partner,installment,1139,120,597,rejected,,0,0
6817,2038,2025-06-03 12:19:34,web,short_term,1853,7,611,rejected,,0,0
6818,1605,2024-09-28 06:08:54,partner,short_term,3373,30,598,rejected,,0,0
6819,3718,2024-08-25 00:54:23,app,installment,843,180,630,rejected,,0,0
6820,4145,2024-05-21 05:56:53,web,short_term,2086,30,516,rejected,,0,0
6821,603,2024-03-19 12:35:27,app,short_term,2288,14,545,rejected,,0,0
6822,177,2025-04-27 11:51:25,app,short_term,2670,21,531,rejected,,0,0
6823,2090,2024-02-07 14:52:31,app,installment,813,120,590,rejected,,0,0
6824,1806,2025-12-14 00:05:55,app,short_term,2577,21,597,rejected,,0,0
6825,1808,2024-11-27 04:49:09,web,short_term,2289,14,586,rejected,,0,0
6826,1773,2024-02-28 05:40:20,web,installment,3637,120,691,approved,2024-02-29 05:40:20,3637,120
6827,2099,2025-01-18 23:31:56,app,short_term,3566,7,654,approved,2025-01-18 23:31:56,3566,7
6828,4867,2025-06-21 17:15:43,app,short_term,4369,7,614,approved,2025-06-23 17:15:43,4369,7
6829,4006,2025-10-10 16:46:35,app,installment,4599,90,596,approved,2025-10-11 16:46:35,4599,90
6830,2507,2024-02-12 23:28:56,web,short_term,1398,14,635,approved,2024-02-13 23:28:56,1398,14
6831,2971,2024-06-10 10:29:29,partner,short_term,567,7,581,approved,2024-06-10 10:29:29,567,7
6832,2242,2025-02-06 22:16:23,app,short_term,4962,30,631,rejected,,0,0
6833,3439,2024-11-08 08:11:11,app,installment,4491,60,508,rejected,,0,0
6834,1195,2024-04-24 21:05:09,app,short_term,2147,21,620,approved,2024-04-24 21:05:09,2147,21
6835,3630,2024-09-19 09:28:42,app,short_term,1550,21,593,rejected,,0,0
6836,2122,2025-06-17 03:26:20,partner,short_term,1606,30,630,rejected,,0,0
6837,2398,2025-05-09 04:37:20,app,installment,1704,120,529,rejected,,0,0
6838,1731,2025-10-23 02:15:11,partner,installment,4090,60,576,rejected,,0,0
6839,3420,2024-09-07 00:59:44,app,short_term,2114,21,675,approved,2024-09-07 00:59:44,2114,21
6840,4788,2025-03-29 23:54:21,web,installment,4896,60,544,rejected,,0,0
6841,4785,2024-11-27 07:32:56,app,installment,4104,90,589,rejected,,0,0
6842,968,2025-09-18 01:11:02,web,installment,1382,60,509,approved,2025-09-19 01:11:02,1382,60
6843,1755,2024-05-08 03:44:52,app,short_term,3249,21,556,rejected,,0,0
6844,3097,2025-04-27 06:47:33,app,installment,3982,120,639,rejected,,0,0
6845,2666,2024-06-02 15:33:07,app,installment,3729,180,610,approved,2024-06-04 15:33:07,3729,180
6846,776,2024-07-25 23:39:00,web,installment,4861,60,607,approved,2024-07-25 23:39:00,4861,60
6847,4764,2025-01-09 06:49:53,app,installment,4918,180,575,approved,2025-01-11 06:49:53,3284,180
6848,1222,2025-09-25 02:44:11,app,installment,3800,180,545,rejected,,0,0
6849,4000,2025-10-25 14:23:02,web,short_term,1257,14,600,rejected,,0,0
6850,4973,2024-11-04 21:24:47,app,short_term,1179,30,589,approved,2024-11-05 21:24:47,1179,30
6851,1674,2025-01-09 03:10:24,app,installment,4264,180,603,rejected,,0,0
6852,1573,2024-08-01 17:44:47,web,installment,4283,120,624,rejected,,0,0
6853,655,2025-06-10 05:31:14,app,installment,1364,120,596,rejected,,0,0
6854,2806,2025-02-02 06:14:19,app,installment,2243,90,602,rejected,,0,0
6855,4048,2025-12-14 16:37:35,app,short_term,3667,14,607,approved,2025-12-14 16:37:35,3667,14
6856,1438,2025-08-13 03:58:14,app,installment,3720,180,576,approved,2025-08-15 03:58:14,3720,180
6857,1488,2025-07-06 13:16:05,app,installment,1168,60,551,rejected,,0,0
6858,315,2025-12-13 05:07:40,web,short_term,3381,30,612,rejected,,0,0
6859,1291,2024-05-07 11:46:52,app,installment,1831,90,589,approved,2024-05-09 11:46:52,1831,90
6860,3274,2024-08-25 09:15:56,app,short_term,4978,7,509,rejected,,0,0
6861,3460,2024-05-01 05:21:54,app,short_term,1621,21,605,rejected,,0,0
6862,3914,2025-01-19 03:39:29,web,short_term,2230,30,568,approved,2025-01-21 03:39:29,2230,30
6863,2016,2025-02-08 02:20:30,app,installment,833,60,601,rejected,,0,0
6864,3088,2025-12-20 06:30:45,app,short_term,2954,30,560,rejected,,0,0
6865,4911,2024-02-08 04:44:29,app,installment,3760,90,589,approved,2024-02-08 04:44:29,3250,90
6866,3235,2025-01-14 20:42:12,app,installment,2884,90,573,approved,2025-01-15 20:42:12,2884,90
6867,3393,2024-09-02 04:44:18,partner,short_term,2236,14,560,rejected,,0,0
6868,2300,2024-02-09 21:32:26,app,short_term,3879,14,618,approved,2024-02-09 21:32:26,3879,14
6869,3693,2025-10-23 17:04:55,app,short_term,1479,30,634,approved,2025-10-24 17:04:55,1479,30
6870,511,2025-05-12 22:13:11,web,short_term,4087,7,613,approved,2025-05-12 22:13:11,4087,7
6871,1735,2025-01-07 04:43:06,app,installment,4511,60,545,rejected,,0,0
6872,3755,2025-06-23 04:05:13,app,short_term,1914,21,614,rejected,,0,0
6873,4131,2024-09-11 22:45:22,app,installment,1112,180,570,rejected,,0,0
6874,2746,2025-09-02 16:29:56,app,installment,3953,120,524,rejected,,0,0
6875,59,2025-03-05 22:01:24,app,installment,4508,180,578,rejected,,0,0
6876,743,2025-09-11 05:43:29,app,installment,2597,90,513,rejected,,0,0
6877,2683,2025-08-16 12:03:31,app,short_term,2588,21,594,approved,2025-08-18 12:03:31,2588,21
6878,4101,2025-02-01 00:26:04,web,short_term,3326,21,596,approved,2025-02-03 00:26:04,3326,21
6879,3302,2024-06-10 12:41:54,partner,short_term,3128,21,592,rejected,,0,0
6880,2638,2025-07-09 21:46:35,web,short_term,3088,21,566,approved,2025-07-10 21:46:35,3088,21
6881,90,2024-04-15 19:41:46,app,installment,4149,60,610,approved,2024-04-15 19:41:46,4149,60
6882,2870,2024-07-06 18:37:36,app,short_term,4065,14,541,rejected,,0,0
6883,419,2024-12-11 02:28:55,web,short_term,3410,14,612,rejected,,0,0
6884,4350,2024-01-28 05:15:59,app,short_term,3626,21,601,rejected,,0,0
6885,4345,2024-09-11 07:37:04,app,short_term,2075,7,543,rejected,,0,0
6886,2717,2024-04-26 02:47:06,app,short_term,721,21,574,rejected,,0,0
6887,4242,2024-02-10 18:27:59,app,installment,2103,180,568,approved,2024-02-11 18:27:59,2103,180
6888,129,2025-10-24 13:11:10,web,short_term,4298,14,658,approved,2025-10-24 13:11:10,4298,14
6889,659,2024-03-20 00:14:42,app,installment,4988,180,602,approved,2024-03-21 00:14:42,4426,180
6890,1848,2025-09-05 20:56:41,app,short_term,2746,7,613,approved,2025-09-07 20:56:41,2746,7
6891,2835,2024-08-01 14:06:42,web,short_term,2503,30,560,rejected,,0,0
6892,2038,2024-03-26 06:07:55,web,short_term,2930,7,582,rejected,,0,0
6893,41,2025-08-05 21:18:15,app,short_term,2008,14,554,rejected,,0,0
6894,3687,2024-12-20 02:57:52,app,installment,724,90,516,rejected,,0,0
6895,1618,2024-04-16 13:41:59,web,installment,3219,60,642,rejected,,0,0
6896,4736,2025-09-04 21:19:55,app,installment,3824,90,499,rejected,,0,0
6897,4039,2025-03-17 04:45:57,web,short_term,4641,30,559,approved,2025-03-18 04:45:57,4641,30
6898,508,2024-02-18 12:06:22,web,short_term,819,30,613,rejected,,0,0
6899,2369,2025-08-24 15:43:57,app,installment,3549,180,652,approved,2025-08-26 15:43:57,3549,180
6900,4675,2025-09-02 15:56:06,app,short_term,4549,14,545,rejected,,0,0
6901,582,2024-11-06 06:58:14,web,short_term,688,21,563,rejected,,0,0
6902,1926,2025-07-01 03:20:54,app,short_term,3850,21,563,rejected,,0,0
6903,2177,2025-03-28 14:14:16,web,installment,1552,120,495,rejected,,0,0
6904,1540,2024-11-25 08:33:21,app,installment,2779,120,447,rejected,,0,0
6905,3715,2025-03-23 20:09:08,web,short_term,2242,7,583,rejected,,0,0
6906,766,2025-05-19 00:29:37,app,short_term,4818,30,581,rejected,,0,0
6907,106,2024-12-24 23:40:52,web,installment,2314,120,558,rejected,,0,0
6908,4138,2025-07-10 20:47:15,app,short_term,3201,7,632,rejected,,0,0
6909,2413,2025-06-05 12:28:36,app,short_term,2798,7,526,rejected,,0,0
6910,2014,2025-04-20 23:32:16,app,short_term,4651,30,615,rejected,,0,0
6911,316,2024-07-18 05:18:07,app,installment,2053,120,630,rejected,,0,0
6912,246,2024-06-01 01:59:39,app,short_term,2322,14,616,approved,2024-06-03 01:59:39,2322,14
6913,4930,2024-04-17 20:53:41,web,short_term,1322,30,442,rejected,,0,0
6914,4324,2025-01-23 10:00:49,app,installment,1738,180,580,rejected,,0,0
6915,1728,2025-10-22 01:32:35,app,installment,4244,90,499,rejected,,0,0
6916,2044,2024-03-10 17:53:31,app,installment,1386,60,604,approved,2024-03-11 17:53:31,1386,60
6917,4462,2025-03-18 17:37:47,app,short_term,951,21,611,rejected,,0,0
6918,3447,2025-04-19 18:00:06,app,short_term,1271,14,606,approved,2025-04-21 18:00:06,1271,14
6919,477,2024-06-27 00:09:43,app,short_term,4139,21,615,approved,2024-06-27 00:09:43,4139,21
6920,4984,2025-06-08 06:27:28,web,short_term,3859,21,531,rejected,,0,0
6921,1781,2024-09-12 14:11:36,web,installment,2289,120,539,rejected,,0,0
6922,164,2024-09-15 09:06:17,app,short_term,1499,7,626,approved,2024-09-17 09:06:17,1499,7
6923,2768,2024-07-02 19:10:26,app,short_term,1271,30,502,rejected,,0,0
6924,440,2024-07-28 03:04:42,app,short_term,1798,30,622,rejected,,0,0
6925,4272,2024-03-01 11:26:25,app,installment,2620,90,554,approved,2024-03-03 11:26:25,2620,90
6926,2946,2025-03-07 17:45:33,app,short_term,4305,30,590,approved,2025-03-08 17:45:33,4305,30
6927,2756,2024-03-11 04:57:37,app,short_term,3304,7,658,approved,2024-03-11 04:57:37,3304,7
6928,4685,2025-08-17 03:20:14,app,short_term,2961,30,564,rejected,,0,0
6929,303,2025-03-04 19:59:08,partner,short_term,598,30,559,rejected,,0,0
6930,4428,2025-03-04 15:46:14,app,installment,3652,90,618,approved,2025-03-05 15:46:14,3652,90
6931,2057,2024-06-04 19:46:00,web,installment,3073,180,558,approved,2024-06-05 19:46:00,3073,180
6932,1335,2024-05-20 17:47:47,app,short_term,2521,21,635,rejected,,0,0
6933,601,2024-07-24 04:37:01,app,installment,2005,60,635,rejected,,0,0
6934,1279,2024-10-13 05:45:50,app,short_term,4512,7,483,rejected,,0,0
6935,4852,2024-09-04 18:44:51,app,short_term,3388,7,555,rejected,,0,0
6936,1100,2024-04-29 22:59:57,app,installment,2071,180,577,rejected,,0,0
6937,2274,2025-06-15 05:22:40,web,short_term,4668,21,551,rejected,,0,0
6938,4859,2024-03-01 07:31:58,partner,installment,3223,60,617,approved,2024-03-01 07:31:58,3223,60
6939,4967,2025-11-12 23:04:09,app,installment,665,60,573,rejected,,0,0
6940,4768,2024-04-13 03:46:20,web,short_term,4025,21,584,rejected,,0,0
6941,2289,2024-04-07 06:44:39,app,short_term,982,21,587,rejected,,0,0
6942,4889,2025-10-12 21:52:18,app,short_term,3951,14,592,rejected,,0,0
6943,4041,2024-09-24 20:07:06,app,installment,983,180,590,rejected,,0,0
6944,2689,2025-01-11 21:25:37,app,short_term,839,21,644,rejected,,0,0
6945,538,2024-06-11 23:07:19,app,short_term,4691,14,588,rejected,,0,0
6946,2696,2024-08-25 06:20:33,partner,short_term,4420,7,626,approved,2024-08-27 06:20:33,4420,7
6947,534,2024-08-06 00:41:20,partner,short_term,1831,21,555,rejected,,0,0
6948,756,2024-08-31 07:30:46,app,installment,2568,90,521,rejected,,0,0
6949,1703,2024-04-13 10:03:40,partner,installment,2405,60,621,approved,2024-04-14 10:03:40,2405,60
6950,2662,2024-04-05 12:14:53,app,installment,4275,60,536,approved,2024-04-05 12:14:53,4275,60
6951,238,2024-05-17 16:53:32,web,installment,1091,60,643,rejected,,0,0
6952,1629,2025-01-02 02:06:03,app,short_term,3711,14,639,approved,2025-01-04 02:06:03,3711,14
6953,4775,2025-11-14 04:49:36,web,installment,3398,180,534,rejected,,0,0
6954,550,2025-10-25 13:11:17,app,short_term,827,7,613,approved,2025-10-27 13:11:17,827,7
6955,2236,2024-12-31 15:40:18,app,short_term,4629,14,617,rejected,,0,0
6956,3922,2024-11-10 10:31:24,web,short_term,3944,30,629,approved,2024-11-12 10:31:24,3944,30
6957,2181,2025-03-06 12:27:34,app,short_term,2644,14,566,rejected,,0,0
6958,2618,2025-01-06 15:02:37,app,installment,4946,180,595,approved,2025-01-08 15:02:37,3762,180
6959,854,2025-09-04 14:09:10,web,installment,2380,90,589,rejected,,0,0
6960,2094,2024-02-10 01:28:47,web,short_term,2146,7,486,rejected,,0,0
6961,4596,2024-12-10 04:49:25,app,installment,3560,180,611,approved,2024-12-11 04:49:25,3560,180
6962,3724,2024-03-31 05:46:30,app,installment,3236,90,571,rejected,,0,0
6963,1784,2025-08-17 14:36:22,app,short_term,2949,7,651,rejected,,0,0
6964,3557,2024-03-06 19:31:02,app,installment,1122,180,510,rejected,,0,0
6965,947,2024-08-20 20:13:50,app,short_term,3289,21,524,rejected,,0,0
6966,4983,2025-01-04 19:05:22,app,installment,2949,60,613,rejected,,0,0
6967,4316,2025-10-08 10:42:22,app,installment,4163,180,577,approved,2025-10-09 10:42:22,4163,180
6968,4664,2024-12-01 15:53:47,app,short_term,815,21,548,rejected,,0,0
6969,1825,2025-03-23 02:03:44,web,short_term,3694,21,659,approved,2025-03-25 02:03:44,3694,21
6970,3417,2024-01-24 09:54:30,app,short_term,3859,21,533,rejected,,0,0
6971,3165,2024-07-28 05:11:30,app,installment,985,90,572,rejected,,0,0
6972,3915,2025-10-18 17:24:49,app,short_term,1722,7,486,rejected,,0,0
6973,471,2024-07-09 23:10:25,app,short_term,2034,7,472,rejected,,0,0
6974,2753,2025-04-02 15:36:26,web,installment,4910,180,628,rejected,,0,0
6975,4019,2025-02-09 02:09:49,web,installment,592,60,567,rejected,,0,0
6976,1538,2024-09-21 11:26:31,app,short_term,1155,14,477,rejected,,0,0
6977,650,2024-02-16 02:42:03,web,short_term,1725,30,584,rejected,,0,0
6978,3058,2024-11-24 21:52:53,app,short_term,677,21,550,rejected,,0,0
6979,3981,2025-02-17 08:49:14,app,short_term,1987,7,514,rejected,,0,0
6980,2867,2025-12-22 20:02:59,app,installment,2823,120,596,approved,2025-12-22 20:02:59,2823,120
6981,1794,2025-06-17 20:58:25,app,short_term,3484,21,605,approved,2025-06-18 20:58:25,3484,21
6982,4882,2024-12-22 09:39:36,web,installment,3692,120,621,approved,2024-12-22 09:39:36,3692,120
6983,872,2024-10-05 15:25:38,web,short_term,4171,7,627,rejected,,0,0
6984,4971,2025-07-25 07:44:18,app,short_term,1538,7,579,rejected,,0,0
6985,2677,2025-11-16 02:24:09,app,short_term,1881,14,546,rejected,,0,0
6986,2823,2024-11-08 21:19:42,web,short_term,3004,14,568,rejected,,0,0
6987,248,2024-11-06 11:26:26,app,short_term,3635,30,504,rejected,,0,0
6988,1020,2025-01-19 11:20:47,app,installment,1121,60,590,rejected,,0,0
6989,3862,2024-10-03 15:14:26,app,installment,4719,120,602,rejected,,0,0
6990,3417,2025-06-01 17:13:53,app,installment,3888,60,533,rejected,,0,0
6991,3186,2025-03-11 14:15:39,app,short_term,1528,30,601,approved,2025-03-11 14:15:39,1528,30
6992,1409,2024-08-04 02:40:47,app,installment,3122,60,551,rejected,,0,0
6993,2069,2024-08-02 08:46:42,app,installment,1276,60,593,rejected,,0,0
6994,1236,2025-09-16 21:06:58,app,short_term,1794,14,606,approved,2025-09-17 21:06:58,1794,14
6995,2255,2024-07-04 20:46:26,app,short_term,2956,14,592,rejected,,0,0
6996,3170,2024-08-08 08:42:44,app,short_term,3750,7,602,approved,2024-08-08 08:42:44,3750,7
6997,3532,2025-09-17 12:43:14,partner,short_term,3245,14,569,rejected,,0,0
6998,521,2025-07-07 06:37:03,app,installment,1332,90,611,rejected,,0,0
6999,4810,2024-04-23 16:23:06,app,short_term,2077,14,627,approved,2024-04-24 16:23:06,2077,14
7000,659,2025-07-16 09:50:14,app,installment,898,60,617,approved,2025-07-17 09:50:14,898,60
7001,1857,2024-04-19 01:09:38,app,installment,2614,60,608,rejected,,0,0
7002,3505,2024-02-17 16:40:28,web,short_term,4409,14,558,rejected,,0,0
7003,1410,2025-04-22 22:05:06,app,installment,659,60,610,approved,2025-04-23 22:05:06,659,60
7004,3522,2024-12-01 17:18:59,web,short_term,4303,30,570,approved,2024-12-01 17:18:59,4303,30
7005,1393,2024-01-28 12:21:26,app,installment,654,180,683,approved,2024-01-29 12:21:26,654,180
7006,2681,2025-09-26 15:42:48,app,installment,522,180,428,rejected,,0,0
7007,2098,2025-02-22 02:18:38,app,installment,1232,120,578,rejected,,0,0
7008,2620,2025-10-15 17:36:00,app,installment,3673,60,650,rejected,,0,0
7009,2876,2024-04-07 01:28:32,app,short_term,3524,21,560,rejected,,0,0
7010,3114,2024-07-02 16:18:04,app,installment,2338,180,627,rejected,,0,0
7011,3454,2025-11-13 13:22:49,app,short_term,1882,14,648,approved,2025-11-14 13:22:49,1882,14
7012,3417,2025-03-12 15:26:07,partner,installment,2039,180,547,rejected,,0,0
7013,3442,2024-05-15 17:30:23,web,short_term,3711,21,541,rejected,,0,0
7014,4011,2024-05-10 19:19:33,app,installment,1218,120,595,approved,2024-05-12 19:19:33,1218,120
7015,3398,2024-12-19 14:04:07,app,short_term,4320,30,608,approved,2024-12-20 14:04:07,3660,30
7016,1933,2025-07-26 03:53:02,app,short_term,4576,7,546,rejected,,0,0
7017,2707,2024-12-05 23:42:40,web,short_term,2723,7,638,approved,2024-12-06 23:42:40,2723,7
7018,1244,2024-04-08 06:50:23,partner,short_term,2562,21,588,rejected,,0,0
7019,1260,2024-08-02 03:07:10,app,short_term,3307,7,547,rejected,,0,0
7020,4589,2025-10-04 14:02:56,web,installment,3860,90,552,rejected,,0,0
7021,2260,2025-07-14 06:06:53,app,installment,1407,180,642,rejected,,0,0
7022,802,2025-07-08 23:51:12,web,installment,3963,180,436,rejected,,0,0
7023,520,2024-10-01 13:11:41,app,short_term,1296,7,599,rejected,,0,0
7024,1576,2024-12-14 21:00:25,partner,short_term,3154,7,556,approved,2024-12-15 21:00:25,3154,7
7025,304,2024-08-16 09:04:59,app,short_term,3381,7,630,approved,2024-08-18 09:04:59,3381,7
7026,974,2025-02-18 04:33:06,app,short_term,2973,7,533,rejected,,0,0
7027,2364,2024-07-10 03:51:24,app,short_term,1479,21,645,approved,2024-07-11 03:51:24,1479,21
7028,1308,2025-01-13 08:23:24,web,installment,2092,90,619,approved,2025-01-15 08:23:24,2092,90
7029,3845,2025-02-08 10:21:04,app,short_term,1035,7,586,approved,2025-02-08 10:21:04,1035,7
7030,3158,2024-06-08 05:34:22,web,short_term,935,21,626,rejected,,0,0
7031,1235,2024-10-16 09:14:01,app,short_term,4678,30,619,rejected,,0,0
7032,428,2024-11-12 23:06:23,app,short_term,932,14,581,rejected,,0,0
7033,4420,2025-09-06 02:32:38,app,installment,3389,120,681,rejected,,0,0
7034,962,2025-02-02 23:53:29,app,installment,4888,90,542,approved,2025-02-03 23:53:29,4888,90
7035,3529,2024-08-02 19:10:17,app,short_term,2040,14,628,approved,2024-08-04 19:10:17,2040,14
7036,2477,2024-04-04 00:14:44,app,short_term,3051,7,603,approved,2024-04-06 00:14:44,3051,7
7037,2185,2024-07-21 09:49:22,app,installment,580,90,493,rejected,,0,0
7038,2812,2024-02-18 02:31:13,web,short_term,1005,7,549,approved,2024-02-19 02:31:13,1005,7
7039,3947,2025-05-25 00:29:57,partner,short_term,1924,7,593,approved,2025-05-25 00:29:57,1924,7
7040,2902,2024-06-07 17:46:38,app,short_term,2881,7,547,rejected,,0,0
7041,4607,2025-01-08 20:58:19,app,short_term,718,21,471,rejected,,0,0
7042,4803,2025-10-09 16:03:24,app,short_term,4709,14,611,approved,2025-10-10 16:03:24,4709,14
7043,3284,2024-11-05 14:05:11,partner,installment,3284,180,590,approved,2024-11-06 14:05:11,3284,180
7044,855,2024-07-21 23:00:07,app,short_term,3994,21,562,rejected,,0,0
7045,488,2024-08-04 05:59:32,app,installment,4608,180,579,rejected,,0,0
7046,354,2025-04-19 09:30:05,app,short_term,2592,30,554,rejected,,0,0
7047,4907,2025-07-07 07:05:45,app,short_term,4424,7,582,rejected,,0,0
7048,2491,2025-09-20 15:20:27,app,installment,1986,60,572,rejected,,0,0
7049,78,2025-02-19 19:34:49,app,short_term,3255,30,586,rejected,,0,0
7050,2026,2024-06-18 00:27:29,app,installment,2111,120,593,approved,2024-06-20 00:27:29,2111,120
7051,3637,2024-11-16 18:54:56,app,short_term,982,7,534,rejected,,0,0
7052,3982,2025-06-19 10:33:09,app,installment,2693,120,526,rejected,,0,0
7053,4294,2024-08-02 16:50:10,web,installment,4515,60,636,approved,2024-08-04 16:50:10,4515,60
7054,18,2025-03-10 05:16:56,app,short_term,2574,21,538,rejected,,0,0
7055,2459,2025-04-10 19:02:30,app,installment,2761,180,612,rejected,,0,0
7056,685,2025-10-19 17:25:19,partner,short_term,3561,21,540,rejected,,0,0
7057,3477,2024-11-01 13:26:22,app,short_term,2348,7,620,approved,2024-11-02 13:26:22,2348,7
7058,3716,2024-10-23 05:20:44,app,installment,3093,60,598,approved,2024-10-23 05:20:44,3093,60
7059,3110,2025-08-11 13:39:11,web,installment,803,120,565,approved,2025-08-13 13:39:11,803,120
7060,2272,2024-02-27 03:59:24,app,installment,3720,180,582,approved,2024-02-27 03:59:24,3720,180
7061,2761,2025-09-26 14:53:22,app,short_term,4026,30,605,approved,2025-09-28 14:53:22,4026,30
7062,3935,2025-10-16 20:31:36,web,installment,2476,90,612,rejected,,0,0
7063,2623,2024-06-18 15:33:59,app,short_term,4858,30,553,approved,2024-06-19 15:33:59,4858,30
7064,3434,2025-10-28 19:18:10,web,short_term,3771,30,540,rejected,,0,0
7065,196,2024-12-21 13:52:04,app,installment,3073,180,497,rejected,,0,0
7066,992,2024-07-26 01:02:17,app,short_term,2259,7,521,rejected,,0,0
7067,3808,2025-06-25 01:13:22,app,short_term,1522,21,443,rejected,,0,0
7068,1076,2024-11-12 07:31:53,app,installment,2971,60,571,rejected,,0,0
7069,2710,2024-04-08 13:31:44,app,short_term,2133,21,552,rejected,,0,0
7070,1690,2024-12-03 01:08:26,app,installment,2158,120,553,rejected,,0,0
7071,1149,2025-03-15 17:01:04,app,short_term,2202,7,619,rejected,,0,0
7072,4720,2024-02-28 21:51:08,app,installment,1182,60,577,rejected,,0,0
7073,3097,2024-04-29 16:10:02,app,short_term,3238,30,606,approved,2024-04-30 16:10:02,3238,30
7074,2318,2024-11-21 03:19:50,partner,short_term,4257,30,627,rejected,,0,0
7075,2191,2024-09-12 12:02:30,app,short_term,4159,14,513,rejected,,0,0
7076,961,2024-05-17 13:54:30,app,short_term,2138,7,619,rejected,,0,0
7077,500,2025-11-12 12:07:43,web,short_term,687,7,558,approved,2025-11-13 12:07:43,687,7
7078,946,2024-11-05 16:28:04,app,short_term,3010,21,593,rejected,,0,0
7079,4958,2025-10-27 00:22:50,web,installment,2615,180,478,approved,2025-10-29 00:22:50,2615,180
7080,4919,2024-11-23 02:51:19,web,installment,3605,60,576,rejected,,0,0
7081,2590,2024-03-27 11:49:46,partner,short_term,4257,14,633,approved,2024-03-29 11:49:46,4257,14
7082,4690,2024-11-11 19:01:09,web,short_term,4997,7,560,rejected,,0,0
7083,2256,2024-11-10 06:15:53,partner,short_term,3575,14,548,rejected,,0,0
7084,4005,2025-03-18 14:53:09,web,short_term,3257,30,594,rejected,,0,0
7085,3339,2024-09-30 15:13:35,app,installment,3671,90,626,approved,2024-10-02 15:13:35,3142,90
7086,4891,2025-06-17 21:12:55,app,short_term,4889,14,587,approved,2025-06-19 21:12:55,4889,14
7087,4645,2025-02-03 17:23:33,app,installment,1700,120,639,approved,2025-02-04 17:23:33,1700,120
7088,4597,2024-10-10 03:13:13,app,installment,1814,120,547,rejected,,0,0
7089,2663,2025-06-30 22:36:20,app,short_term,2245,21,552,rejected,,0,0
