device_id,user_id,first_seen_dt,os,brand,emulator_flag,rooted_flag,device_risk_score,ip_risk_level,geo_consistent_flag
8583,4288,2025-01-14 18:10:31,android,other,0,0,60,1,1
8584,4289,2024-06-05 20:51:47,android,samsung,0,0,44,1,1
8585,4289,2024-03-14 20:51:47,android,xiaomi,0,0,38,3,1
8586,4289,2024-03-15 20:51:47,android,oppo,0,0,12,3,1
8587,4290,2025-12-18 18:10:09,android,vivo,0,0,63,4,1
8588,4290,2025-11-13 18:10:09,android,samsung,0,0,34,1,1
8589,4291,2026-03-01 19:35:45,ios,oppo,0,0,36,1,1
8590,4291,2025-12-28 19:35:45,android,huawei,0,0,54,3,1
8591,4292,2025-02-02 05:07:16,ios,xiaomi,0,0,64,1,1
8592,4292,2024-12-15 05:07:16,android,vivo,0,0,1,3,1
8593,4292,2024-12-30 05:07:16,ios,huawei,0,0,49,1,1
8594,4293,2025-09-10 03:59:21,android,oppo,0,0,27,2,1
8595,4293,2025-09-13 03:59:21,ios,oppo,0,0,35,1,1
8596,4293,2025-07-24 03:59:21,android,oppo,0,0,72,2,1
8597,4294,2024-02-02 11:56:29,android,huawei,0,0,31,3,1
8598,4294,2024-04-27 11:56:29,android,oppo,0,0,47,1,1
8599,4295,2024-03-17 02:06:22,android,xiaomi,0,0,19,2,1
8600,4295,2024-05-19 02:06:22,android,xiaomi,0,0,28,1,1
8601,4295,2024-03-12 02:06:22,android,oppo,0,0,53,1,1
8602,4296,2024-07-27 21:26:19,android,other,0,0,27,1,1
8603,4296,2024-09-07 21:26:19,android,apple,0,0,51,1,1
8604,4296,2024-08-09 21:26:19,ios,vivo,0,0,83,5,1
8605,4297,2025-04-29 01:08:36,android,xiaomi,0,0,10,2,1
8606,4297,2025-08-08 01:08:36,android,oppo,0,0,27,2,1
8607,4298,2024-04-15 09:34:02,android,oppo,0,0,50,1,1
8608,4298,2024-07-14 09:34:02,ios,samsung,0,0,31,3,1
8609,4299,2024-04-16 22:49:23,android,huawei,0,0,51,1,1
8610,4299,2024-05-11 22:49:23,android,apple,0,1,20,2,1
8611,4299,2024-03-24 22:49:23,android,vivo,0,0,33,2,1
8612,4300,2025-08-07 04:51:57,android,oppo,0,0,42,3,0
8613,4300,2025-05-23 04:51:57,android,other,0,0,52,2,1
8614,4300,2025-07-17 04:51:57,android,huawei,0,0,66,1,1
8615,4301,2025-10-25 05:40:31,android,vivo,0,0,12,2,1
8616,4301,2025-08-08 05:40:31,ios,xiaomi,0,0,23,5,1
8617,4302,2025-08-26 15:00:24,android,huawei,0,0,26,1,1
8618,4302,2025-08-16 15:00:24,android,other,0,0,9,1,1
8619,4303,2025-07-29 10:23:08,android,oppo,0,0,66,1,0
8620,4304,2025-10-08 01:57:05,android,vivo,0,0,40,1,1
8621,4304,2025-11-01 01:57:05,android,vivo,0,0,29,4,1
8622,4304,2025-08-29 01:57:05,android,other,0,0,48,2,1
8623,4305,2025-04-01 18:13:39,android,huawei,0,0,29,3,1
8624,4306,2025-03-06 04:07:23,android,xiaomi,0,0,43,1,1
8625,4306,2025-02-08 04:07:23,ios,vivo,0,0,45,1,1
8626,4306,2025-02-28 04:07:23,android,vivo,0,0,16,1,1
8627,4307,2025-09-20 12:11:38,android,other,0,0,41,4,1
8628,4307,2025-10-07 12:11:38,ios,oppo,0,0,55,2,1
8629,4308,2024-09-04 01:25:40,android,other,0,0,33,3,1
8630,4309,2024-05-25 10:54:54,ios,xiaomi,0,0,70,1,1
8631,4310,2025-09-04 22:23:24,android,oppo,0,0,8,4,1
8632,4310,2025-10-04 22:23:24,android,oppo,0,0,63,5,0
8633,4310,2025-10-14 22:23:24,ios,samsung,0,0,42,1,1
8634,4311,2024-09-24 10:11:08,android,oppo,0,0,35,1,1
8635,4312,2026-03-11 13:31:09,android,oppo,0,0,28,1,0
8636,4313,2025-02-16 08:23:24,android,vivo,0,0,46,1,1
8637,4313,2025-02-09 08:23:24,ios,other,0,0,30,3,1
8638,4314,2025-09-22 19:24:45,android,xiaomi,0,0,17,3,1
8639,4314,2025-10-04 19:24:45,android,xiaomi,0,0,50,2,1
8640,4314,2025-12-17 19:24:45,android,xiaomi,0,0,56,1,1
8641,4315,2024-04-06 23:51:47,android,apple,0,0,41,4,1
8642,4315,2024-05-19 23:51:47,android,huawei,0,0,22,2,1
8643,4315,2024-01-26 23:51:47,ios,xiaomi,0,0,37,1,1
8644,4316,2025-05-25 05:43:21,android,samsung,0,0,58,2,1
8645,4316,2025-06-02 05:43:21,android,samsung,0,0,22,1,1
8646,4317,2025-03-06 04:44:45,android,oppo,0,0,8,3,1
8647,4317,2024-11-24 04:44:45,android,other,0,0,51,2,1
8648,4318,2025-01-20 16:47:24,android,xiaomi,0,0,27,1,1
8649,4318,2025-01-16 16:47:24,ios,apple,0,0,49,1,1
8650,4319,2024-09-27 14:32:23,android,vivo,0,0,78,1,1
8651,4319,2024-09-02 14:32:23,android,oppo,0,0,28,1,1
8652,4320,2026-01-20 23:18:43,android,samsung,0,0,37,2,1
8653,4321,2024-10-22 16:43:02,android,huawei,0,0,68,1,1
8654,4322,2025-10-25 20:24:21,android,oppo,0,0,49,1,1
8655,4322,2025-12-24 20:24:21,android,oppo,1,0,40,1,1
8656,4322,2025-10-16 20:24:21,ios,oppo,0,0,54,3,1
8657,4323,2024-12-02 07:47:53,ios,xiaomi,0,0,83,3,1
8658,4323,2024-11-11 07:47:53,android,samsung,0,0,39,1,1
8659,4323,2024-11-12 07:47:53,android,huawei,0,0,56,1,1
8660,4324,2024-03-07 05:47:35,android,huawei,0,0,93,1,1
8661,4324,2024-02-08 05:47:35,android,oppo,0,0,63,1,1
8662,4324,2024-03-28 05:47:35,android,oppo,0,0,19,2,1
8663,4325,2025-12-13 23:17:36,android,vivo,0,0,56,2,1
8664,4325,2025-11-01 23:17:36,android,vivo,0,0,27,3,1
8665,4325,2025-11-08 23:17:36,android,oppo,0,1,55,1,1
8666,4326,2024-05-25 03:07:13,android,oppo,0,1,47,3,1
8667,4326,2024-07-27 03:07:13,android,xiaomi,0,0,18,4,1
8668,4327,2024-10-25 08:22:25,ios,xiaomi,0,0,68,4,1
8669,4328,2025-12-11 14:35:34,android,vivo,0,0,45,1,1
8670,4329,2025-11-30 10:22:46,android,oppo,0,0,29,1,0
8671,4329,2025-10-25 10:22:46,android,apple,0,0,24,2,1
8672,4329,2026-01-29 10:22:46,ios,huawei,0,0,53,2,1
8673,4330,2026-02-03 05:32:13,android,other,0,0,48,2,1
8674,4330,2026-01-30 05:32:13,android,oppo,0,0,37,4,1
8675,4330,2025-11-23 05:32:13,android,other,0,0,27,1,1
8676,4331,2024-10-29 23:00:40,android,vivo,0,1,67,1,1
8677,4331,2025-02-09 23:00:40,android,samsung,0,0,0,1,1
8678,4331,2025-02-13 23:00:40,android,samsung,0,0,44,2,1
8679,4332,2025-07-28 14:09:40,android,vivo,0,0,49,1,1
8680,4333,2024-11-30 07:11:28,ios,oppo,0,0,63,3,1
8681,4333,2024-10-12 07:11:28,android,xiaomi,0,0,15,1,1
8682,4334,2025-08-13 11:38:50,android,huawei,0,0,70,2,1
8683,4334,2025-10-05 11:38:50,android,apple,0,0,52,1,1
8684,4334,2025-10-04 11:38:50,android,other,0,0,36,1,1
8685,4335,2025-04-19 20:00:39,android,xiaomi,0,0,57,1,1
8686,4335,2025-01-07 20:00:39,ios,oppo,0,0,32,2,0
8687,4335,2025-01-03 20:00:39,android,huawei,0,0,9,3,1
8688,4336,2024-02-11 22:19:27,android,oppo,0,0,0,1,1
8689,4337,2024-11-15 22:51:44,android,xiaomi,0,0,24,1,1
8690,4337,2025-01-06 22:51:44,android,huawei,0,1,34,2,1
8691,4337,2024-11-21 22:51:44,android,apple,0,0,17,4,1
8692,4338,2025-02-26 10:33:57,android,xiaomi,0,0,37,4,1
8693,4338,2025-03-02 10:33:57,ios,vivo,0,0,18,2,1
8694,4339,2024-10-09 21:09:46,android,apple,0,0,64,2,1
8695,4339,2024-10-09 21:09:46,android,huawei,0,0,30,1,1
8696,4339,2024-09-29 21:09:46,android,vivo,0,0,64,1,1
8697,4340,2024-11-29 08:42:26,android,xiaomi,0,0,17,3,1
8698,4341,2025-04-04 22:56:30,android,oppo,0,0,42,1,1
8699,4341,2025-01-19 22:56:30,android,xiaomi,0,1,6,2,1
8700,4342,2024-04-19 06:46:40,android,other,0,0,29,2,1
8701,4342,2024-04-01 06:46:40,ios,other,0,0,47,1,0
8702,4342,2024-05-20 06:46:40,ios,vivo,0,0,64,2,1
8703,4343,2024-06-03 19:33:58,android,other,0,0,60,3,1
8704,4343,2024-06-01 19:33:58,android,xiaomi,1,0,25,2,1
8705,4343,2024-08-09 19:33:58,android,xiaomi,0,0,44,1,1
8706,4344,2025-08-30 18:02:28,android,huawei,0,1,37,2,1
8707,4344,2025-10-18 18:02:28,android,xiaomi,0,0,55,1,1
8708,4345,2024-12-22 21:48:45,android,oppo,0,0,18,1,1
8709,4346,2025-04-22 02:54:13,android,apple,0,0,29,3,1
8710,4346,2025-05-23 02:54:13,android,huawei,0,1,34,1,0
8711,4346,2025-05-31 02:54:13,android,oppo,0,0,27,1,1
8712,4347,2025-04-01 00:38:40,ios,huawei,0,0,41,1,1
8713,4348,2025-03-03 09:20:40,android,samsung,0,0,39,1,1
8714,4349,2025-02-11 18:54:44,android,oppo,0,0,6,2,1
8715,4349,2024-11-26 18:54:44,android,vivo,0,0,65,4,1
8716,4349,2024-12-26 18:54:44,ios,oppo,0,0,1,1,1
8717,4350,2025-02-10 19:40:45,android,apple,0,0,65,1,0
8718,4350,2025-01-24 19:40:45,android,oppo,0,0,12,1,0
8719,4351,2025-09-11 10:56:40,ios,samsung,0,0,55,2,1
8720,4352,2026-02-03 11:40:19,ios,other,0,0,0,1,1
8721,4353,2024-09-20 09:45:54,ios,huawei,0,0,55,1,0
8722,4354,2025-08-18 17:11:15,android,oppo,0,0,0,1,1
8723,4354,2025-05-22 17:11:15,android,oppo,0,0,27,4,1
8724,4354,2025-07-13 17:11:15,android,oppo,0,0,29,1,1
8725,4355,2026-01-01 22:23:53,android,samsung,0,0,61,2,1
8726,4355,2026-01-30 22:23:53,android,oppo,0,0,73,3,1
8727,4355,2026-03-05 22:23:53,ios,vivo,0,0,38,2,1
8728,4356,2024-03-01 12:52:36,android,samsung,0,0,14,1,1
8729,4357,2025-11-11 20:19:47,android,xiaomi,0,0,8,1,1
8730,4357,2025-10-31 20:19:47,ios,oppo,0,0,21,1,0
8731,4357,2025-09-06 20:19:47,android,samsung,0,0,53,3,1
8732,4358,2025-03-31 16:18:09,ios,oppo,0,0,38,1,1
8733,4358,2025-01-30 16:18:09,android,oppo,0,0,51,3,1
8734,4359,2026-03-20 08:13:47,android,xiaomi,0,0,45,1,1
8735,4359,2025-12-27 08:13:47,android,oppo,0,0,45,1,1
8736,4359,2025-12-08 08:13:47,android,xiaomi,0,0,41,1,1
8737,4360,2025-04-01 03:14:49,android,xiaomi,0,1,26,5,1
8738,4360,2025-03-31 03:14:49,android,oppo,0,0,63,1,0
8739,4360,2025-03-11 03:14:49,android,oppo,0,0,73,4,0
8740,4361,2025-09-12 20:09:08,android,other,0,0,48,3,1
8741,4362,2024-07-25 04:34:29,android,xiaomi,0,0,17,4,1
8742,4363,2024-04-18 17:39:38,android,vivo,0,0,42,1,1
8743,4363,2024-05-14 17:39:38,android,xiaomi,0,0,27,2,1
8744,4364,2026-02-18 09:40:51,android,oppo,0,0,40,1,1
8745,4364,2025-11-13 09:40:51,android,huawei,0,0,41,1,1
8746,4364,2025-12-11 09:40:51,android,vivo,0,0,20,3,0
8747,4365,2025-01-19 07:34:50,android,xiaomi,0,0,49,3,0
8748,4365,2025-01-31 07:34:50,android,oppo,0,0,33,1,1
8749,4365,2025-04-28 07:34:50,ios,samsung,0,0,75,4,1
8750,4366,2025-03-24 14:09:38,android,huawei,0,0,24,1,1
8751,4366,2025-05-23 14:09:38,android,oppo,0,0,23,1,1
8752,4366,2025-04-13 14:09:38,android,oppo,0,0,74,1,1
8753,4367,2024-07-20 02:01:25,android,vivo,0,0,24,3,0
8754,4367,2024-07-16 02:01:25,android,oppo,0,0,23,3,1
8755,4368,2024-08-12 12:18:49,android,other,0,0,41,3,0
8756,4368,2024-10-03 12:18:49,android,huawei,0,0,16,1,1
8757,4369,2025-09-18 07:20:35,android,xiaomi,0,0,63,1,1
8758,4369,2025-08-31 07:20:35,ios,xiaomi,0,0,3,1,1
8759,4370,2024-08-07 10:19:36,ios,samsung,0,0,55,1,1
8760,4370,2024-11-27 10:19:36,android,huawei,0,0,61,2,1
8761,4371,2025-04-14 10:31:15,android,vivo,0,0,27,1,1
8762,4371,2025-04-13 10:31:15,android,vivo,0,0,37,1,1
8763,4371,2025-06-17 10:31:15,ios,vivo,0,0,9,5,1
8764,4372,2024-10-04 01:40:16,ios,samsung,0,0,57,1,0
8765,4373,2024-08-31 07:37:55,ios,vivo,0,0,26,2,1
8766,4373,2024-08-29 07:37:55,ios,apple,0,0,25,4,1
8767,4374,2024-06-11 04:40:42,android,apple,0,0,17,1,0
8768,4374,2024-08-06 04:40:42,android,huawei,0,0,2,2,1
8769,4375,2026-01-19 14:34:26,android,vivo,0,0,54,4,1
8770,4376,2026-02-21 05:53:39,android,vivo,0,0,58,2,1
8771,4376,2026-02-10 05:53:39,android,other,0,0,45,1,1
8772,4376,2026-01-09 05:53:39,android,xiaomi,0,1,55,3,1
8773,4377,2024-03-20 02:03:34,android,huawei,0,0,42,1,1
8774,4377,2024-04-21 02:03:34,android,other,0,0,0,3,1
8775,4378,2024-10-20 20:57:03,android,xiaomi,0,0,36,1,1
8776,4379,2025-05-12 14:52:09,ios,huawei,0,0,10,2,1
8777,4379,2025-03-03 14:52:09,android,oppo,0,0,25,2,0
8778,4379,2025-05-29 14:52:09,android,samsung,0,0,20,1,1
8779,4380,2024-12-18 19:10:26,android,vivo,0,0,29,1,1
8780,4380,2024-10-23 19:10:26,android,other,0,0,53,2,1
8781,4380,2024-12-04 19:10:26,android,xiaomi,0,0,21,4,1
8782,4381,2025-08-14 08:37:49,android,huawei,0,0,16,3,1
8783,4382,2024-09-28 23:13:48,android,xiaomi,0,0,83,1,1
8784,4382,2024-09-10 23:13:48,android,apple,0,0,48,5,1
8785,4383,2024-05-09 23:01:34,android,xiaomi,0,0,33,1,1
8786,4384,2024-12-11 23:05:56,android,samsung,0,0,8,4,1
8787,4385,2025-06-22 10:26:15,android,oppo,0,0,69,4,1
8788,4385,2025-04-09 10:26:15,android,apple,0,0,12,2,1
8789,4386,2024-07-02 20:47:47,android,xiaomi,0,0,47,1,1
8790,4386,2024-06-05 20:47:47,ios,oppo,0,0,81,3,1
8791,4387,2025-11-18 14:35:21,ios,apple,0,0,9,4,1
8792,4387,2025-10-04 14:35:21,android,vivo,0,0,46,3,1
8793,4387,2025-10-22 14:35:21,android,vivo,0,0,45,3,1
8794,4388,2024-04-19 22:35:57,ios,oppo,0,0,42,2,1
8795,4388,2024-03-06 22:35:57,android,huawei,0,0,43,1,1
8796,4389,2024-05-15 07:04:42,android,oppo,0,0,29,1,1
8797,4389,2024-03-19 07:04:42,android,samsung,0,0,56,4,1
8798,4390,2025-01-09 10:48:42,ios,huawei,0,0,45,1,1
8799,4390,2025-02-02 10:48:42,android,other,0,0,47,2,1
8800,4390,2025-04-06 10:48:42,ios,vivo,0,0,2,1,0
8801,4391,2025-04-11 22:29:48,ios,oppo,0,0,22,1,0
8802,4391,2025-01-20 22:29:48,android,apple,0,0,37,1,1
8803,4392,2024-10-13 06:22:35,android,vivo,0,0,42,1,1
8804,4392,2024-09-09 06:22:35,android,huawei,0,0,52,3,0
8805,4392,2024-07-31 06:22:35,ios,apple,0,0,43,1,1
8806,4393,2024-09-20 17:55:18,ios,oppo,0,0,90,1,1
8807,4393,2024-07-11 17:55:18,android,xiaomi,0,0,33,1,1
8808,4394,2024-06-04 23:06:29,ios,apple,0,0,33,4,1
8809,4394,2024-05-05 23:06:29,android,apple,0,0,67,1,1
8810,4395,2025-08-13 22:26:11,android,xiaomi,0,0,57,1,1
8811,4396,2024-11-16 16:32:30,android,oppo,0,0,65,3,1
8812,4396,2024-12-10 16:32:30,android,vivo,0,0,19,4,1
8813,4396,2024-11-13 16:32:30,android,vivo,0,0,0,1,1
8814,4397,2024-03-26 15:13:38,ios,huawei,0,0,46,2,1
8815,4398,2025-02-05 21:10:39,android,oppo,0,0,61,1,1
8816,4399,2026-02-04 01:08:27,ios,oppo,0,0,39,4,1
8817,4399,2026-01-18 01:08:27,android,huawei,0,0,47,1,1
8818,4400,2024-10-03 16:52:15,ios,huawei,0,0,71,2,1
8819,4400,2024-08-09 16:52:15,android,xiaomi,0,0,39,1,1
8820,4401,2026-01-19 03:38:41,android,huawei,0,0,15,1,1
8821,4401,2025-10-10 03:38:41,android,apple,0,0,27,1,1
8822,4402,2024-08-27 21:10:57,android,apple,1,0,8,2,1
8823,4402,2024-09-04 21:10:57,android,vivo,0,0,53,4,1
8824,4402,2024-10-17 21:10:57,ios,apple,0,0,43,1,0
8825,4403,2024-06-08 18:16:18,android,other,0,0,13,1,1
8826,4403,2024-07-30 18:16:18,android,xiaomi,0,0,76,4,1
8827,4403,2024-05-08 18:16:18,ios,other,0,0,48,1,1
8828,4404,2024-08-13 06:27:18,android,huawei,0,0,29,3,1
8829,4404,2024-09-27 06:27:18,android,xiaomi,0,0,45,2,1
8830,4405,2024-10-21 23:37:05,ios,xiaomi,0,0,51,1,1
8831,4406,2024-07-17 01:04:18,android,huawei,0,0,19,4,1
8832,4407,2025-04-11 23:21:53,android,xiaomi,0,0,68,1,1
8833,4407,2025-04-05 23:21:53,android,samsung,0,0,47,4,1
8834,4407,2025-04-16 23:21:53,android,oppo,0,0,35,1,1
8835,4408,2024-11-05 10:00:58,android,apple,0,0,52,2,1
8836,4408,2024-09-03 10:00:58,ios,samsung,0,0,16,2,1
8837,4408,2024-12-01 10:00:58,android,vivo,0,0,48,1,1
8838,4409,2025-08-17 04:27:07,android,huawei,0,0,29,1,1
8839,4409,2025-09-09 04:27:07,android,apple,0,0,46,2,1
8840,4410,2025-03-26 10:08:19,android,huawei,0,0,56,3,1
8841,4411,2025-02-07 03:20:00,android,oppo,0,0,0,2,1
8842,4411,2025-01-21 03:20:00,android,other,0,0,69,5,0
8843,4412,2024-12-17 19:49:37,android,oppo,0,0,29,3,1
8844,4412,2025-02-18 19:49:37,android,vivo,0,0,0,1,1
8845,4413,2024-06-16 02:13:26,android,apple,0,0,64,3,1
8846,4414,2025-08-09 09:39:55,android,xiaomi,0,0,61,4,1
8847,4414,2025-08-20 09:39:55,android,vivo,0,0,16,2,1
8848,4414,2025-06-08 09:39:55,android,xiaomi,0,0,16,3,1
8849,4415,2024-06-09 00:44:03,android,samsung,0,0,53,5,1
8850,4415,2024-04-10 00:44:03,android,oppo,0,0,60,4,1
8851,4415,2024-05-06 00:44:03,android,xiaomi,0,0,27,3,0
8852,4416,2025-08-10 17:11:08,android,oppo,0,0,44,3,1
8853,4417,2026-03-23 19:53:19,android,xiaomi,0,0,33,3,1
8854,4417,2026-02-07 19:53:19,android,other,0,0,42,1,1
8855,4417,2026-03-18 19:53:19,android,huawei,0,0,32,3,1
8856,4418,2025-07-29 17:14:51,ios,xiaomi,0,0,38,2,1
8857,4418,2025-09-30 17:14:51,ios,other,0,0,11,1,0
8858,4418,2025-09-17 17:14:51,android,oppo,0,0,14,1,1
8859,4419,2025-02-28 09:46:08,android,apple,0,0,77,1,1
8860,4419,2025-01-23 09:46:08,android,other,0,0,48,1,1
8861,4420,2024-11-12 13:36:49,ios,xiaomi,0,0,55,1,1
8862,4420,2024-08-24 13:36:49,android,xiaomi,0,0,66,1,1
8863,4420,2024-10-29 13:36:49,android,xiaomi,0,0,46,2,1
8864,4421,2025-10-22 22:45:22,android,huawei,0,0,38,3,1
8865,4422,2024-09-14 17:59:22,android,oppo,0,0,49,1,1
8866,4423,2025-02-02 03:13:39,android,huawei,0,1,54,1,1
8867,4423,2024-12-20 03:13:39,android,vivo,0,0,11,4,1
8868,4423,2025-01-10 03:13:39,android,xiaomi,0,0,46,2,1
8869,4424,2025-09-27 17:41:55,android,apple,0,0,53,2,1
8870,4425,2025-11-19 07:42:20,android,apple,0,0,38,1,1
8871,4425,2025-12-06 07:42:20,android,oppo,0,0,44,1,1
8872,4425,2025-12-17 07:42:20,ios,vivo,0,0,66,1,1
8873,4426,2025-10-31 07:09:00,android,other,0,0,55,1,0
8874,4426,2025-11-24 07:09:00,android,vivo,0,0,72,1,1
8875,4426,2025-10-28 07:09:00,android,xiaomi,0,0,31,2,0
8876,4427,2024-02-28 01:32:39,android,apple,0,1,62,1,1
8877,4427,2024-05-04 01:32:39,android,other,0,0,18,4,1
8878,4428,2025-10-21 17:34:21,android,xiaomi,0,0,42,2,1
8879,4428,2025-10-26 17:34:21,android,xiaomi,0,0,71,1,1
8880,4429,2024-04-25 05:36:58,android,xiaomi,0,0,48,1,1
8881,4429,2024-06-18 05:36:58,android,other,0,0,45,1,1
8882,4429,2024-03-30 05:36:58,android,other,0,0,37,3,0
8883,4430,2025-06-16 16:01:21,ios,other,1,0,37,5,1
8884,4431,2025-12-18 15:09:21,android,oppo,0,0,53,2,1
8885,4431,2025-11-11 15:09:21,android,xiaomi,0,1,51,3,1
8886,4432,2025-07-25 00:12:17,android,other,0,0,16,3,1
8887,4433,2026-03-07 16:04:41,ios,apple,0,0,5,4,1
8888,4433,2026-02-15 16:04:41,android,apple,0,0,39,4,0
8889,4434,2024-12-05 08:43:59,android,other,0,0,40,1,1
8890,4435,2024-08-13 17:50:58,android,vivo,0,0,35,4,1
8891,4436,2024-08-28 03:17:48,android,oppo,0,0,70,2,1
8892,4436,2024-11-24 03:17:48,android,samsung,0,0,23,2,1
8893,4437,2024-10-27 06:29:19,ios,vivo,0,0,21,1,1
8894,4437,2024-10-24 06:29:19,android,oppo,0,0,60,1,1
8895,4437,2025-01-05 06:29:19,android,oppo,0,0,50,2,1
8896,4438,2025-05-12 10:45:39,android,samsung,0,0,49,4,1
8897,4438,2025-07-30 10:45:39,ios,huawei,0,0,59,1,1
8898,4438,2025-07-05 10:45:39,android,xiaomi,0,0,49,2,1
8899,4439,2024-11-26 06:55:41,android,apple,1,0,78,1,1
8900,4439,2025-03-12 06:55:41,android,oppo,1,0,53,3,1
8901,4440,2025-08-14 07:45:57,ios,xiaomi,0,0,44,2,1
8902,4440,2025-06-16 07:45:57,android,samsung,0,0,0,1,1
8903,4441,2024-12-14 19:09:09,ios,xiaomi,0,0,27,1,1
8904,4442,2024-11-22 15:20:50,ios,oppo,0,0,16,2,1
8905,4443,2024-08-19 17:35:31,android,xiaomi,0,0,100,1,1
8906,4444,2025-02-17 06:31:38,android,oppo,0,0,54,1,1
8907,4444,2025-05-22 06:31:38,android,vivo,0,0,30,1,1
8908,4444,2025-02-19 06:31:38,android,vivo,0,0,63,1,1
8909,4445,2026-01-03 19:32:12,android,apple,0,0,45,1,1
8910,4445,2025-12-27 19:32:12,android,oppo,0,1,78,1,1
8911,4445,2025-12-30 19:32:12,android,oppo,0,0,56,3,1
8912,4446,2025-11-23 01:05:28,android,xiaomi,0,0,15,2,1
8913,4446,2025-09-17 01:05:28,android,samsung,0,0,26,1,1
8914,4447,2024-07-02 21:56:56,android,huawei,0,0,29,2,1
8915,4448,2024-12-13 16:09:04,android,apple,0,0,62,2,0
8916,4449,2025-09-14 20:22:21,android,apple,0,0,36,1,1
8917,4449,2025-07-23 20:22:21,android,vivo,0,0,37,2,1
8918,4450,2025-06-15 01:40:15,ios,other,0,0,41,3,1
8919,4450,2025-05-08 01:40:15,android,oppo,0,1,58,3,1
8920,4450,2025-04-19 01:40:15,ios,xiaomi,0,0,5,1,1
8921,4451,2024-03-15 00:34:02,android,apple,0,0,32,2,1
8922,4451,2024-02-25 00:34:02,android,huawei,0,0,38,1,1
8923,4452,2025-06-23 11:20:28,android,oppo,0,0,22,1,0
8924,4452,2025-05-16 11:20:28,android,apple,0,0,55,2,0
8925,4453,2024-04-28 06:55:23,android,huawei,0,0,39,2,1
8926,4453,2024-02-26 06:55:23,android,xiaomi,0,0,34,1,1
8927,4453,2024-04-09 06:55:23,android,apple,0,0,37,1,1
8928,4454,2024-03-25 01:03:47,ios,huawei,0,0,30,1,1
8929,4454,2024-06-19 01:03:47,android,vivo,0,0,79,1,1
8930,4455,2025-05-08 05:21:28,ios,vivo,0,0,34,5,1
8931,4456,2024-04-22 20:37:46,android,vivo,0,0,41,2,1
8932,4456,2024-04-11 20:37:46,android,vivo,0,0,39,1,1
8933,4456,2024-03-22 20:37:46,android,vivo,0,0,16,1,1
8934,4457,2024-12-16 11:33:28,android,apple,0,0,32,1,0
8935,4457,2024-10-06 11:33:28,ios,apple,0,0,54,1,1
8936,4457,2024-12-18 11:33:28,ios,xiaomi,0,0,13,2,1
8937,4458,2025-05-04 13:13:47,android,xiaomi,0,0,0,1,1
8938,4459,2025-07-25 11:38:54,ios,xiaomi,0,0,31,1,1
8939,4459,2025-06-13 11:38:54,android,apple,0,0,35,2,1
8940,4459,2025-08-10 11:38:54,ios,huawei,0,0,31,1,1
8941,4460,2024-12-13 09:12:12,ios,samsung,0,0,54,1,1
8942,4460,2024-12-07 09:12:12,ios,other,0,0,22,2,1
8943,4461,2024-04-04 15:15:05,android,oppo,0,0,72,2,1
8944,4462,2025-10-05 08:18:41,android,huawei,0,1,45,3,1
8945,4462,2025-10-11 08:18:41,ios,vivo,0,0,27,4,1
8946,4462,2025-11-25 08:18:41,android,xiaomi,0,0,38,2,1
8947,4463,2026-01-12 09:23:46,android,xiaomi,0,0,50,1,1
8948,4464,2025-12-17 18:22:21,android,vivo,0,0,48,2,1
8949,4465,2025-10-14 09:58:24,android,oppo,0,0,4,3,1
8950,4465,2025-09-29 09:58:24,android,oppo,0,0,61,3,0
8951,4466,2025-02-02 14:52:50,ios,huawei,0,0,48,2,0
8952,4466,2024-10-22 14:52:50,android,other,0,0,40,2,1
8953,4466,2024-12-01 14:52:50,ios,other,0,0,58,1,1
8954,4467,2025-09-25 16:12:06,android,oppo,0,0,45,1,1
8955,4467,2026-01-19 16:12:06,android,other,0,1,23,1,0
8956,4467,2025-11-10 16:12:06,android,apple,0,0,65,1,1
8957,4468,2025-01-12 08:49:33,android,xiaomi,0,0,34,1,1
8958,4469,2024-06-01 14:57:50,android,xiaomi,0,0,36,1,1
8959,4470,2025-10-04 21:35:31,android,oppo,0,0,55,1,1
8960,4470,2025-09-24 21:35:31,android,other,0,0,61,1,0
8961,4470,2025-12-06 21:35:31,android,xiaomi,0,0,51,3,1
8962,4471,2024-09-21 17:13:12,android,xiaomi,0,0,29,1,1
8963,4471,2024-09-09 17:13:12,android,apple,0,0,50,3,1
8964,4472,2026-02-06 06:03:12,android,samsung,0,0,77,3,1
8965,4472,2025-12-17 06:03:12,android,samsung,0,0,23,3,1
8966,4473,2024-12-27 21:23:23,ios,samsung,0,0,51,1,0
8967,4474,2025-10-23 15:47:50,android,apple,0,0,15,2,1
8968,4474,2025-09-19 15:47:50,android,oppo,0,0,66,3,0
8969,4475,2025-03-27 03:15:53,android,xiaomi,0,0,34,1,1
8970,4476,2024-12-14 04:45:14,android,oppo,0,0,57,1,0
8971,4476,2025-03-03 04:45:14,android,vivo,0,0,17,2,1
8972,4477,2024-11-06 17:08:09,ios,other,0,0,34,3,1
8973,4478,2025-10-31 01:30:51,android,vivo,0,0,19,2,1
8974,4479,2024-02-23 06:15:02,android,oppo,1,0,31,1,1
8975,4480,2025-03-04 06:39:23,android,huawei,0,0,24,1,0
8976,4481,2024-12-03 06:44:57,android,vivo,0,0,26,2,1
8977,4481,2024-10-15 06:44:57,android,apple,0,0,38,2,0
