user_id,bureau_score,delinq_12m,credit_utilization,open_accounts,inquiry_3m
2520,544.0,0,0.16,8,4
2521,442.0,0,0.12,7,1
2522,500.0,0,0.17,2,1
2523,580.0,0,0.39,2,5
2524,645.0,0,0.49,3,1
2525,642.0,1,0.06,8,0
2526,494.0,0,0.11,5,0
2527,625.0,2,0.03,7,0
2528,676.0,0,0.45,9,1
2529,641.0,0,0.13,0,0
2530,571.0,0,0.72,5,3
2531,604.0,1,0.57,8,1
2532,612.0,0,0.51,0,3
2533,712.0,2,0.22,5,2
2534,736.0,0,0.63,6,1
2535,652.0,2,0.17,6,2
2536,604.0,0,0.59,0,2
2537,598.0,0,0.88,1,1
2538,606.0,1,0.38,2,2
2539,616.0,0,0.1,5,3
2540,559.0,1,0.22,1,2
2541,757.0,0,0.18,8,2
2542,537.0,0,0.07,6,3
2543,704.0,0,0.31,9,0
2544,424.0,4,0.33,2,0
2545,578.0,0,0.19,8,1
2546,573.0,0,0.31,6,0
2547,618.0,3,0.22,8,2
2548,571.0,0,0.5,7,2
2549,711.0,0,0.06,1,0
2550,581.0,1,0.37,5,2
2551,518.0,0,0.09,2,0
2552,523.0,0,0.29,0,0
2553,562.0,2,0.02,0,0
2554,658.0,0,0.58,0,0
2555,672.0,0,0.35,2,3
2556,504.0,0,0.43,5,1
2557,536.0,0,0.29,7,0
2558,515.0,1,0.44,2,5
2559,577.0,3,0.27,6,1
2560,677.0,0,0.31,5,1
2561,614.0,0,0.04,7,2
2562,644.0,0,0.33,6,3
2563,660.0,0,0.21,1,1
2564,553.0,1,0.69,5,1
2565,498.0,1,0.17,5,0
2566,553.0,0,0.55,5,0
2567,666.0,0,0.17,4,0
2568,648.0,0,0.14,10,1
2569,606.0,1,0.22,9,3
2570,676.0,0,0.42,6,0
2571,612.0,0,0.08,0,4
2572,573.0,1,0.35,2,0
2573,474.0,0,0.51,2,3
2574,702.0,0,0.21,1,0
2575,592.0,0,0.41,2,1
2576,564.0,0,0.23,10,2
2577,592.0,0,0.12,6,3
2578,720.0,0,0.56,10,0
2579,679.0,3,0.69,5,2
2580,571.0,0,0.07,5,6
2581,638.0,0,0.31,6,0
2582,698.0,2,0.45,9,0
2583,628.0,2,0.52,0,1
2584,610.0,0,0.45,7,0
2585,433.0,1,0.33,8,0
2586,700.0,0,0.22,0,1
2587,518.0,1,0.34,3,0
2588,450.0,1,0.21,8,0
2589,456.0,0,0.15,4,4
2590,532.0,0,0.05,4,0
2591,639.0,0,0.17,1,1
2592,693.0,0,0.72,6,2
2593,627.0,0,0.58,7,1
2594,739.0,2,0.52,9,1
2595,568.0,0,0.52,4,3
2596,581.0,0,0.39,5,0
2597,451.0,1,0.5,5,1
2598,554.0,0,0.37,6,0
2599,437.0,0,0.3,1,0
2600,493.0,0,0.37,8,0
2601,650.0,2,0.15,0,0
2602,465.0,5,0.4,8,1
2603,473.0,0,0.27,6,3
2604,459.0,0,0.75,6,0
2605,662.0,1,0.31,4,1
2606,731.0,1,0.15,0,1
2607,594.0,0,0.36,1,0
2608,675.0,0,0.29,9,1
2609,507.0,0,0.51,4,3
2610,698.0,0,0.08,6,0
2611,543.0,0,0.38,4,1
2612,653.0,0,0.64,5,1
2613,598.0,0,0.27,4,2
2614,447.0,0,0.41,9,1
2615,529.0,0,0.33,10,0
2616,614.0,0,0.16,4,0
2617,452.0,0,0.38,7,0
2618,624.0,0,0.48,1,0
2619,487.0,0,0.16,10,0
2620,643.0,0,0.25,2,0
2621,491.0,1,0.22,0,0
2622,635.0,2,0.42,10,0
2623,665.0,3,0.56,1,0
2624,587.0,0,0.44,8,0
2625,594.0,3,0.29,2,1
2626,719.0,2,0.51,5,0
2627,537.0,0,0.14,10,3
2628,557.0,0,0.65,9,0
2629,651.0,0,0.5,0,2
2630,634.0,2,0.57,9,0
2631,581.0,0,0.25,7,5
2632,503.0,0,0.24,8,2
2633,678.0,1,0.78,3,3
2634,501.0,2,0.74,10,0
2635,782.0,0,0.36,4,1
2636,504.0,0,0.1,10,0
2637,512.0,0,0.31,9,0
2638,627.0,1,0.32,6,5
2639,644.0,1,0.38,2,0
2640,522.0,0,0.28,7,1
2641,735.0,1,0.08,1,1
2642,626.0,0,0.74,10,0
2643,580.0,0,0.25,4,0
2644,631.0,0,0.53,9,3
2645,697.0,5,0.6,4,2
2646,729.0,0,0.13,5,5
2647,615.0,0,0.18,4,1
2648,498.0,0,0.23,2,0
2649,499.0,5,0.39,10,1
2650,487.0,5,0.54,1,0
2651,549.0,1,0.7,9,4
2652,603.0,0,0.39,1,0
2653,617.0,0,0.58,1,1
2654,690.0,1,0.26,0,4
2655,434.0,0,0.43,9,0
2656,599.0,0,0.31,8,2
2657,637.0,0,0.46,8,1
2658,375.0,0,0.16,5,1
2659,636.0,0,0.21,2,0
2660,818.0,0,0.43,4,3
2661,662.0,0,0.33,8,0
2662,625.0,1,0.31,0,2
2663,578.0,2,0.46,6,1
2664,619.0,0,0.29,5,0
2665,723.0,0,0.25,1,1
2666,572.0,0,0.21,0,2
2667,695.0,0,0.01,3,0
2668,637.0,0,0.06,7,3
2669,730.0,2,0.18,3,4
2670,687.0,0,0.57,10,2
2671,615.0,0,0.21,3,0
2672,610.0,0,0.15,9,0
2673,575.0,0,0.3,8,4
2674,678.0,1,0.38,2,0
2675,553.0,0,0.36,2,0
2676,609.0,0,0.67,7,0
2677,585.0,1,0.47,1,3
2678,493.0,0,0.26,2,0
2679,618.0,0,0.6,6,1
2680,478.0,1,0.25,5,1
2681,564.0,4,0.3,5,5
2682,653.0,1,0.52,5,1
2683,614.0,0,0.61,0,4
2684,612.0,0,0.59,2,0
2685,531.0,0,0.03,10,3
2686,684.0,0,0.35,5,0
2687,529.0,1,0.29,3,0
2688,657.0,0,0.11,7,5
2689,704.0,0,0.1,5,1
2690,478.0,0,0.67,7,0
2691,567.0,0,0.21,7,2
2692,560.0,0,0.09,2,2
2693,622.0,0,0.42,2,1
2694,525.0,4,0.02,0,3
2695,507.0,1,0.11,6,1
2696,596.0,0,0.37,8,3
2697,555.0,0,0.26,6,4
2698,588.0,2,0.47,7,1
2699,671.0,0,0.24,7,2
2700,471.0,0,0.24,4,0
2701,591.0,0,0.24,8,2
2702,553.0,0,0.46,6,5
2703,602.0,0,0.38,3,1
2704,553.0,0,0.51,9,1
2705,506.0,1,0.56,6,2
2706,631.0,0,0.11,4,0
2707,822.0,0,0.31,3,0
2708,592.0,2,0.23,4,4
2709,542.0,0,0.22,6,0
2710,542.0,0,0.49,5,2
2711,675.0,0,0.25,6,0
2712,530.0,0,0.15,7,0
2713,704.0,1,0.33,8,0
2714,469.0,0,0.82,5,3
2715,615.0,0,0.64,10,0
2716,653.0,0,0.03,7,0
2717,661.0,0,0.6,5,2
2718,655.0,2,0.78,3,5
2719,621.0,0,0.16,0,2
2720,692.0,0,0.44,1,1
2721,521.0,3,0.1,7,0
2722,548.0,0,0.35,0,2
2723,568.0,1,0.28,0,0
2724,719.0,0,0.33,0,0
2725,637.0,0,0.82,7,2
2726,655.0,4,0.25,0,4
2727,586.0,1,0.15,9,3
2728,665.0,0,0.48,10,0
2729,476.0,0,0.33,8,4
2730,567.0,0,0.22,8,0
2731,583.0,0,0.42,6,0
2732,562.0,2,0.28,5,1
2733,574.0,0,0.4,2,2
2734,644.0,0,0.11,2,0
2735,619.0,2,0.69,2,1
2736,695.0,0,0.36,8,0
2737,433.0,0,0.18,8,3
2738,719.0,0,0.7,10,1
2739,548.0,3,0.19,4,4
2740,705.0,0,0.16,3,1
2741,567.0,0,0.52,0,3
2742,630.0,0,0.12,4,4
2743,514.0,0,0.12,5,1
2744,503.0,0,0.55,9,0
2745,646.0,3,0.22,0,0
2746,387.0,0,0.19,4,0
2747,503.0,0,0.12,8,0
2748,661.0,5,0.16,9,4
2749,567.0,0,0.09,7,1
2750,529.0,3,0.52,1,1
2751,722.0,1,0.28,6,0
2752,750.0,1,0.42,10,3
2753,600.0,0,0.26,8,0
2754,702.0,0,0.27,1,1
2755,721.0,0,0.57,3,3
2756,599.0,0,0.22,8,0
2757,559.0,1,0.53,7,3
2758,607.0,0,0.3,3,2
2759,484.0,0,0.67,10,1
2760,645.0,0,0.2,8,0
2761,574.0,0,0.32,4,2
2762,605.0,0,0.18,1,4
2763,603.0,1,0.45,6,0
2764,532.0,0,0.63,6,0
2765,597.0,0,0.83,0,0
2766,491.0,1,0.54,5,5
2767,561.0,0,0.28,10,1
2768,511.0,2,0.49,3,1
2769,530.0,1,0.5,10,0
2770,419.0,0,0.43,5,0
2771,566.0,0,0.25,9,1
2772,639.0,2,0.74,10,0
2773,614.0,0,0.2,9,1
2774,687.0,2,0.2,8,0
2775,524.0,0,0.33,10,2
2776,562.0,4,0.63,0,0
2777,673.0,4,0.22,3,5
2778,593.0,0,0.28,10,5
2779,615.0,0,0.47,4,0
2780,769.0,0,0.25,7,1
2781,580.0,0,0.73,3,0
2782,561.0,0,0.16,2,1
2783,521.0,0,0.3,0,1
2784,577.0,2,0.18,10,2
2785,682.0,0,0.88,0,1
2786,646.0,2,0.42,5,0
2787,715.0,0,0.08,2,1
2788,629.0,1,0.62,5,4
2789,421.0,0,0.25,6,0
2790,650.0,0,0.58,2,0
2791,608.0,1,0.25,2,0
2792,600.0,0,0.29,10,2
2793,697.0,0,0.38,5,6
2794,578.0,0,0.18,3,0
2795,646.0,0,0.44,5,0
2796,514.0,0,0.24,7,3
2797,479.0,0,0.12,0,2
2798,552.0,3,0.55,6,0
2799,575.0,0,0.41,5,2
2800,644.0,1,0.51,7,0
2801,512.0,1,0.19,9,2
2802,721.0,0,0.39,0,0
2803,523.0,0,0.23,0,1
2804,593.0,0,0.19,5,1
2805,601.0,0,0.5,6,1
2806,624.0,1,0.27,2,1
2807,636.0,0,0.1,2,5
2808,781.0,1,0.31,1,1
2809,552.0,0,0.08,8,0
2810,625.0,0,0.63,5,0
2811,593.0,0,0.28,8,0
2812,679.0,3,0.24,4,2
2813,636.0,2,0.36,2,0
2814,618.0,0,0.16,4,0
2815,480.0,1,0.13,0,5
2816,564.0,0,0.31,4,2
2817,522.0,1,0.33,8,0
2818,564.0,0,0.38,3,1
2819,534.0,1,0.49,10,1
2820,559.0,0,0.39,0,1
2821,567.0,2,0.29,2,4
2822,569.0,0,0.85,6,2
2823,576.0,0,0.33,3,1
2824,526.0,1,0.39,10,0
2825,603.0,0,0.18,0,0
2826,528.0,0,0.4,5,1
2827,552.0,0,0.2,3,0
2828,596.0,0,0.62,3,5
2829,393.0,0,0.67,0,1
2830,799.0,0,0.39,3,0
2831,642.0,0,0.65,0,0
2832,626.0,0,0.45,2,0
2833,558.0,0,0.14,9,1
2834,608.0,0,0.57,4,1
2835,503.0,0,0.47,2,1
2836,639.0,0,0.18,0,1
2837,465.0,2,0.12,3,2
2838,498.0,0,0.3,2,0
2839,543.0,2,0.18,5,0
2840,721.0,0,0.52,10,0
2841,512.0,0,0.28,0,2
2842,627.0,0,0.6,5,1
2843,435.0,0,0.03,5,0
2844,602.0,0,0.03,0,1
2845,739.0,0,0.38,2,0
2846,640.0,0,0.25,0,0
2847,434.0,0,0.56,7,2
2848,603.0,1,0.49,10,1
2849,563.0,1,0.36,0,1
2850,698.0,0,0.55,8,1
2851,592.0,1,0.66,5,2
2852,485.0,1,0.75,2,2
2853,589.0,0,0.28,6,1
2854,544.0,0,0.43,3,1
2855,427.0,0,0.42,10,1
2856,586.0,0,0.05,8,0
2857,600.0,0,0.26,2,2
2858,631.0,0,0.06,7,0
2859,681.0,0,0.29,10,0
2860,578.0,0,0.24,7,5
2861,480.0,0,0.76,7,1
2862,533.0,1,0.37,4,1
2863,599.0,0,0.39,6,2
2864,697.0,0,0.39,9,0
2865,600.0,4,0.42,0,0
2866,589.0,0,0.26,7,2
2867,581.0,0,0.42,2,1
2868,599.0,0,0.27,7,1
2869,753.0,0,0.2,5,0
2870,593.0,2,0.65,2,3
2871,579.0,2,0.59,10,0
2872,603.0,1,0.61,3,1
2873,546.0,5,0.39,9,1
2874,475.0,0,0.3,3,1
2875,461.0,1,0.51,1,1
2876,542.0,0,0.4,3,4
2877,694.0,0,0.37,10,4
2878,693.0,1,0.76,2,0
2879,511.0,0,0.12,9,3
2880,587.0,0,0.15,7,1
2881,611.0,2,0.08,4,1
2882,542.0,0,0.33,7,2
2883,705.0,2,0.68,6,1
2884,661.0,0,0.43,6,2
2885,629.0,0,0.64,7,1
2886,605.0,2,0.31,6,2
2887,475.0,1,0.21,0,1
2888,709.0,0,0.39,10,0
2889,646.0,0,0.25,10,1
2890,633.0,0,0.29,0,2
2891,541.0,2,0.16,0,0
2892,548.0,0,0.42,7,2
2893,640.0,0,0.28,9,6
2894,688.0,0,0.13,8,1
2895,738.0,0,0.2,6,0
2896,541.0,0,0.16,4,0
2897,587.0,4,0.1,10,0
2898,432.0,5,0.61,3,0
2899,403.0,0,0.36,9,0
2900,642.0,2,0.24,6,0
2901,532.0,1,0.24,5,1
2902,442.0,1,0.68,8,3
2903,507.0,0,0.26,6,1
2904,627.0,1,0.06,9,1
2905,631.0,5,0.25,9,1
2906,469.0,1,0.52,7,5
2907,699.0,0,0.25,3,0
2908,544.0,0,0.38,7,4
2909,622.0,0,0.31,10,2
2910,603.0,0,0.32,9,1
2911,599.0,0,0.43,9,3
2912,525.0,0,0.67,5,4
2913,598.0,1,0.34,10,4
2914,622.0,2,0.76,3,1
2915,584.0,1,0.56,8,4
2916,608.0,0,0.18,2,2
2917,688.0,0,0.62,3,0
2918,562.0,0,0.33,1,0
2919,652.0,1,0.42,4,0
2920,583.0,0,0.58,4,1
2921,714.0,2,0.54,2,3
2922,488.0,0,0.35,0,0
2923,704.0,0,0.6,3,0
2924,557.0,1,0.45,7,2
2925,769.0,2,0.76,9,0
2926,635.0,0,0.22,9,1
2927,668.0,0,0.39,4,0
2928,587.0,3,0.19,7,0
2929,654.0,0,0.38,0,0
2930,654.0,0,0.57,10,1
2931,589.0,0,0.5,3,0
2932,661.0,0,0.18,10,0
2933,331.0,1,0.45,4,0
2934,548.0,0,0.24,6,4
2935,602.0,0,0.21,5,1
2936,640.0,0,0.09,1,0
2937,678.0,0,0.55,3,1
2938,580.0,0,0.16,2,2
2939,569.0,1,0.59,7,3
2940,670.0,1,0.32,3,6
2941,692.0,0,0.03,9,1
2942,659.0,1,0.24,1,1
2943,588.0,0,0.48,5,2
2944,804.0,0,0.46,4,0
2945,606.0,1,0.05,0,2
2946,617.0,0,0.69,10,0
2947,731.0,0,0.63,6,2
2948,722.0,2,0.25,10,1
2949,657.0,0,0.66,0,0
2950,528.0,2,0.53,8,2
2951,609.0,0,0.19,8,3
2952,641.0,0,0.22,6,1
2953,756.0,0,0.6,1,3
2954,836.0,0,0.41,9,3
2955,552.0,1,0.41,5,0
2956,668.0,0,0.17,10,1
2957,535.0,0,0.17,0,6
2958,590.0,2,0.36,9,0
2959,531.0,2,0.08,3,1
2960,734.0,1,0.35,7,0
2961,619.0,0,0.28,5,0
2962,623.0,0,0.37,5,0
2963,604.0,0,0.2,0,0
2964,630.0,0,0.16,4,3
2965,633.0,5,0.36,0,0
2966,545.0,1,0.03,4,0
2967,465.0,0,0.32,9,5
2968,494.0,0,0.03,1,0
2969,471.0,0,0.29,0,2
2970,616.0,0,0.47,2,6
2971,535.0,0,0.17,3,3
2972,678.0,1,0.13,8,3
2973,619.0,0,0.2,1,6
2974,453.0,0,0.27,7,0
2975,567.0,0,0.44,1,5
2976,430.0,0,0.14,3,1
2977,508.0,0,0.45,4,0
2978,561.0,0,0.2,5,3
2979,524.0,0,0.23,1,0
2980,751.0,0,0.67,4,0
2981,660.0,0,0.32,3,0
2982,574.0,0,0.14,2,0
2983,714.0,2,0.21,6,1
2984,522.0,5,0.28,1,0
2985,573.0,1,0.04,10,3
2986,668.0,0,0.66,5,3
2987,511.0,0,0.26,9,0
2988,655.0,1,0.31,6,1
2989,623.0,2,0.05,7,4
2990,647.0,2,0.36,0,0
2991,744.0,0,0.64,9,0
2992,636.0,1,0.55,0,0
2993,610.0,0,0.59,2,0
2994,480.0,0,0.21,2,0
2995,617.0,0,0.1,9,3
2996,562.0,0,0.31,8,0
2997,590.0,1,0.62,3,0
2998,562.0,0,0.52,8,0
2999,639.0,1,0.22,2,0
3000,521.0,1,0.24,4,0
3001,617.0,2,0.11,5,0
3002,517.0,3,0.05,10,1
3003,456.0,1,0.21,0,1
3004,573.0,0,0.27,5,0
3005,637.0,1,0.29,5,4
3006,538.0,0,0.32,7,5
3007,611.0,1,0.54,4,1
3008,571.0,2,0.54,5,0
3009,517.0,0,0.31,0,4
3010,645.0,0,0.09,10,0
3011,548.0,0,0.33,9,1
3012,630.0,0,0.16,1,2
3013,483.0,0,0.62,2,2
3014,611.0,1,0.25,0,1
3015,650.0,0,0.19,7,1
3016,628.0,0,0.59,6,5
3017,671.0,0,0.22,6,1
3018,652.0,2,0.33,7,2
3019,624.0,0,0.29,5,0
3020,668.0,0,0.57,9,1
3021,570.0,0,0.2,2,0
3022,642.0,0,0.36,5,0
3023,602.0,0,0.2,2,1
3024,748.0,0,0.22,1,2
3025,622.0,0,0.32,3,0
3026,497.0,0,0.25,3,0
3027,620.0,0,0.12,0,0
3028,524.0,2,0.39,8,0
3029,658.0,3,0.31,0,0
3030,660.0,2,0.49,3,2
3031,551.0,0,0.46,4,3
3032,517.0,0,0.24,9,0
3033,611.0,0,0.3,6,1
3034,528.0,0,0.19,1,1
3035,533.0,1,0.22,5,0
3036,560.0,0,0.25,4,1
3037,650.0,0,0.75,2,2
3038,481.0,0,0.51,7,3
3039,540.0,0,0.17,0,0
3040,792.0,1,0.35,3,0
3041,756.0,0,0.45,9,4
3042,697.0,0,0.12,7,4
3043,604.0,0,0.55,1,0
3044,660.0,0,0.75,10,0
3045,569.0,1,0.3,8,2
3046,384.0,0,0.07,0,0
3047,554.0,1,0.28,9,2
3048,562.0,0,0.55,0,0
3049,602.0,0,0.19,5,1
3050,639.0,1,0.09,6,0
3051,732.0,4,0.33,3,1
3052,603.0,4,0.45,10,2
3053,520.0,1,0.22,8,4
3054,584.0,0,0.17,5,0
3055,652.0,0,0.57,5,0
3056,591.0,2,0.61,5,5
3057,536.0,0,0.49,4,1
3058,642.0,1,0.22,2,4
3059,509.0,0,0.39,7,3
3060,530.0,2,0.19,4,1
3061,633.0,0,0.29,8,0
3062,537.0,0,0.32,0,0
3063,572.0,2,0.17,1,2
3064,601.0,0,0.17,5,2
3065,597.0,0,0.32,3,0
3066,523.0,0,0.47,8,1
3067,626.0,0,0.58,7,0
3068,527.0,1,0.22,8,0
3069,732.0,0,0.21,8,0
3070,568.0,2,0.32,4,0
3071,649.0,0,0.5,0,0
3072,659.0,0,0.2,4,2
3073,572.0,1,0.38,2,4
3074,523.0,0,0.42,7,5
3075,658.0,0,0.42,10,0
3076,486.0,0,0.09,10,3
3077,498.0,0,0.23,8,0
3078,649.0,0,0.52,8,1
3079,584.0,0,0.33,10,1
3080,543.0,0,0.39,5,1
3081,560.0,1,0.46,0,0
3082,536.0,1,0.41,10,0
3083,774.0,0,0.4,6,0
3084,681.0,0,0.33,10,3
3085,534.0,4,0.28,8,6
3086,575.0,0,0.39,7,0
3087,648.0,1,0.32,4,2
3088,522.0,0,0.69,9,3
3089,555.0,1,0.4,10,0
3090,576.0,0,0.54,10,1
3091,529.0,0,0.16,5,0
3092,688.0,1,0.2,6,0
3093,543.0,0,0.28,7,1
3094,591.0,1,0.22,3,0
3095,609.0,0,0.42,1,3
3096,727.0,0,0.47,8,4
3097,593.0,0,0.65,4,0
3098,771.0,0,0.26,1,0
3099,571.0,0,0.24,10,0
3100,582.0,1,0.29,3,1
3101,675.0,0,0.05,6,0
3102,754.0,0,0.37,4,1
3103,579.0,0,0.43,4,1
3104,699.0,2,0.58,9,0
3105,668.0,0,0.07,9,2
3106,539.0,1,0.03,4,0
3107,599.0,1,0.11,5,2
3108,597.0,0,0.27,6,3
3109,517.0,0,0.47,1,0
3110,613.0,0,0.33,9,1
3111,606.0,0,0.44,6,4
3112,630.0,0,0.53,1,0
3113,606.0,0,0.41,7,1
3114,547.0,0,0.43,7,0
3115,796.0,0,0.36,6,1
3116,617.0,0,0.22,7,2
3117,704.0,0,0.52,9,3
3118,635.0,0,0.42,6,4
3119,721.0,4,0.39,1,3
3120,538.0,3,0.28,9,3
3121,593.0,0,0.16,4,0
3122,564.0,0,0.05,5,2
3123,554.0,0,0.1,3,2
3124,621.0,0,0.1,1,0
3125,580.0,0,0.07,10,0
3126,486.0,0,0.45,7,0
3127,576.0,0,0.12,4,1
3128,569.0,0,0.31,4,1
3129,670.0,0,0.5,3,4
3130,484.0,0,0.34,10,0
3131,559.0,0,0.32,3,1
3132,540.0,0,0.14,8,0
3133,660.0,2,0.31,0,3
3134,556.0,0,0.1,1,0
3135,684.0,0,0.08,2,0
3136,596.0,0,0.15,4,0
3137,639.0,0,0.2,5,0
3138,688.0,0,0.17,1,0
3139,504.0,1,0.74,3,0
3140,580.0,0,0.3,9,0
3141,634.0,0,0.22,2,1
3142,616.0,0,0.7,0,0
3143,496.0,0,0.58,1,1
3144,656.0,1,0.08,4,0
3145,604.0,0,0.46,10,0
3146,610.0,0,0.34,2,2
3147,582.0,0,0.66,6,6
3148,345.0,0,0.25,4,0
3149,644.0,0,0.16,7,1
3150,647.0,0,0.26,8,1
3151,566.0,2,0.17,0,0
3152,481.0,1,0.64,0,0
3153,557.0,1,0.03,9,1
3154,680.0,0,0.31,2,0
3155,567.0,0,0.28,4,1
3156,602.0,3,0.77,9,0
3157,573.0,2,0.16,9,2
3158,625.0,0,0.22,3,3
3159,495.0,0,0.17,10,0
3160,584.0,0,0.78,3,1
3161,688.0,0,0.08,6,0
3162,527.0,0,0.29,3,0
3163,578.0,0,0.2,3,0
3164,684.0,0,0.23,7,0
3165,660.0,0,0.39,9,4
3166,636.0,0,0.62,9,2
3167,631.0,0,0.43,6,1
3168,630.0,1,0.34,4,0
3169,582.0,0,0.38,5,3
3170,688.0,2,0.49,10,0
3171,563.0,0,0.22,1,0
3172,520.0,0,0.18,1,3
3173,489.0,0,0.49,8,1
3174,551.0,3,0.55,9,2
3175,550.0,0,0.34,3,5
3176,543.0,0,0.49,3,0
3177,506.0,0,0.57,3,0
3178,630.0,2,0.22,1,0
3179,524.0,0,0.27,5,0
3180,644.0,0,0.3,7,3
3181,658.0,0,0.4,5,0
3182,806.0,0,0.3,2,0
3183,564.0,0,0.59,5,2
3184,587.0,0,0.22,1,5
3185,540.0,0,0.07,4,2
3186,506.0,0,0.06,5,0
3187,566.0,0,0.46,5,0
3188,538.0,1,0.16,1,2
3189,505.0,1,0.31,2,2
3190,619.0,1,0.31,5,0
3191,514.0,0,0.36,9,4
3192,645.0,0,0.53,10,1
3193,668.0,0,0.33,2,1
3194,531.0,3,0.11,0,0
3195,712.0,0,0.37,3,0
3196,632.0,1,0.35,4,1
3197,594.0,0,0.6,4,1
3198,458.0,0,0.1,6,0
3199,463.0,0,0.51,2,0
3200,726.0,1,0.24,5,3
3201,706.0,0,0.03,0,4
3202,728.0,0,0.28,6,0
3203,749.0,0,0.62,4,0
3204,710.0,2,0.46,0,2
3205,619.0,0,0.21,9,1
3206,645.0,0,0.4,5,0
3207,545.0,0,0.39,1,0
3208,619.0,0,0.36,7,5
3209,660.0,2,0.45,9,0
3210,661.0,0,0.45,6,3
3211,590.0,0,0.19,4,0
3212,438.0,0,0.25,0,0
3213,479.0,0,0.58,8,2
3214,638.0,0,0.15,1,5
3215,560.0,0,0.62,5,3
3216,653.0,0,0.25,7,1
3217,503.0,0,0.27,1,2
3218,709.0,0,0.36,1,0
3219,525.0,0,0.53,7,0
3220,718.0,1,0.25,3,3
3221,476.0,0,0.66,2,1
3222,648.0,0,0.29,4,1
3223,525.0,0,0.33,9,1
3224,599.0,0,0.07,4,0
3225,686.0,0,0.61,1,4
3226,672.0,0,0.61,0,0
3227,534.0,0,0.48,6,0
3228,551.0,0,0.33,4,0
3229,474.0,0,0.7,2,4
3230,457.0,1,0.14,4,0
3231,533.0,1,0.55,7,5
3232,532.0,0,0.22,3,0
3233,479.0,0,0.17,0,0
3234,584.0,0,0.33,5,3
3235,597.0,0,0.75,3,1
3236,599.0,1,0.26,8,2
3237,536.0,2,0.61,10,1
3238,554.0,0,0.33,10,2
3239,575.0,0,0.21,10,1
3240,665.0,0,0.57,10,2
3241,546.0,0,0.35,0,1
3242,466.0,0,0.19,7,1
3243,574.0,2,0.2,4,2
3244,565.0,0,0.32,2,0
3245,471.0,0,0.13,10,0
3246,568.0,0,0.23,9,0
3247,529.0,0,0.11,10,3
3248,594.0,0,0.18,3,1
3249,634.0,0,0.29,0,0
3250,557.0,0,0.7,2,3
3251,641.0,1,0.11,2,0
3252,576.0,1,0.43,3,0
3253,579.0,0,0.44,9,0
3254,575.0,0,0.18,0,1
3255,584.0,1,0.33,3,0
3256,490.0,0,0.44,4,1
3257,454.0,0,0.27,1,3
3258,689.0,0,0.27,8,1
3259,617.0,0,0.24,3,3
3260,557.0,0,0.29,0,0
3261,685.0,2,0.05,2,1
3262,829.0,1,0.41,0,3
3263,480.0,3,0.16,0,1
3264,597.0,3,0.21,1,2
3265,653.0,0,0.08,6,1
3266,470.0,0,0.19,2,0
3267,478.0,1,0.76,2,4
3268,676.0,3,0.43,7,0
3269,596.0,0,0.2,4,2
3270,545.0,0,0.06,1,0
3271,469.0,0,0.2,10,1
3272,626.0,3,0.71,4,1
3273,488.0,0,0.32,5,2
3274,518.0,2,0.21,7,2
3275,524.0,0,0.21,0,0
3276,573.0,3,0.57,2,0
3277,512.0,0,0.57,8,2
3278,524.0,4,0.62,1,0
3279,676.0,0,0.42,2,1
3280,613.0,1,0.17,9,0
3281,601.0,0,0.4,2,1
3282,635.0,0,0.1,2,0
3283,515.0,0,0.49,10,0
3284,629.0,1,0.23,9,1
3285,634.0,0,0.37,3,1
3286,518.0,0,0.51,10,1
3287,648.0,0,0.3,7,0
3288,619.0,0,0.27,10,0
3289,621.0,0,0.37,2,0
3290,733.0,2,0.21,5,4
3291,610.0,0,0.3,2,0
3292,526.0,2,0.51,7,0
3293,610.0,0,0.4,8,2
3294,601.0,0,0.38,2,2
3295,511.0,2,0.23,8,0
3296,438.0,0,0.81,0,3
3297,595.0,0,0.44,2,2
3298,675.0,0,0.76,5,0
3299,676.0,1,0.26,3,1
3300,623.0,0,0.08,1,0
3301,726.0,0,0.53,6,1
3302,614.0,2,0.14,8,1
3303,584.0,0,0.23,8,1
3304,616.0,0,0.21,5,4
3305,541.0,2,0.62,5,2
3306,499.0,0,0.54,0,1
3307,522.0,0,0.26,9,0
3308,562.0,0,0.13,7,0
3309,669.0,2,0.31,3,1
3310,484.0,3,0.4,5,4
3311,522.0,2,0.12,5,0
3312,664.0,0,0.4,5,5
3313,571.0,0,0.13,2,1
3314,584.0,2,0.24,6,0
3315,570.0,2,0.57,2,2
3316,755.0,0,0.16,8,5
3317,645.0,0,0.55,10,0
3318,620.0,0,0.07,1,5
3319,616.0,1,0.37,0,0
3320,633.0,0,0.63,1,3
3321,748.0,0,0.31,4,2
3322,570.0,1,0.1,1,1
3323,613.0,0,0.15,6,1
3324,602.0,0,0.31,3,5
3325,672.0,0,0.36,10,2
3326,736.0,2,0.61,8,5
3327,553.0,0,0.35,4,0
3328,636.0,5,0.49,6,0
3329,614.0,2,0.26,6,0
3330,489.0,0,0.52,0,0
3331,678.0,0,0.25,5,5
3332,725.0,0,0.55,9,1
3333,666.0,0,0.27,1,3
3334,549.0,0,0.33,0,0
3335,491.0,1,0.26,2,1
3336,651.0,0,0.6,2,4
3337,514.0,0,0.24,4,0
3338,522.0,0,0.29,9,1
3339,617.0,0,0.09,6,0
3340,659.0,0,0.33,3,2
