user_id,register_dt,age,gender,city_tier,education,marital_status,residence_years,company_type,monthly_income,phone_age_months,contact_count,emergency_contact_count,device_count,has_credit_card
4316,2025-04-18 05:43:21,44,F,3,college,married,0,self_employed,3459.0,64,92,1,2,0
4317,2024-11-15 04:44:45,49,M,3,high,single,1,private,3835.0,59,129,5,2,1
4318,2024-11-25 16:47:24,52,F,3,high,single,1,state,2508.0,20,488,1,2,1
4319,2024-07-04 14:32:23,33,M,4,high,married,6,private,4432.0,68,174,5,2,1
4320,2025-12-01 23:18:43,35,M,4,college,married,0,private,2601.0,101,63,4,1,1
4321,2024-10-05 16:43:02,24,F,2,high,single,0,private,4149.0,14,359,2,1,0
4322,2025-09-04 20:24:21,21,M,3,graduate,single,7,state,4010.0,48,133,3,3,1
4323,2024-10-29 07:47:53,34,M,3,middle,married,8,private,3249.0,113,280,3,3,1
4324,2024-01-28 05:47:35,40,M,2,graduate,single,2,private,1767.0,51,352,4,3,1
4325,2025-09-25 23:17:36,21,M,2,middle,married,7,private,7756.0,20,308,2,3,1
4326,2024-05-07 03:07:13,33,M,5,high,married,1,unemployed,2518.0,116,391,2,2,1
4327,2024-07-08 08:22:25,42,F,2,graduate,married,4,state,4006.0,17,58,1,1,1
4328,2025-09-12 14:35:34,48,F,2,college,single,4,state,2820.0,30,170,3,1,0
4329,2025-10-06 10:22:46,53,M,3,college,divorced,3,unemployed,5254.0,56,233,3,3,1
4330,2025-10-23 05:32:13,30,M,1,college,married,9,state,3188.0,47,382,4,3,0
4331,2024-10-29 23:00:40,32,F,1,high,single,0,state,2798.0,50,294,5,3,1
4332,2025-06-28 14:09:40,51,F,1,college,married,6,state,4484.0,93,395,2,1,0
4333,2024-08-19 07:11:28,44,F,2,high,married,3,private,2333.0,67,384,2,2,0
4334,2025-06-16 11:38:50,28,M,3,college,single,5,private,3151.0,58,412,2,3,0
4335,2024-12-24 20:00:39,44,M,4,graduate,married,2,self_employed,4636.0,85,324,1,3,1
4336,2024-01-30 22:19:27,23,F,2,college,married,8,private,6170.0,73,390,1,1,0
4337,2024-10-23 22:51:44,35,M,3,college,married,0,private,2600.0,76,356,4,3,1
4338,2024-11-29 10:33:57,29,M,3,college,married,0,self_employed,2939.0,58,64,4,2,0
4339,2024-06-28 21:09:46,55,M,2,college,single,3,private,4119.0,67,176,5,3,1
4340,2024-09-22 08:42:26,19,F,3,high,married,9,state,1810.0,34,452,3,1,0
4341,2024-12-24 22:56:30,50,M,3,college,divorced,0,self_employed,5856.0,50,91,5,2,0
4342,2024-01-29 06:46:40,28,F,2,college,single,1,private,2566.0,20,303,3,3,0
4343,2024-04-12 19:33:58,19,F,3,high,single,5,private,3124.0,10,395,5,3,0
4344,2025-07-05 18:02:28,43,M,1,college,married,0,private,3989.0,103,244,3,2,1
4345,2024-09-05 21:48:45,43,F,4,middle,married,5,self_employed,3707.0,97,130,1,1,0
4346,2025-03-12 02:54:13,23,F,5,college,single,3,self_employed,2599.0,34,61,1,3,1
4347,2025-02-09 00:38:40,19,M,4,college,single,7,self_employed,6651.0,56,347,3,1,1
4348,2025-01-29 09:20:40,22,F,1,high,married,0,private,1500.0,120,316,5,1,0
4349,2024-10-20 18:54:44,33,M,4,middle,single,1,private,2458.0,64,361,1,3,1
4350,2024-12-10 19:40:45,23,M,3,college,married,1,state,2914.0,2,123,4,2,1
4351,2025-08-16 10:56:40,44,F,1,high,married,8,self_employed,2611.0,70,261,5,1,0
4352,2025-11-27 11:40:19,20,F,5,graduate,divorced,8,private,5579.0,106,297,1,1,0
4353,2024-06-28 09:45:54,47,M,4,middle,single,1,private,2038.0,28,427,3,1,0
4354,2025-04-25 17:11:15,51,F,2,high,married,4,private,6280.0,114,135,5,3,0
4355,2025-11-30 22:23:53,45,F,5,middle,married,7,private,3303.0,92,363,2,3,0
4356,2023-12-29 12:52:36,53,F,2,college,married,0,self_employed,2261.0,8,360,2,1,0
4357,2025-07-18 20:19:47,53,M,3,college,single,1,unemployed,1745.0,119,317,3,3,0
4358,2024-12-20 16:18:09,19,M,2,college,married,7,private,3377.0,76,90,3,2,0
4359,2025-11-29 08:13:47,30,M,2,graduate,married,6,state,2848.0,26,103,2,3,0
4360,2025-02-18 03:14:49,46,F,5,college,married,7,private,3955.0,94,320,3,3,1
4361,2025-08-26 20:09:08,30,M,3,high,single,5,private,3110.0,99,330,2,1,0
4362,2024-04-23 04:34:29,46,F,2,middle,married,9,private,5087.0,74,340,4,1,0
4363,2024-04-05 17:39:38,47,M,4,college,single,1,private,3464.0,116,398,4,2,0
4364,2025-10-30 09:40:51,55,F,4,high,single,1,private,3139.0,106,228,1,3,0
4365,2025-01-11 07:34:50,30,F,5,college,married,6,self_employed,5119.0,38,183,5,3,0
4366,2025-02-03 14:09:38,31,F,5,college,divorced,9,state,3944.0,16,463,2,3,1
4367,2024-04-26 02:01:25,18,F,5,college,married,0,state,4775.0,97,362,3,2,0
4368,2024-06-06 12:18:49,28,F,3,college,single,7,state,5443.0,114,287,5,2,1
4369,2025-08-12 07:20:35,28,M,2,graduate,single,10,private,3285.0,36,301,4,2,0
4370,2024-08-01 10:19:36,35,F,5,college,single,6,private,3690.0,67,388,5,2,0
4371,2025-02-22 10:31:15,34,F,2,college,single,9,private,4892.0,62,189,4,3,0
4372,2024-08-11 01:40:16,50,F,2,high,married,2,private,1544.0,42,250,5,1,1
4373,2024-07-03 07:37:55,47,M,3,high,single,8,private,3514.0,65,69,3,2,1
4374,2024-04-23 04:40:42,45,F,2,high,single,5,unemployed,3365.0,64,407,1,2,1
4375,2025-11-01 14:34:26,18,M,3,graduate,married,3,unemployed,4150.0,119,275,1,1,0
4376,2025-11-09 05:53:39,35,M,5,college,single,2,self_employed,2751.0,41,454,3,3,1
4377,2024-03-17 02:03:34,45,M,3,college,single,9,state,5342.0,18,183,1,2,1
4378,2024-09-06 20:57:03,27,M,3,middle,married,7,self_employed,2812.0,55,236,3,1,0
4379,2025-02-07 14:52:09,34,M,3,college,single,8,state,3101.0,17,74,3,3,1
4380,2024-09-28 19:10:26,45,M,4,high,married,7,state,2886.0,19,486,1,3,0
4381,2025-06-02 08:37:49,48,F,1,college,married,2,private,5600.0,77,204,5,1,1
4382,2024-06-30 23:13:48,50,M,1,middle,married,2,unemployed,1755.0,102,119,1,2,1
4383,2024-02-04 23:01:34,34,M,3,college,single,7,self_employed,6805.0,14,326,2,1,0
4384,2024-08-25 23:05:56,33,F,3,college,single,2,private,6098.0,47,431,5,1,0
4385,2025-03-04 10:26:15,32,F,3,high,married,7,state,2988.0,22,100,1,2,1
4386,2024-05-03 20:47:47,43,M,2,high,single,9,self_employed,5216.0,57,287,1,2,0
4387,2025-08-10 14:35:21,33,M,1,high,single,8,unemployed,3811.0,71,263,5,3,1
4388,2024-01-01 22:35:57,33,F,4,high,single,5,private,6493.0,110,112,2,2,0
4389,2024-02-11 07:04:42,24,F,3,middle,single,9,private,5078.0,108,174,5,2,0
4390,2024-12-29 10:48:42,36,F,3,high,single,6,private,7845.0,109,332,1,3,0
4391,2024-12-31 22:29:48,27,M,4,high,divorced,5,private,2107.0,51,496,1,2,1
4392,2024-07-26 06:22:35,37,F,4,high,married,10,private,3893.0,95,109,3,3,1
4393,2024-06-29 17:55:18,51,F,2,college,married,3,private,1991.0,35,334,5,2,1
4394,2024-02-12 23:06:29,47,F,3,high,single,2,private,3036.0,4,450,4,2,1
4395,2025-04-20 22:26:11,36,F,2,middle,single,1,private,8001.0,112,390,4,1,1
4396,2024-09-25 16:32:30,55,F,2,college,married,6,self_employed,4289.0,109,418,2,3,0
4397,2024-03-19 15:13:38,55,F,4,high,married,5,state,5139.0,22,463,1,1,0
4398,2024-10-10 21:10:39,34,F,2,college,divorced,8,private,4358.0,23,345,4,1,0
4399,2025-11-07 01:08:27,47,F,2,graduate,single,1,private,4263.0,109,66,1,2,0
4400,2024-07-01 16:52:15,31,M,4,college,single,3,self_employed,3033.0,53,155,1,2,0
4401,2025-10-07 03:38:41,51,M,4,college,married,1,private,2841.0,95,236,3,2,1
4402,2024-06-29 21:10:57,32,F,5,college,single,3,state,3004.0,109,484,2,3,0
4403,2024-05-07 18:16:18,27,F,4,college,single,10,private,1500.0,66,144,5,3,0
4404,2024-07-01 06:27:18,23,M,2,college,single,9,private,3538.0,12,434,2,2,1
4405,2024-08-15 23:37:05,50,M,3,high,single,5,unemployed,3960.0,73,336,4,1,1
4406,2024-03-21 01:04:18,29,F,3,college,married,1,private,2932.0,16,372,3,1,0
4407,2025-02-24 23:21:53,48,F,4,college,married,10,private,3478.0,83,97,2,3,1
4408,2024-08-23 10:00:58,21,M,2,college,married,1,private,4375.0,70,214,5,3,1
4409,2025-05-31 04:27:07,37,M,1,middle,single,1,state,4963.0,53,259,4,2,0
4410,2024-12-16 10:08:19,34,M,1,high,married,4,self_employed,2394.0,57,268,4,1,1
4411,2024-11-11 03:20:00,34,F,4,college,married,10,self_employed,2757.0,116,445,3,2,0
4412,2024-12-01 19:49:37,24,F,1,high,married,8,self_employed,4739.0,47,202,2,2,0
4413,2024-04-16 02:13:26,20,F,3,college,married,3,private,4475.0,102,441,4,1,1
4414,2025-05-27 09:39:55,31,M,4,high,divorced,5,private,5829.0,98,433,5,3,1
4415,2024-03-09 00:44:03,35,F,4,high,single,0,unemployed,5745.0,120,339,2,3,1
4416,2025-06-02 17:11:08,48,M,3,high,married,2,private,8478.0,108,189,4,1,0
4417,2025-12-22 19:53:19,35,F,2,college,married,7,self_employed,3286.0,75,94,5,3,0
4418,2025-07-03 17:14:51,27,M,5,college,married,4,state,6326.0,119,157,3,3,0
4419,2024-11-20 09:46:08,27,M,3,college,married,10,private,2639.0,85,323,1,2,0
4420,2024-08-09 13:36:49,41,F,3,graduate,single,4,unemployed,8416.0,15,146,5,3,0
4421,2025-09-20 22:45:22,34,M,5,graduate,married,9,private,4269.0,12,456,1,1,1
4422,2024-06-28 17:59:22,52,F,2,high,single,7,state,4402.0,82,230,4,1,0
4423,2024-12-10 03:13:39,34,F,3,middle,married,5,private,5149.0,64,177,3,3,1
4424,2025-07-08 17:41:55,39,M,1,college,single,9,state,2266.0,105,330,4,1,1
4425,2025-10-27 07:42:20,20,M,2,college,single,9,state,2499.0,65,120,4,3,1
4426,2025-10-26 07:09:00,25,F,3,high,married,3,private,3791.0,29,425,2,3,1
4427,2024-02-26 01:32:39,50,F,4,graduate,married,3,unemployed,4109.0,103,297,1,2,1
4428,2025-10-09 17:34:21,31,M,2,high,married,7,private,7547.0,58,467,1,2,0
4429,2024-03-16 05:36:58,33,M,4,graduate,single,0,private,2612.0,115,435,2,3,1
4430,2025-02-22 16:01:21,40,F,4,college,single,7,private,6242.0,1,86,5,1,1
4431,2025-11-01 15:09:21,20,M,4,middle,single,4,self_employed,3318.0,3,455,1,2,0
4432,2025-04-15 00:12:17,37,F,1,college,single,8,private,3302.0,17,71,4,1,0
4433,2025-11-14 16:04:41,31,F,4,college,married,1,state,3438.0,115,407,2,2,0
4434,2024-08-31 08:43:59,23,M,2,college,married,6,self_employed,3272.0,16,213,5,1,0
4435,2024-08-09 17:50:58,33,F,4,college,single,5,self_employed,4317.0,86,205,3,1,1
4436,2024-08-18 03:17:48,34,M,3,high,married,0,unemployed,3171.0,85,415,4,2,1
4437,2024-09-08 06:29:19,25,M,4,high,single,5,self_employed,2222.0,106,173,5,3,0
4438,2025-05-05 10:45:39,38,F,2,middle,single,7,private,3315.0,75,459,5,3,0
4439,2024-11-18 06:55:41,46,F,3,high,single,4,self_employed,4272.0,3,68,5,2,0
4440,2025-06-14 07:45:57,28,F,2,high,single,6,private,2229.0,5,125,2,2,1
4441,2024-10-22 19:09:09,54,M,2,college,married,3,private,4463.0,2,211,5,1,0
4442,2024-08-04 15:20:50,41,F,3,middle,married,6,private,5504.0,72,178,2,1,1
4443,2024-05-10 17:35:31,47,M,2,college,married,2,private,6112.0,52,442,3,1,1
4444,2025-01-29 06:31:38,20,M,4,high,married,3,state,4098.0,9,456,2,3,0
4445,2025-10-09 19:32:12,47,M,4,high,married,0,private,1936.0,3,239,5,3,0
4446,2025-09-11 01:05:28,30,M,3,graduate,married,1,state,4567.0,25,309,1,2,1
4447,2024-06-25 21:56:56,44,M,4,graduate,divorced,1,unemployed,5108.0,58,202,5,1,0
4448,2024-12-06 16:09:04,48,F,4,college,married,2,private,2853.0,109,233,3,1,0
4449,2025-05-21 20:22:21,27,M,5,middle,married,7,private,3549.0,100,201,5,2,0
4450,2025-03-15 01:40:15,27,F,1,college,single,2,private,4312.0,54,159,3,3,0
4451,2024-02-11 00:34:02,20,F,3,high,single,3,private,6806.0,35,363,1,2,0
4452,2025-02-27 11:20:28,40,M,4,college,married,1,unemployed,3329.0,94,100,1,2,0
4453,2024-01-21 06:55:23,47,M,2,college,married,4,private,4974.0,113,181,5,3,0
4454,2024-03-18 01:03:47,33,M,2,high,married,2,private,4067.0,38,98,4,2,0
4455,2025-04-14 05:21:28,24,M,2,graduate,married,3,private,3904.0,60,253,1,1,1
4456,2024-03-07 20:37:46,30,F,3,college,married,0,private,5800.0,14,354,2,3,0
4457,2024-08-27 11:33:28,33,F,2,high,married,5,state,2722.0,16,283,3,3,0
4458,2025-02-25 13:13:47,52,F,3,middle,married,2,unemployed,3947.0,107,374,3,1,1
4459,2025-04-15 11:38:54,22,M,3,college,single,7,self_employed,3676.0,28,309,1,3,0
4460,2024-11-13 09:12:12,31,M,3,high,married,10,private,2149.0,20,214,3,2,1
4461,2024-03-01 15:15:05,42,M,2,middle,single,5,self_employed,5605.0,39,461,1,1,1
4462,2025-07-29 08:18:41,26,F,4,middle,single,5,self_employed,4867.0,42,323,2,3,0
4463,2025-11-16 09:23:46,51,M,3,graduate,married,9,private,3684.0,25,67,4,1,0
4464,2025-10-02 18:22:21,52,M,2,high,single,3,self_employed,3323.0,85,120,4,1,1
4465,2025-06-22 09:58:24,32,F,2,graduate,married,1,state,3641.0,69,352,1,2,0
4466,2024-10-12 14:52:50,46,F,2,college,married,7,self_employed,4664.0,72,59,3,3,0
4467,2025-09-23 16:12:06,46,M,5,high,married,7,private,3709.0,119,127,2,3,0
4468,2024-12-14 08:49:33,43,F,2,high,single,5,self_employed,2882.0,112,95,3,1,1
4469,2024-04-01 14:57:50,25,M,1,college,married,4,self_employed,3038.0,34,415,5,1,0
4470,2025-09-04 21:35:31,19,M,2,high,married,0,self_employed,3626.0,119,97,3,3,1
4471,2024-08-13 17:13:12,31,M,1,middle,married,6,private,2627.0,82,140,3,2,0
4472,2025-11-08 06:03:12,22,M,3,high,married,6,private,4091.0,18,494,1,2,0
4473,2024-09-17 21:23:23,29,F,4,college,married,5,self_employed,2759.0,39,104,3,1,0
4474,2025-09-18 15:47:50,42,M,3,college,married,3,state,2607.0,28,156,4,2,0
4475,2025-01-19 03:15:53,40,F,4,college,married,1,unemployed,11132.0,96,416,4,1,0
4476,2024-11-29 04:45:14,25,M,1,high,married,6,private,7179.0,77,110,5,2,1
4477,2024-07-27 17:08:09,18,F,3,high,single,6,private,3829.0,94,153,4,1,1
4478,2025-08-25 01:30:51,26,F,4,college,married,1,self_employed,4904.0,18,408,1,1,0
4479,2024-02-06 06:15:02,35,M,4,middle,single,1,self_employed,5205.0,62,50,1,1,0
4480,2024-11-30 06:39:23,47,F,4,graduate,single,5,state,3546.0,66,215,2,1,1
4481,2024-09-18 06:44:57,31,F,2,college,single,0,self_employed,4020.0,82,165,5,3,0
4482,2025-01-23 16:13:07,28,F,3,high,single,2,private,3322.0,45,143,5,3,1
4483,2024-06-26 19:42:14,38,M,4,college,single,7,private,5650.0,8,226,4,2,0
4484,2025-04-22 03:39:11,20,F,2,college,married,3,private,5678.0,107,149,4,3,1
4485,2024-09-30 17:20:27,26,M,4,college,married,5,private,6290.0,52,399,4,3,0
4486,2024-05-09 08:03:16,19,F,2,middle,divorced,7,self_employed,3996.0,111,112,2,1,0
4487,2024-05-15 18:43:52,37,F,1,graduate,single,1,private,7775.0,50,230,4,1,0
4488,2025-05-15 10:46:21,34,M,4,high,married,2,self_employed,3545.0,32,86,4,3,0
4489,2024-07-02 04:25:28,40,F,4,college,single,3,private,7453.0,56,97,1,2,0
4490,2025-03-25 16:12:18,41,F,4,high,married,4,self_employed,3096.0,12,356,5,1,0
4491,2024-08-20 17:48:50,33,F,4,high,single,6,state,2312.0,68,253,4,2,0
4492,2024-10-02 08:27:18,51,M,2,graduate,married,0,private,7404.0,119,248,2,2,0
4493,2024-06-19 11:15:50,52,M,3,high,married,5,state,4588.0,31,172,2,2,0
4494,2024-09-01 03:07:01,22,M,5,middle,single,7,unemployed,4366.0,18,116,4,2,1
4495,2025-05-12 17:29:50,52,M,2,college,single,9,unemployed,3209.0,17,445,2,1,1
4496,2025-01-16 18:01:36,25,F,3,high,single,5,private,2709.0,21,407,5,3,0
4497,2025-12-21 04:47:28,27,M,5,college,single,6,state,2800.0,48,258,3,1,0
4498,2025-07-09 10:59:48,38,F,1,graduate,married,8,private,3822.0,31,58,1,2,0
4499,2024-01-05 06:53:43,19,F,5,middle,married,7,private,3454.0,86,455,4,2,1
4500,2024-09-25 13:45:59,31,F,3,college,married,5,private,1846.0,41,244,5,1,1
4501,2024-07-22 14:11:04,25,M,4,graduate,divorced,6,unemployed,6587.0,44,135,2,1,1
4502,2025-02-24 21:20:29,36,F,3,graduate,single,10,state,3144.0,18,107,5,1,1
4503,2024-07-04 22:18:59,48,F,4,college,married,8,private,5616.0,69,499,4,1,1
4504,2025-11-28 07:52:11,53,F,4,college,married,2,unemployed,2844.0,39,62,4,2,0
4505,2024-07-29 13:04:02,26,M,1,college,single,4,self_employed,3844.0,85,217,2,1,0
4506,2025-01-08 01:05:29,38,F,3,high,married,8,private,5117.0,3,298,3,2,1
4507,2024-03-22 17:24:29,36,M,5,college,married,5,self_employed,4876.0,78,182,2,1,0
4508,2025-10-18 03:39:12,33,F,5,high,married,4,state,3315.0,97,120,4,1,0
4509,2025-10-19 15:36:57,42,M,5,high,married,6,private,4351.0,86,340,5,2,1
4510,2025-07-25 09:08:39,55,M,3,high,married,4,private,4613.0,32,80,4,2,1
4511,2024-09-05 16:31:56,33,F,3,college,married,7,private,3457.0,84,489,5,2,0
4512,2024-02-04 20:45:04,20,M,3,high,married,8,private,2466.0,99,265,1,1,0
4513,2025-05-26 00:07:23,52,F,3,high,single,9,self_employed,2926.0,64,381,4,1,0
4514,2024-11-01 05:48:44,53,F,3,middle,divorced,10,private,3188.0,78,430,2,1,0
4515,2025-12-15 23:22:23,30,M,1,high,married,7,private,3674.0,98,406,3,1,0
4516,2025-05-16 18:32:18,37,M,1,graduate,married,8,unemployed,6357.0,58,269,1,2,1
4517,2025-01-20 04:52:08,50,M,3,high,married,8,unemployed,5002.0,18,84,2,1,0
4518,2025-12-13 07:11:33,37,F,2,high,single,3,self_employed,2736.0,117,85,2,3,1
4519,2025-07-30 08:14:28,36,F,2,graduate,single,10,self_employed,6924.0,40,210,3,1,0
4520,2024-11-22 14:45:09,53,M,2,middle,married,5,unemployed,3542.0,47,187,4,1,0
4521,2024-01-06 18:19:46,49,M,4,high,married,9,self_employed,4607.0,74,450,3,2,0
4522,2024-02-29 17:36:04,37,M,5,college,married,2,private,2621.0,22,251,5,1,1
4523,2024-11-11 21:56:02,24,F,3,college,married,3,private,3108.0,42,499,2,2,1
4524,2025-02-06 06:24:02,34,M,5,high,single,6,private,5236.0,70,176,2,2,0
4525,2024-01-15 00:15:45,43,M,4,college,married,6,private,2677.0,89,486,3,1,0
4526,2024-03-25 09:23:51,28,F,2,college,single,4,private,3712.0,17,202,4,2,0
4527,2025-05-21 03:15:04,38,M,2,college,married,2,private,4293.0,100,500,5,1,0
4528,2025-06-24 14:37:21,43,M,2,high,married,2,private,2545.0,34,275,3,2,0
4529,2024-01-14 18:17:41,21,F,1,college,single,7,state,1954.0,110,58,5,2,0
4530,2024-12-28 14:30:03,39,F,3,college,married,0,private,5002.0,109,475,3,2,1
4531,2024-02-21 02:40:25,46,M,2,college,married,1,private,9919.0,86,142,3,2,1
4532,2025-06-04 02:31:03,26,F,5,graduate,married,10,state,4275.0,108,412,4,1,1
4533,2025-08-23 20:57:57,38,M,3,college,single,10,private,4572.0,20,419,1,3,1
4534,2025-09-18 15:13:09,44,F,2,college,married,0,private,2672.0,56,142,1,3,1
4535,2025-03-04 16:01:25,19,M,5,high,married,1,private,6090.0,17,306,2,1,0
4536,2025-03-27 03:10:09,42,F,5,middle,single,3,self_employed,3191.0,58,404,1,2,0
4537,2025-10-30 09:52:26,27,M,4,college,married,6,self_employed,5471.0,70,476,3,2,0
4538,2025-03-15 01:56:13,33,F,4,middle,single,2,private,4503.0,69,227,2,3,0
4539,2024-11-13 18:43:34,42,F,5,college,married,10,self_employed,4542.0,10,234,4,1,0
4540,2025-06-26 20:04:17,18,M,3,college,single,5,self_employed,4481.0,11,417,5,2,0
4541,2025-02-27 07:30:11,18,M,4,college,married,5,unemployed,4432.0,120,271,3,2,1
4542,2025-08-29 23:48:41,34,F,1,high,married,2,self_employed,4021.0,31,328,5,3,0
4543,2025-01-10 00:45:16,54,M,3,college,married,3,state,5111.0,60,102,4,2,0
4544,2025-09-18 09:49:20,18,F,3,college,single,8,private,2824.0,70,356,4,3,0
4545,2024-01-25 18:01:13,47,F,1,college,single,6,private,3349.0,20,200,5,1,0
4546,2024-01-19 14:15:25,20,M,1,college,married,2,private,6087.0,39,213,3,1,0
4547,2024-03-05 07:09:22,36,M,1,middle,married,4,private,3868.0,73,456,5,3,0
4548,2025-02-02 00:27:14,34,F,2,college,single,2,unemployed,3248.0,26,371,4,1,1
4549,2025-05-24 13:15:29,35,M,1,middle,single,4,private,5230.0,96,301,2,3,1
4550,2024-05-29 21:02:17,21,F,3,college,married,2,state,4881.0,78,305,3,1,1
4551,2024-04-15 16:41:59,46,M,4,high,single,10,unemployed,2310.0,119,436,4,2,0
4552,2025-09-12 01:15:36,28,M,3,high,divorced,3,private,4701.0,68,328,2,3,1
4553,2025-06-23 21:26:56,47,M,4,high,married,5,private,3820.0,97,144,4,2,1
4554,2025-04-10 07:55:38,42,M,1,middle,single,7,private,4671.0,40,296,1,1,1
4555,2024-12-14 12:12:07,38,F,4,college,single,0,private,3655.0,84,332,4,1,0
4556,2024-10-25 18:17:52,29,M,2,college,divorced,2,private,4283.0,113,75,1,2,1
4557,2024-01-07 23:38:51,42,F,2,middle,single,10,private,1918.0,99,110,1,3,0
4558,2024-05-09 07:35:09,55,F,3,middle,married,7,state,2662.0,94,263,5,2,0
4559,2025-10-08 19:18:48,53,M,5,college,single,2,private,4718.0,55,309,5,2,0
4560,2024-08-27 11:41:38,52,M,5,middle,married,4,self_employed,9113.0,72,73,4,2,0
4561,2025-05-21 07:35:09,26,F,4,high,married,9,private,4140.0,72,254,5,2,1
4562,2025-05-20 18:11:06,40,F,4,middle,married,2,private,2857.0,26,125,4,2,1
4563,2024-08-05 21:04:30,33,F,3,college,single,3,private,3818.0,32,350,1,1,1
4564,2024-05-21 04:22:45,54,M,3,graduate,married,2,self_employed,2663.0,78,264,5,2,0
4565,2025-05-11 22:00:01,54,F,2,high,married,7,state,5639.0,77,92,2,1,0
4566,2024-03-01 07:34:23,50,M,2,graduate,single,5,private,3703.0,83,233,4,1,0
4567,2024-12-19 05:17:51,24,F,5,college,married,5,state,5264.0,73,469,5,1,1
4568,2025-10-02 06:15:49,30,M,5,graduate,married,4,private,3451.0,70,71,4,1,0
4569,2025-05-26 06:29:20,45,F,2,college,single,3,self_employed,5430.0,63,232,1,2,1
4570,2025-07-03 20:57:55,46,M,2,college,divorced,5,unemployed,2063.0,77,111,4,1,0
4571,2024-02-22 18:50:50,31,F,2,college,single,8,private,3672.0,44,456,5,2,0
4572,2024-05-17 20:24:25,23,M,3,college,single,8,private,4398.0,20,259,1,3,0
4573,2024-07-11 19:43:10,23,F,2,middle,single,8,private,3315.0,82,332,5,3,0
4574,2024-07-24 09:17:53,44,M,3,college,single,0,self_employed,4129.0,41,486,1,3,1
4575,2024-05-13 16:18:25,35,F,1,college,single,5,private,4105.0,91,72,1,1,0
4576,2025-12-02 14:40:10,36,M,1,middle,single,4,state,5256.0,107,269,3,3,0
4577,2024-04-22 10:00:10,48,M,2,high,married,10,self_employed,4526.0,47,80,4,3,0
4578,2025-05-23 23:23:31,18,F,4,high,married,4,private,4178.0,17,398,1,1,1
4579,2025-02-24 07:53:13,46,M,2,high,single,2,self_employed,4953.0,1,314,1,2,0
4580,2025-03-13 16:20:43,28,M,3,high,married,2,private,2267.0,71,249,4,1,0
4581,2024-05-28 16:43:10,53,F,3,high,married,2,unemployed,2798.0,106,181,1,3,1
4582,2024-08-04 13:39:03,54,F,4,high,married,4,self_employed,2242.0,108,136,5,2,0
4583,2025-03-10 17:51:05,37,F,2,college,divorced,2,private,4412.0,108,462,2,1,1
4584,2024-07-29 08:40:21,30,M,4,middle,single,6,private,4208.0,2,59,5,1,1
4585,2025-05-13 16:52:57,26,M,2,high,single,2,state,5913.0,7,108,4,2,0
4586,2024-01-21 20:27:13,24,F,3,high,single,6,self_employed,4118.0,117,219,2,3,0
4587,2024-02-15 03:48:56,55,M,3,high,single,6,private,2919.0,81,226,4,2,0
4588,2025-06-07 19:00:08,25,F,5,middle,married,7,unemployed,3816.0,107,464,2,3,1
4589,2025-03-18 05:37:14,34,M,5,graduate,single,9,self_employed,1889.0,118,190,3,2,0
4590,2024-01-24 12:25:47,36,F,4,high,married,0,unemployed,3156.0,86,196,5,3,1
4591,2025-10-10 07:10:02,43,F,5,high,married,0,private,1601.0,49,155,5,2,1
4592,2023-12-27 13:06:01,50,M,2,college,married,5,private,4085.0,86,216,5,3,0
4593,2025-11-20 13:16:46,39,M,3,college,married,5,private,3302.0,76,171,1,2,0
4594,2025-06-08 12:45:14,46,M,2,high,married,8,private,3476.0,105,362,2,2,0
4595,2025-12-14 08:12:43,39,M,2,high,married,2,private,2628.0,104,410,1,1,0
4596,2025-11-15 16:16:05,34,F,3,college,married,5,private,2881.0,21,382,5,1,1
4597,2024-08-08 13:57:44,23,M,4,high,single,6,self_employed,4640.0,106,412,4,1,1
4598,2025-06-28 05:56:00,25,M,4,high,single,7,private,2203.0,84,324,5,3,1
4599,2024-05-25 23:11:11,34,M,4,graduate,single,5,private,4346.0,89,360,1,2,0
4600,2024-12-02 07:08:10,19,F,3,graduate,married,6,state,2741.0,42,202,2,2,0
4601,2024-06-16 06:41:39,30,M,5,college,married,1,self_employed,2022.0,59,499,4,3,0
4602,2024-12-12 19:30:45,35,M,4,middle,single,5,self_employed,5593.0,106,476,2,3,1
4603,2025-09-20 19:25:11,35,F,4,college,single,5,state,5798.0,17,75,2,3,1
4604,2024-11-06 09:06:36,48,M,2,graduate,married,0,private,3014.0,64,208,5,1,0
4605,2024-02-29 10:44:32,54,M,3,graduate,single,10,state,3004.0,117,362,3,1,1
4606,2024-08-16 23:45:25,45,F,4,high,single,6,state,3335.0,92,181,4,2,0
4607,2025-07-20 03:52:52,21,M,5,high,single,7,private,2742.0,18,281,4,3,1
4608,2025-01-07 20:25:58,33,F,1,high,single,5,private,2917.0,21,430,4,2,1
4609,2025-02-04 22:28:33,45,F,2,college,married,10,unemployed,4262.0,61,449,4,3,1
4610,2024-11-02 17:45:53,40,F,2,high,single,0,private,7524.0,30,471,5,1,1
4611,2024-07-24 17:29:09,35,M,2,high,single,10,private,3216.0,106,342,3,1,1
4612,2025-03-04 15:54:04,34,M,4,high,divorced,2,private,5209.0,101,481,5,2,0
4613,2025-03-30 03:42:39,33,M,1,high,married,9,self_employed,4120.0,115,342,1,2,1
4614,2025-10-09 15:03:49,40,M,2,college,married,0,state,2028.0,48,290,1,1,1
