loan_id,app_id,user_id,disburse_dt,principal,term_days,days_since_disburse,dpd_start_day,dpd_max_180d,paid_off_dt,chargeoff_dt,snapshot_dt,mob,dpd,dpd_bucket,is_active
2402,5671,3443,2024-10-07 14:09:09,3230,120,0,999,0,2025-02-06 14:09:09,,2024-10-07 14:09:09,0,0,M0,1
2402,5671,3443,2024-10-07 14:09:09,3230,120,30,999,0,2025-02-06 14:09:09,,2024-11-06 14:09:09,1,0,M0,1
2402,5671,3443,2024-10-07 14:09:09,3230,120,60,999,0,2025-02-06 14:09:09,,2024-12-06 14:09:09,2,0,M0,1
2402,5671,3443,2024-10-07 14:09:09,3230,120,90,999,0,2025-02-06 14:09:09,,2025-01-05 14:09:09,3,0,M0,1
2402,5671,3443,2024-10-07 14:09:09,3230,120,120,999,0,2025-02-06 14:09:09,,2025-02-04 14:09:09,4,0,M0,1
2402,5671,3443,2024-10-07 14:09:09,3230,120,150,999,0,2025-02-06 14:09:09,,2025-03-06 14:09:09,5,0,M0,0
2402,5671,3443,2024-10-07 14:09:09,3230,120,180,999,0,2025-02-06 14:09:09,,2025-04-05 14:09:09,6,0,M0,0
2403,5675,936,2024-08-25 00:43:41,1028,21,0,999,0,2024-09-28 00:43:41,,2024-08-25 00:43:41,0,0,M0,1
2403,5675,936,2024-08-25 00:43:41,1028,21,30,999,0,2024-09-28 00:43:41,,2024-09-24 00:43:41,1,0,M0,1
2403,5675,936,2024-08-25 00:43:41,1028,21,60,999,0,2024-09-28 00:43:41,,2024-10-24 00:43:41,2,0,M0,0
2403,5675,936,2024-08-25 00:43:41,1028,21,90,999,0,2024-09-28 00:43:41,,2024-11-23 00:43:41,3,0,M0,0
2403,5675,936,2024-08-25 00:43:41,1028,21,120,999,0,2024-09-28 00:43:41,,2024-12-23 00:43:41,4,0,M0,0
2403,5675,936,2024-08-25 00:43:41,1028,21,150,999,0,2024-09-28 00:43:41,,2025-01-22 00:43:41,5,0,M0,0
2403,5675,936,2024-08-25 00:43:41,1028,21,180,999,0,2024-09-28 00:43:41,,2025-02-21 00:43:41,6,0,M0,0
2404,5676,4738,2024-08-01 20:21:51,4509,120,0,999,0,2024-12-01 20:21:51,,2024-08-01 20:21:51,0,0,M0,1
2404,5676,4738,2024-08-01 20:21:51,4509,120,30,999,0,2024-12-01 20:21:51,,2024-08-31 20:21:51,1,0,M0,1
2404,5676,4738,2024-08-01 20:21:51,4509,120,60,999,0,2024-12-01 20:21:51,,2024-09-30 20:21:51,2,0,M0,1
2404,5676,4738,2024-08-01 20:21:51,4509,120,90,999,0,2024-12-01 20:21:51,,2024-10-30 20:21:51,3,0,M0,1
2404,5676,4738,2024-08-01 20:21:51,4509,120,120,999,0,2024-12-01 20:21:51,,2024-11-29 20:21:51,4,0,M0,1
2404,5676,4738,2024-08-01 20:21:51,4509,120,150,999,0,2024-12-01 20:21:51,,2024-12-29 20:21:51,5,0,M0,0
2404,5676,4738,2024-08-01 20:21:51,4509,120,180,999,0,2024-12-01 20:21:51,,2025-01-28 20:21:51,6,0,M0,0
2405,5678,2952,2024-02-13 23:30:31,3308,60,0,66,15,2024-04-22 23:30:31,,2024-02-13 23:30:31,0,0,M0,1
2405,5678,2952,2024-02-13 23:30:31,3308,60,30,66,15,2024-04-22 23:30:31,,2024-03-14 23:30:31,1,0,M0,1
2405,5678,2952,2024-02-13 23:30:31,3308,60,60,66,15,2024-04-22 23:30:31,,2024-04-13 23:30:31,2,0,M0,1
2405,5678,2952,2024-02-13 23:30:31,3308,60,90,66,15,2024-04-22 23:30:31,,2024-05-13 23:30:31,3,15,M1,0
2405,5678,2952,2024-02-13 23:30:31,3308,60,120,66,15,2024-04-22 23:30:31,,2024-06-12 23:30:31,4,15,M1,0
2405,5678,2952,2024-02-13 23:30:31,3308,60,150,66,15,2024-04-22 23:30:31,,2024-07-12 23:30:31,5,15,M1,0
2405,5678,2952,2024-02-13 23:30:31,3308,60,180,66,15,2024-04-22 23:30:31,,2024-08-11 23:30:31,6,15,M1,0
2406,5679,90,2024-11-17 03:02:09,1281,60,0,999,0,2025-01-28 03:02:09,,2024-11-17 03:02:09,0,0,M0,1
2406,5679,90,2024-11-17 03:02:09,1281,60,30,999,0,2025-01-28 03:02:09,,2024-12-17 03:02:09,1,0,M0,1
2406,5679,90,2024-11-17 03:02:09,1281,60,60,999,0,2025-01-28 03:02:09,,2025-01-16 03:02:09,2,0,M0,1
2406,5679,90,2024-11-17 03:02:09,1281,60,90,999,0,2025-01-28 03:02:09,,2025-02-15 03:02:09,3,0,M0,0
2406,5679,90,2024-11-17 03:02:09,1281,60,120,999,0,2025-01-28 03:02:09,,2025-03-17 03:02:09,4,0,M0,0
2406,5679,90,2024-11-17 03:02:09,1281,60,150,999,0,2025-01-28 03:02:09,,2025-04-16 03:02:09,5,0,M0,0
2406,5679,90,2024-11-17 03:02:09,1281,60,180,999,0,2025-01-28 03:02:09,,2025-05-16 03:02:09,6,0,M0,0
2407,5684,1543,2025-06-29 20:47:46,3083,60,0,7,25,2025-09-07 20:47:46,,2025-06-29 20:47:46,0,0,M0,1
2407,5684,1543,2025-06-29 20:47:46,3083,60,30,7,25,2025-09-07 20:47:46,,2025-07-29 20:47:46,1,23,M1,1
2407,5684,1543,2025-06-29 20:47:46,3083,60,60,7,25,2025-09-07 20:47:46,,2025-08-28 20:47:46,2,25,M1,1
2407,5684,1543,2025-06-29 20:47:46,3083,60,90,7,25,2025-09-07 20:47:46,,2025-09-27 20:47:46,3,25,M1,0
2407,5684,1543,2025-06-29 20:47:46,3083,60,120,7,25,2025-09-07 20:47:46,,2025-10-27 20:47:46,4,25,M1,0
2407,5684,1543,2025-06-29 20:47:46,3083,60,150,7,25,2025-09-07 20:47:46,,2025-11-26 20:47:46,5,25,M1,0
2408,5689,2630,2025-03-17 04:01:36,2307,60,0,999,0,2025-05-20 04:01:36,,2025-03-17 04:01:36,0,0,M0,1
2408,5689,2630,2025-03-17 04:01:36,2307,60,30,999,0,2025-05-20 04:01:36,,2025-04-16 04:01:36,1,0,M0,1
2408,5689,2630,2025-03-17 04:01:36,2307,60,60,999,0,2025-05-20 04:01:36,,2025-05-16 04:01:36,2,0,M0,1
2408,5689,2630,2025-03-17 04:01:36,2307,60,90,999,0,2025-05-20 04:01:36,,2025-06-15 04:01:36,3,0,M0,0
2408,5689,2630,2025-03-17 04:01:36,2307,60,120,999,0,2025-05-20 04:01:36,,2025-07-15 04:01:36,4,0,M0,0
2408,5689,2630,2025-03-17 04:01:36,2307,60,150,999,0,2025-05-20 04:01:36,,2025-08-14 04:01:36,5,0,M0,0
2408,5689,2630,2025-03-17 04:01:36,2307,60,180,999,0,2025-05-20 04:01:36,,2025-09-13 04:01:36,6,0,M0,0
2409,5692,832,2025-01-15 18:25:45,1523,90,0,41,15,2025-04-23 18:25:45,,2025-01-15 18:25:45,0,0,M0,1
2409,5692,832,2025-01-15 18:25:45,1523,90,30,41,15,2025-04-23 18:25:45,,2025-02-14 18:25:45,1,0,M0,1
2409,5692,832,2025-01-15 18:25:45,1523,90,60,41,15,2025-04-23 18:25:45,,2025-03-16 18:25:45,2,15,M1,1
2409,5692,832,2025-01-15 18:25:45,1523,90,90,41,15,2025-04-23 18:25:45,,2025-04-15 18:25:45,3,15,M1,1
2409,5692,832,2025-01-15 18:25:45,1523,90,120,41,15,2025-04-23 18:25:45,,2025-05-15 18:25:45,4,15,M1,0
2409,5692,832,2025-01-15 18:25:45,1523,90,150,41,15,2025-04-23 18:25:45,,2025-06-14 18:25:45,5,15,M1,0
2409,5692,832,2025-01-15 18:25:45,1523,90,180,41,15,2025-04-23 18:25:45,,2025-07-14 18:25:45,6,15,M1,0
2410,5693,4595,2025-07-07 23:09:20,819,21,0,19,25,2025-08-06 23:09:20,,2025-07-07 23:09:20,0,0,M0,1
2410,5693,4595,2025-07-07 23:09:20,819,21,30,19,25,2025-08-06 23:09:20,,2025-08-06 23:09:20,1,11,M1,1
2410,5693,4595,2025-07-07 23:09:20,819,21,60,19,25,2025-08-06 23:09:20,,2025-09-05 23:09:20,2,25,M1,0
2410,5693,4595,2025-07-07 23:09:20,819,21,90,19,25,2025-08-06 23:09:20,,2025-10-05 23:09:20,3,25,M1,0
2410,5693,4595,2025-07-07 23:09:20,819,21,120,19,25,2025-08-06 23:09:20,,2025-11-04 23:09:20,4,25,M1,0
2410,5693,4595,2025-07-07 23:09:20,819,21,150,19,25,2025-08-06 23:09:20,,2025-12-04 23:09:20,5,25,M1,0
2411,5694,2088,2024-12-08 13:53:37,728,90,0,999,0,2025-03-19 13:53:37,,2024-12-08 13:53:37,0,0,M0,1
2411,5694,2088,2024-12-08 13:53:37,728,90,30,999,0,2025-03-19 13:53:37,,2025-01-07 13:53:37,1,0,M0,1
2411,5694,2088,2024-12-08 13:53:37,728,90,60,999,0,2025-03-19 13:53:37,,2025-02-06 13:53:37,2,0,M0,1
2411,5694,2088,2024-12-08 13:53:37,728,90,90,999,0,2025-03-19 13:53:37,,2025-03-08 13:53:37,3,0,M0,1
2411,5694,2088,2024-12-08 13:53:37,728,90,120,999,0,2025-03-19 13:53:37,,2025-04-07 13:53:37,4,0,M0,0
2411,5694,2088,2024-12-08 13:53:37,728,90,150,999,0,2025-03-19 13:53:37,,2025-05-07 13:53:37,5,0,M0,0
2411,5694,2088,2024-12-08 13:53:37,728,90,180,999,0,2025-03-19 13:53:37,,2025-06-06 13:53:37,6,0,M0,0
2412,5698,679,2024-03-23 13:43:23,1641,14,0,68,15,2024-04-10 13:43:23,,2024-03-23 13:43:23,0,0,M0,1
2412,5698,679,2024-03-23 13:43:23,1641,14,30,68,15,2024-04-10 13:43:23,,2024-04-22 13:43:23,1,0,M0,0
2412,5698,679,2024-03-23 13:43:23,1641,14,60,68,15,2024-04-10 13:43:23,,2024-05-22 13:43:23,2,0,M0,0
2412,5698,679,2024-03-23 13:43:23,1641,14,90,68,15,2024-04-10 13:43:23,,2024-06-21 13:43:23,3,15,M1,0
2412,5698,679,2024-03-23 13:43:23,1641,14,120,68,15,2024-04-10 13:43:23,,2024-07-21 13:43:23,4,15,M1,0
2412,5698,679,2024-03-23 13:43:23,1641,14,150,68,15,2024-04-10 13:43:23,,2024-08-20 13:43:23,5,15,M1,0
2412,5698,679,2024-03-23 13:43:23,1641,14,180,68,15,2024-04-10 13:43:23,,2024-09-19 13:43:23,6,15,M1,0
2413,5702,4815,2025-09-18 07:29:53,2649,90,0,999,0,2025-12-25 07:29:53,,2025-09-18 07:29:53,0,0,M0,1
2413,5702,4815,2025-09-18 07:29:53,2649,90,30,999,0,2025-12-25 07:29:53,,2025-10-18 07:29:53,1,0,M0,1
2413,5702,4815,2025-09-18 07:29:53,2649,90,60,999,0,2025-12-25 07:29:53,,2025-11-17 07:29:53,2,0,M0,1
2413,5702,4815,2025-09-18 07:29:53,2649,90,90,999,0,2025-12-25 07:29:53,,2025-12-17 07:29:53,3,0,M0,1
2414,5703,271,2024-12-09 20:26:59,1434,14,0,23,25,2024-12-27 20:26:59,,2024-12-09 20:26:59,0,0,M0,1
2414,5703,271,2024-12-09 20:26:59,1434,14,30,23,25,2024-12-27 20:26:59,,2025-01-08 20:26:59,1,7,M1,0
2414,5703,271,2024-12-09 20:26:59,1434,14,60,23,25,2024-12-27 20:26:59,,2025-02-07 20:26:59,2,25,M1,0
2414,5703,271,2024-12-09 20:26:59,1434,14,90,23,25,2024-12-27 20:26:59,,2025-03-09 20:26:59,3,25,M1,0
2414,5703,271,2024-12-09 20:26:59,1434,14,120,23,25,2024-12-27 20:26:59,,2025-04-08 20:26:59,4,25,M1,0
2414,5703,271,2024-12-09 20:26:59,1434,14,150,23,25,2024-12-27 20:26:59,,2025-05-08 20:26:59,5,25,M1,0
2414,5703,271,2024-12-09 20:26:59,1434,14,180,23,25,2024-12-27 20:26:59,,2025-06-07 20:26:59,6,25,M1,0
2415,5710,12,2024-08-09 21:42:01,2805,7,0,78,5,2024-08-25 21:42:01,,2024-08-09 21:42:01,0,0,M0,1
2415,5710,12,2024-08-09 21:42:01,2805,7,30,78,5,2024-08-25 21:42:01,,2024-09-08 21:42:01,1,0,M0,0
2415,5710,12,2024-08-09 21:42:01,2805,7,60,78,5,2024-08-25 21:42:01,,2024-10-08 21:42:01,2,0,M0,0
2415,5710,12,2024-08-09 21:42:01,2805,7,90,78,5,2024-08-25 21:42:01,,2024-11-07 21:42:01,3,5,M1,0
2415,5710,12,2024-08-09 21:42:01,2805,7,120,78,5,2024-08-25 21:42:01,,2024-12-07 21:42:01,4,5,M1,0
2415,5710,12,2024-08-09 21:42:01,2805,7,150,78,5,2024-08-25 21:42:01,,2025-01-06 21:42:01,5,5,M1,0
2415,5710,12,2024-08-09 21:42:01,2805,7,180,78,5,2024-08-25 21:42:01,,2025-02-05 21:42:01,6,5,M1,0
2416,5713,3202,2025-07-26 09:31:26,4095,7,0,16,30,,2025-09-26 09:31:26,2025-07-26 09:31:26,0,0,M0,1
2416,5713,3202,2025-07-26 09:31:26,4095,7,30,16,30,,2025-09-26 09:31:26,2025-08-25 09:31:26,1,14,M1,1
2416,5713,3202,2025-07-26 09:31:26,4095,7,60,16,30,,2025-09-26 09:31:26,2025-09-24 09:31:26,2,30,M1,1
2416,5713,3202,2025-07-26 09:31:26,4095,7,90,16,30,,2025-09-26 09:31:26,2025-10-24 09:31:26,3,30,M1,0
2416,5713,3202,2025-07-26 09:31:26,4095,7,120,16,30,,2025-09-26 09:31:26,2025-11-23 09:31:26,4,30,M1,0
2416,5713,3202,2025-07-26 09:31:26,4095,7,150,16,30,,2025-09-26 09:31:26,2025-12-23 09:31:26,5,30,M1,0
2417,5717,881,2025-02-17 00:51:41,3884,21,0,37,5,2025-03-23 00:51:41,,2025-02-17 00:51:41,0,0,M0,1
2417,5717,881,2025-02-17 00:51:41,3884,21,30,37,5,2025-03-23 00:51:41,,2025-03-19 00:51:41,1,0,M0,1
2417,5717,881,2025-02-17 00:51:41,3884,21,60,37,5,2025-03-23 00:51:41,,2025-04-18 00:51:41,2,5,M1,0
2417,5717,881,2025-02-17 00:51:41,3884,21,90,37,5,2025-03-23 00:51:41,,2025-05-18 00:51:41,3,5,M1,0
2417,5717,881,2025-02-17 00:51:41,3884,21,120,37,5,2025-03-23 00:51:41,,2025-06-17 00:51:41,4,5,M1,0
2417,5717,881,2025-02-17 00:51:41,3884,21,150,37,5,2025-03-23 00:51:41,,2025-07-17 00:51:41,5,5,M1,0
2417,5717,881,2025-02-17 00:51:41,3884,21,180,37,5,2025-03-23 00:51:41,,2025-08-16 00:51:41,6,5,M1,0
2418,5720,3379,2024-07-09 09:44:46,3064,30,0,2,15,2024-08-20 09:44:46,,2024-07-09 09:44:46,0,0,M0,1
2418,5720,3379,2024-07-09 09:44:46,3064,30,30,2,15,2024-08-20 09:44:46,,2024-08-08 09:44:46,1,15,M1,1
2418,5720,3379,2024-07-09 09:44:46,3064,30,60,2,15,2024-08-20 09:44:46,,2024-09-07 09:44:46,2,15,M1,0
2418,5720,3379,2024-07-09 09:44:46,3064,30,90,2,15,2024-08-20 09:44:46,,2024-10-07 09:44:46,3,15,M1,0
2418,5720,3379,2024-07-09 09:44:46,3064,30,120,2,15,2024-08-20 09:44:46,,2024-11-06 09:44:46,4,15,M1,0
2418,5720,3379,2024-07-09 09:44:46,3064,30,150,2,15,2024-08-20 09:44:46,,2024-12-06 09:44:46,5,15,M1,0
2418,5720,3379,2024-07-09 09:44:46,3064,30,180,2,15,2024-08-20 09:44:46,,2025-01-05 09:44:46,6,15,M1,0
2419,5721,2106,2024-05-24 13:08:09,3001,30,0,999,0,2024-07-02 13:08:09,,2024-05-24 13:08:09,0,0,M0,1
2419,5721,2106,2024-05-24 13:08:09,3001,30,30,999,0,2024-07-02 13:08:09,,2024-06-23 13:08:09,1,0,M0,1
2419,5721,2106,2024-05-24 13:08:09,3001,30,60,999,0,2024-07-02 13:08:09,,2024-07-23 13:08:09,2,0,M0,0
2419,5721,2106,2024-05-24 13:08:09,3001,30,90,999,0,2024-07-02 13:08:09,,2024-08-22 13:08:09,3,0,M0,0
2419,5721,2106,2024-05-24 13:08:09,3001,30,120,999,0,2024-07-02 13:08:09,,2024-09-21 13:08:09,4,0,M0,0
2419,5721,2106,2024-05-24 13:08:09,3001,30,150,999,0,2024-07-02 13:08:09,,2024-10-21 13:08:09,5,0,M0,0
2419,5721,2106,2024-05-24 13:08:09,3001,30,180,999,0,2024-07-02 13:08:09,,2024-11-20 13:08:09,6,0,M0,0
2420,5727,2481,2024-07-20 19:00:20,1724,90,0,67,5,2024-10-30 19:00:20,,2024-07-20 19:00:20,0,0,M0,1
2420,5727,2481,2024-07-20 19:00:20,1724,90,30,67,5,2024-10-30 19:00:20,,2024-08-19 19:00:20,1,0,M0,1
2420,5727,2481,2024-07-20 19:00:20,1724,90,60,67,5,2024-10-30 19:00:20,,2024-09-18 19:00:20,2,0,M0,1
2420,5727,2481,2024-07-20 19:00:20,1724,90,90,67,5,2024-10-30 19:00:20,,2024-10-18 19:00:20,3,5,M1,1
2420,5727,2481,2024-07-20 19:00:20,1724,90,120,67,5,2024-10-30 19:00:20,,2024-11-17 19:00:20,4,5,M1,0
2420,5727,2481,2024-07-20 19:00:20,1724,90,150,67,5,2024-10-30 19:00:20,,2024-12-17 19:00:20,5,5,M1,0
2420,5727,2481,2024-07-20 19:00:20,1724,90,180,67,5,2024-10-30 19:00:20,,2025-01-16 19:00:20,6,5,M1,0
2421,5728,4398,2024-02-06 20:17:14,2832,7,0,999,0,2024-02-25 20:17:14,,2024-02-06 20:17:14,0,0,M0,1
2421,5728,4398,2024-02-06 20:17:14,2832,7,30,999,0,2024-02-25 20:17:14,,2024-03-07 20:17:14,1,0,M0,0
2421,5728,4398,2024-02-06 20:17:14,2832,7,60,999,0,2024-02-25 20:17:14,,2024-04-06 20:17:14,2,0,M0,0
2421,5728,4398,2024-02-06 20:17:14,2832,7,90,999,0,2024-02-25 20:17:14,,2024-05-06 20:17:14,3,0,M0,0
2421,5728,4398,2024-02-06 20:17:14,2832,7,120,999,0,2024-02-25 20:17:14,,2024-06-05 20:17:14,4,0,M0,0
2421,5728,4398,2024-02-06 20:17:14,2832,7,150,999,0,2024-02-25 20:17:14,,2024-07-05 20:17:14,5,0,M0,0
2421,5728,4398,2024-02-06 20:17:14,2832,7,180,999,0,2024-02-25 20:17:14,,2024-08-04 20:17:14,6,0,M0,0
2422,5730,1011,2024-04-03 13:27:15,4629,21,0,999,0,2024-04-27 13:27:15,,2024-04-03 13:27:15,0,0,M0,1
2422,5730,1011,2024-04-03 13:27:15,4629,21,30,999,0,2024-04-27 13:27:15,,2024-05-03 13:27:15,1,0,M0,0
2422,5730,1011,2024-04-03 13:27:15,4629,21,60,999,0,2024-04-27 13:27:15,,2024-06-02 13:27:15,2,0,M0,0
2422,5730,1011,2024-04-03 13:27:15,4629,21,90,999,0,2024-04-27 13:27:15,,2024-07-02 13:27:15,3,0,M0,0
2422,5730,1011,2024-04-03 13:27:15,4629,21,120,999,0,2024-04-27 13:27:15,,2024-08-01 13:27:15,4,0,M0,0
2422,5730,1011,2024-04-03 13:27:15,4629,21,150,999,0,2024-04-27 13:27:15,,2024-08-31 13:27:15,5,0,M0,0
2422,5730,1011,2024-04-03 13:27:15,4629,21,180,999,0,2024-04-27 13:27:15,,2024-09-30 13:27:15,6,0,M0,0
2423,5732,3359,2024-08-11 04:57:40,662,90,0,62,25,2024-11-12 04:57:40,,2024-08-11 04:57:40,0,0,M0,1
2423,5732,3359,2024-08-11 04:57:40,662,90,30,62,25,2024-11-12 04:57:40,,2024-09-10 04:57:40,1,0,M0,1
2423,5732,3359,2024-08-11 04:57:40,662,90,60,62,25,2024-11-12 04:57:40,,2024-10-10 04:57:40,2,0,M0,1
2423,5732,3359,2024-08-11 04:57:40,662,90,90,62,25,2024-11-12 04:57:40,,2024-11-09 04:57:40,3,25,M1,1
2423,5732,3359,2024-08-11 04:57:40,662,90,120,62,25,2024-11-12 04:57:40,,2024-12-09 04:57:40,4,25,M1,0
2423,5732,3359,2024-08-11 04:57:40,662,90,150,62,25,2024-11-12 04:57:40,,2025-01-08 04:57:40,5,25,M1,0
2423,5732,3359,2024-08-11 04:57:40,662,90,180,62,25,2024-11-12 04:57:40,,2025-02-07 04:57:40,6,25,M1,0
2424,5737,4587,2024-02-23 13:43:16,3334,7,0,999,0,2024-03-15 13:43:16,,2024-02-23 13:43:16,0,0,M0,1
2424,5737,4587,2024-02-23 13:43:16,3334,7,30,999,0,2024-03-15 13:43:16,,2024-03-24 13:43:16,1,0,M0,0
2424,5737,4587,2024-02-23 13:43:16,3334,7,60,999,0,2024-03-15 13:43:16,,2024-04-23 13:43:16,2,0,M0,0
2424,5737,4587,2024-02-23 13:43:16,3334,7,90,999,0,2024-03-15 13:43:16,,2024-05-23 13:43:16,3,0,M0,0
2424,5737,4587,2024-02-23 13:43:16,3334,7,120,999,0,2024-03-15 13:43:16,,2024-06-22 13:43:16,4,0,M0,0
2424,5737,4587,2024-02-23 13:43:16,3334,7,150,999,0,2024-03-15 13:43:16,,2024-07-22 13:43:16,5,0,M0,0
2424,5737,4587,2024-02-23 13:43:16,3334,7,180,999,0,2024-03-15 13:43:16,,2024-08-21 13:43:16,6,0,M0,0
2425,5739,2276,2025-02-06 02:18:52,3099,60,0,999,0,2025-04-11 02:18:52,,2025-02-06 02:18:52,0,0,M0,1
2425,5739,2276,2025-02-06 02:18:52,3099,60,30,999,0,2025-04-11 02:18:52,,2025-03-08 02:18:52,1,0,M0,1
2425,5739,2276,2025-02-06 02:18:52,3099,60,60,999,0,2025-04-11 02:18:52,,2025-04-07 02:18:52,2,0,M0,1
2425,5739,2276,2025-02-06 02:18:52,3099,60,90,999,0,2025-04-11 02:18:52,,2025-05-07 02:18:52,3,0,M0,0
2425,5739,2276,2025-02-06 02:18:52,3099,60,120,999,0,2025-04-11 02:18:52,,2025-06-06 02:18:52,4,0,M0,0
2425,5739,2276,2025-02-06 02:18:52,3099,60,150,999,0,2025-04-11 02:18:52,,2025-07-06 02:18:52,5,0,M0,0
2425,5739,2276,2025-02-06 02:18:52,3099,60,180,999,0,2025-04-11 02:18:52,,2025-08-05 02:18:52,6,0,M0,0
2426,5740,2622,2024-06-28 02:49:02,2711,120,0,14,15,2024-10-30 02:49:02,,2024-06-28 02:49:02,0,0,M0,1
2426,5740,2622,2024-06-28 02:49:02,2711,120,30,14,15,2024-10-30 02:49:02,,2024-07-28 02:49:02,1,15,M1,1
2426,5740,2622,2024-06-28 02:49:02,2711,120,60,14,15,2024-10-30 02:49:02,,2024-08-27 02:49:02,2,15,M1,1
2426,5740,2622,2024-06-28 02:49:02,2711,120,90,14,15,2024-10-30 02:49:02,,2024-09-26 02:49:02,3,15,M1,1
2426,5740,2622,2024-06-28 02:49:02,2711,120,120,14,15,2024-10-30 02:49:02,,2024-10-26 02:49:02,4,15,M1,1
2426,5740,2622,2024-06-28 02:49:02,2711,120,150,14,15,2024-10-30 02:49:02,,2024-11-25 02:49:02,5,15,M1,0
2426,5740,2622,2024-06-28 02:49:02,2711,120,180,14,15,2024-10-30 02:49:02,,2024-12-25 02:49:02,6,15,M1,0
2427,5741,2399,2024-01-25 08:12:52,2726,21,0,999,0,2024-02-16 08:12:52,,2024-01-25 08:12:52,0,0,M0,1
2427,5741,2399,2024-01-25 08:12:52,2726,21,30,999,0,2024-02-16 08:12:52,,2024-02-24 08:12:52,1,0,M0,0
2427,5741,2399,2024-01-25 08:12:52,2726,21,60,999,0,2024-02-16 08:12:52,,2024-03-25 08:12:52,2,0,M0,0
2427,5741,2399,2024-01-25 08:12:52,2726,21,90,999,0,2024-02-16 08:12:52,,2024-04-24 08:12:52,3,0,M0,0
2427,5741,2399,2024-01-25 08:12:52,2726,21,120,999,0,2024-02-16 08:12:52,,2024-05-24 08:12:52,4,0,M0,0
2427,5741,2399,2024-01-25 08:12:52,2726,21,150,999,0,2024-02-16 08:12:52,,2024-06-23 08:12:52,5,0,M0,0
2427,5741,2399,2024-01-25 08:12:52,2726,21,180,999,0,2024-02-16 08:12:52,,2024-07-23 08:12:52,6,0,M0,0
2428,5746,4893,2024-10-01 01:31:36,3355,60,0,95,60,2024-12-14 01:31:36,,2024-10-01 01:31:36,0,0,M0,1
2428,5746,4893,2024-10-01 01:31:36,3355,60,30,95,60,2024-12-14 01:31:36,,2024-10-31 01:31:36,1,0,M0,1
2428,5746,4893,2024-10-01 01:31:36,3355,60,60,95,60,2024-12-14 01:31:36,,2024-11-30 01:31:36,2,0,M0,1
2428,5746,4893,2024-10-01 01:31:36,3355,60,90,95,60,2024-12-14 01:31:36,,2024-12-30 01:31:36,3,0,M0,0
2428,5746,4893,2024-10-01 01:31:36,3355,60,120,95,60,2024-12-14 01:31:36,,2025-01-29 01:31:36,4,25,M1,0
2428,5746,4893,2024-10-01 01:31:36,3355,60,150,95,60,2024-12-14 01:31:36,,2025-02-28 01:31:36,5,55,M2,0
2428,5746,4893,2024-10-01 01:31:36,3355,60,180,95,60,2024-12-14 01:31:36,,2025-03-30 01:31:36,6,60,M2,0
2429,5750,509,2024-06-18 00:31:48,2596,60,0,42,5,2024-08-30 00:31:48,,2024-06-18 00:31:48,0,0,M0,1
2429,5750,509,2024-06-18 00:31:48,2596,60,30,42,5,2024-08-30 00:31:48,,2024-07-18 00:31:48,1,0,M0,1
2429,5750,509,2024-06-18 00:31:48,2596,60,60,42,5,2024-08-30 00:31:48,,2024-08-17 00:31:48,2,5,M1,1
2429,5750,509,2024-06-18 00:31:48,2596,60,90,42,5,2024-08-30 00:31:48,,2024-09-16 00:31:48,3,5,M1,0
2429,5750,509,2024-06-18 00:31:48,2596,60,120,42,5,2024-08-30 00:31:48,,2024-10-16 00:31:48,4,5,M1,0
2429,5750,509,2024-06-18 00:31:48,2596,60,150,42,5,2024-08-30 00:31:48,,2024-11-15 00:31:48,5,5,M1,0
2429,5750,509,2024-06-18 00:31:48,2596,60,180,42,5,2024-08-30 00:31:48,,2024-12-15 00:31:48,6,5,M1,0
2430,5751,2991,2025-11-15 00:55:35,963,7,0,999,0,2025-11-23 00:55:35,,2025-11-15 00:55:35,0,0,M0,1
2430,5751,2991,2025-11-15 00:55:35,963,7,30,999,0,2025-11-23 00:55:35,,2025-12-15 00:55:35,1,0,M0,0
2431,5752,2229,2024-08-16 15:56:49,2972,7,0,999,0,2024-09-04 15:56:49,,2024-08-16 15:56:49,0,0,M0,1
2431,5752,2229,2024-08-16 15:56:49,2972,7,30,999,0,2024-09-04 15:56:49,,2024-09-15 15:56:49,1,0,M0,0
2431,5752,2229,2024-08-16 15:56:49,2972,7,60,999,0,2024-09-04 15:56:49,,2024-10-15 15:56:49,2,0,M0,0
2431,5752,2229,2024-08-16 15:56:49,2972,7,90,999,0,2024-09-04 15:56:49,,2024-11-14 15:56:49,3,0,M0,0
2431,5752,2229,2024-08-16 15:56:49,2972,7,120,999,0,2024-09-04 15:56:49,,2024-12-14 15:56:49,4,0,M0,0
2431,5752,2229,2024-08-16 15:56:49,2972,7,150,999,0,2024-09-04 15:56:49,,2025-01-13 15:56:49,5,0,M0,0
2431,5752,2229,2024-08-16 15:56:49,2972,7,180,999,0,2024-09-04 15:56:49,,2025-02-12 15:56:49,6,0,M0,0
2432,5757,1799,2025-01-08 22:27:09,3388,14,0,999,0,2025-02-04 22:27:09,,2025-01-08 22:27:09,0,0,M0,1
2432,5757,1799,2025-01-08 22:27:09,3388,14,30,999,0,2025-02-04 22:27:09,,2025-02-07 22:27:09,1,0,M0,0
2432,5757,1799,2025-01-08 22:27:09,3388,14,60,999,0,2025-02-04 22:27:09,,2025-03-09 22:27:09,2,0,M0,0
