channel,product_type,requested_amount,requested_term,login_7d,login_30d,night_ratio,device_change_90d,app_install_cnt,sms_cnt_7d,age,gender,city_tier,education,marital_status,residence_years,company_type,monthly_income,phone_age_months,contact_count,emergency_contact_count,device_count,has_credit_card,bureau_score,delinq_12m,credit_utilization,open_accounts,inquiry_3m,device_cnt,brand_nunique,emulator_any,emulator_rate,rooted_any,rooted_rate,device_risk_score_mean,device_risk_score_max,ip_risk_level_mean,ip_risk_level_max,geo_consistent_rate,android_share,apply_hour,apply_dayofweek,y_dpd30_ever,score
app,installment,3913,120,5,9,0.46,0,15,30,23,M,1,college,single,2,state,3954.0,91,490,4,2,0,570.0,0,0.53,6,2,2,2,0,0.0,0,0.0,38.5,43.0,2.0,3.0,1.0,1.0,0,1,0,903.1639171264576
app,installment,4915,90,8,9,0.38,1,44,35,19,M,2,college,married,6,self_employed,3113.0,113,262,5,3,0,617.0,0,0.24,3,3,3,3,0,0.0,0,0.0,41.0,44.0,2.6666666666666665,4.0,0.6666666666666666,0.6666666666666666,15,4,0,658.2751135600563
app,installment,4275,180,5,35,0.44,0,85,21,44,M,2,high,married,8,self_employed,4065.0,20,170,2,2,1,527.0,0,0.47,4,1,2,2,0,0.0,0,0.0,59.5,61.0,1.5,2.0,1.0,0.5,8,4,0,1020.8455749306167
partner,installment,2769,90,4,22,0.14,0,42,22,29,M,3,college,married,5,state,2804.0,51,419,1,1,1,582.0,2,0.14,5,0,1,1,0,0.0,0,0.0,77.0,77.0,1.0,1.0,1.0,1.0,6,0,0,801.2275395740135
web,short_term,1106,21,3,19,0.33,0,47,23,36,M,5,middle,single,4,private,5318.0,70,372,2,2,0,796.0,0,0.36,6,1,2,2,0,0.0,0,0.0,36.0,39.0,2.0,3.0,1.0,1.0,22,1,0,937.4613467193315
partner,installment,3374,180,4,24,0.17,0,58,27,27,M,2,college,single,5,state,3951.0,102,208,2,3,0,539.0,0,0.16,8,0,3,3,0,0.0,1,0.3333333333333333,31.0,37.0,1.6666666666666667,3.0,1.0,1.0,4,2,0,1445.8517807138492
app,installment,3959,180,3,0,0.47,0,59,54,41,M,3,college,married,7,private,3444.0,39,164,2,1,0,578.0,0,0.31,6,0,1,1,0,0.0,0,0.0,55.0,55.0,1.0,1.0,1.0,1.0,12,3,0,852.8967882068641
partner,short_term,1722,7,1,13,0.07,0,80,27,52,M,2,college,single,4,state,2548.0,53,369,3,2,1,676.0,0,0.39,3,1,2,2,0,0.0,0,0.0,41.5,46.0,2.0,2.0,1.0,1.0,20,5,0,872.4330411635449
partner,short_term,4480,30,5,23,0.23,0,90,21,26,F,2,graduate,married,5,unemployed,3622.0,10,431,2,2,1,457.0,0,0.59,4,4,2,2,0,0.0,0,0.0,43.0,57.0,1.5,2.0,1.0,1.0,23,4,0,633.4054175072537
web,short_term,3812,7,4,24,0.34,0,40,45,20,M,2,high,married,7,private,3889.0,95,346,5,2,1,604.0,1,0.34,2,0,2,2,0,0.0,0,0.0,42.0,64.0,2.0,3.0,1.0,1.0,20,2,0,878.8521913678387
app,short_term,1192,14,6,16,0.22,0,63,40,24,M,4,graduate,single,8,unemployed,6379.0,81,480,5,3,0,713.0,0,0.14,9,0,3,3,0,0.0,0,0.0,50.666666666666664,67.0,1.3333333333333333,2.0,1.0,0.6666666666666666,23,3,0,1051.3126941909622
web,installment,4250,120,3,8,0.27,0,44,15,30,F,1,graduate,single,8,state,4959.0,94,301,5,2,1,676.0,0,0.49,0,1,2,2,0,0.0,0,0.0,31.5,37.0,1.5,2.0,1.0,0.5,22,4,0,959.5348223361807
app,short_term,1960,30,2,13,0.25,0,83,31,19,M,1,college,married,4,private,3237.0,102,77,4,3,1,642.0,0,0.36,5,0,3,2,1,0.3333333333333333,1,0.3333333333333333,24.666666666666668,41.0,2.3333333333333335,4.0,1.0,1.0,4,2,0,974.2821856939478
app,installment,3911,180,2,9,0.06,0,62,43,34,F,3,college,married,5,private,2881.0,21,382,5,1,1,792.0,0,0.43,4,2,1,1,0,0.0,0,0.0,10.0,10.0,1.0,1.0,1.0,0.0,17,5,0,990.0149621100068
partner,short_term,1043,30,4,12,0.51,0,75,33,45,M,2,college,married,5,private,2610.0,105,421,3,3,0,627.0,0,0.41,3,1,3,3,0,0.0,0,0.0,34.0,56.0,1.0,1.0,1.0,1.0,0,1,0,760.7337013811665
app,installment,2582,120,4,11,0.36,1,58,41,28,F,3,graduate,single,4,private,5732.0,120,86,3,1,1,620.0,0,0.03,3,1,1,1,0,0.0,0,0.0,75.0,75.0,5.0,5.0,1.0,1.0,11,5,0,1243.9140065412155
app,installment,2996,60,6,22,0.13,1,71,32,44,M,3,high,married,7,private,4103.0,64,495,3,1,1,626.0,3,0.71,4,1,1,1,0,0.0,0,0.0,7.0,7.0,5.0,5.0,1.0,1.0,22,0,0,809.3872517501911
web,installment,3859,180,9,9,0.46,0,57,53,27,M,2,high,single,0,private,4290.0,87,312,3,2,0,506.0,1,0.56,6,2,2,2,0,0.0,0,0.0,58.0,80.0,2.5,4.0,1.0,1.0,13,2,0,558.6016583669963
app,installment,4994,60,7,2,0.36,0,26,33,22,F,3,college,single,2,self_employed,4785.0,32,245,3,1,0,506.0,0,0.31,5,0,1,1,0,0.0,0,0.0,14.0,14.0,1.0,1.0,1.0,1.0,17,3,0,734.4342568965156
app,short_term,1087,7,4,22,0.29,0,79,47,40,M,1,middle,married,8,private,2730.0,53,313,2,2,0,556.0,0,0.36,4,0,2,2,0,0.0,0,0.0,15.0,30.0,1.0,1.0,1.0,1.0,6,3,0,681.8328974855599
app,short_term,3111,14,2,23,0.27,0,17,25,42,F,5,high,married,5,private,7198.0,52,265,1,2,0,571.0,1,0.17,3,1,2,1,0,0.0,0,0.0,33.5,38.0,2.0,2.0,1.0,1.0,1,0,0,739.268565801378
app,short_term,4994,14,2,8,0.18,0,29,17,28,M,3,high,single,8,private,4978.0,116,442,3,1,0,615.0,0,0.36,3,1,1,1,0,0.0,0,0.0,27.0,27.0,1.0,1.0,1.0,0.0,0,6,0,912.3080113122975
app,short_term,4095,30,0,30,0.29,0,53,57,18,F,4,graduate,single,0,state,4271.0,41,455,2,1,0,706.0,1,0.33,4,1,1,1,0,0.0,0,0.0,51.0,51.0,1.0,1.0,1.0,0.0,6,6,0,553.2797892776704
app,short_term,4081,14,3,24,0.27,0,21,38,31,M,2,college,single,7,state,3672.0,21,86,1,3,1,539.0,0,0.09,6,0,3,3,0,0.0,0,0.0,27.0,38.0,2.3333333333333335,4.0,0.0,0.6666666666666666,2,6,0,720.6099250860304
web,short_term,4067,14,5,19,0.65,0,49,29,19,F,4,high,single,1,unemployed,2874.0,76,387,1,1,1,619.0,0,0.27,10,0,1,1,0,0.0,0,0.0,58.0,58.0,3.0,3.0,1.0,1.0,22,5,0,959.0653867403548
app,short_term,1131,21,7,15,0.15,0,85,17,27,F,4,college,single,5,private,3534.0,97,358,3,3,0,530.0,0,0.5,10,1,3,3,0,0.0,0,0.0,35.0,52.0,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,3,1,0,1211.5968337158683
app,short_term,4202,21,0,30,0.08,1,84,28,26,M,4,high,married,8,private,2604.0,16,183,3,2,0,570.0,0,0.48,1,0,2,2,0,0.0,1,0.5,50.0,66.0,1.0,1.0,1.0,0.5,9,1,0,743.8532614440276
partner,short_term,1616,7,3,35,0.14,0,70,38,32,M,4,high,married,8,self_employed,2947.0,74,63,3,2,1,698.0,2,0.52,0,0,2,2,0,0.0,0,0.0,61.5,82.0,1.5,2.0,1.0,1.0,2,0,0,874.9960740485658
app,installment,1713,120,4,30,0.57,0,76,42,52,F,4,college,married,8,state,4087.0,50,432,3,2,0,677.0,0,0.39,8,1,2,2,0,0.0,0,0.0,38.5,42.0,1.5,2.0,1.0,0.5,12,0,0,1253.673597014254
partner,installment,3953,60,6,26,0.51,0,104,57,20,F,2,high,married,6,self_employed,3410.0,29,157,3,1,0,541.0,2,0.62,5,2,1,1,0,0.0,0,0.0,20.0,20.0,4.0,4.0,1.0,1.0,9,6,0,671.135006205657
app,installment,1240,120,5,15,0.17,0,28,40,50,M,2,middle,married,6,self_employed,1950.0,39,385,1,1,0,765.0,0,0.15,8,0,1,1,0,0.0,0,0.0,61.0,61.0,1.0,1.0,1.0,1.0,19,4,0,940.021550557287
web,installment,3365,180,0,38,0.31,0,51,45,49,F,4,high,married,9,private,3658.0,16,262,4,1,1,767.0,0,0.41,1,2,1,1,0,0.0,0,0.0,12.0,12.0,3.0,3.0,1.0,0.0,5,5,0,780.5124530447853
app,installment,1729,90,8,18,0.23,0,80,12,46,F,4,high,single,8,private,3655.0,95,351,2,1,1,618.0,0,0.24,4,0,1,1,0,0.0,0,0.0,60.0,60.0,1.0,1.0,1.0,1.0,7,4,0,773.3094210367623
app,installment,4889,60,0,11,0.31,0,40,15,51,F,2,high,single,0,state,7169.0,11,368,1,1,0,637.0,1,0.43,5,0,1,1,0,0.0,0,0.0,15.0,15.0,1.0,1.0,1.0,1.0,2,1,0,802.5816950398092
app,short_term,3036,21,2,21,0.22,0,48,48,25,F,1,high,single,9,private,5421.0,89,402,2,1,0,602.0,0,0.54,4,3,1,1,0,0.0,0,0.0,23.0,23.0,1.0,1.0,0.0,1.0,18,6,0,941.9634293088313
partner,installment,2555,120,3,20,0.38,0,101,31,41,F,2,middle,single,1,self_employed,5580.0,77,296,1,3,0,600.0,0,0.2,8,0,3,3,0,0.0,0,0.0,15.666666666666666,33.0,1.3333333333333333,2.0,1.0,0.6666666666666666,12,1,0,1334.7330320418198
app,short_term,3401,14,4,19,0.41,0,67,36,35,F,4,high,married,9,unemployed,3183.0,69,114,4,2,0,452.0,1,0.06,5,4,2,2,0,0.0,0,0.0,28.5,50.0,2.0,2.0,0.5,0.5,11,4,1,392.06312431637974
app,short_term,4724,14,0,13,0.01,0,58,19,48,M,2,high,married,0,self_employed,2405.0,116,243,4,3,0,575.0,0,0.56,10,0,3,2,0,0.0,0,0.0,23.333333333333332,41.0,1.6666666666666667,2.0,0.6666666666666666,1.0,20,0,0,1196.3114764625734
app,short_term,4809,21,3,24,0.61,0,72,17,35,F,4,college,married,9,private,5506.0,106,446,1,2,0,527.0,1,0.23,8,1,2,2,0,0.0,0,0.0,26.0,35.0,1.0,1.0,1.0,1.0,7,0,0,990.9888587234693
app,installment,2841,60,4,9,0.28,0,95,22,45,M,4,high,married,0,private,2295.0,20,295,4,2,0,567.0,0,0.46,6,1,2,1,0,0.0,0,0.0,19.5,25.0,2.5,4.0,1.0,1.0,7,0,0,637.6647886640095
app,installment,4511,180,2,23,0.7,0,27,36,41,M,3,high,single,9,private,2962.0,91,280,3,2,0,384.0,0,0.54,7,1,2,2,0,0.0,0,0.0,41.0,58.0,2.0,2.0,1.0,1.0,12,6,0,554.0279127478589
app,installment,2487,90,8,4,0.13,0,40,3,43,M,3,high,married,6,private,2022.0,24,347,2,3,0,564.0,0,0.33,1,0,3,3,0,0.0,0,0.0,24.666666666666668,43.0,2.0,3.0,1.0,1.0,17,6,0,997.9582432318589
app,installment,3092,60,9,10,0.17,0,53,45,53,F,3,high,married,3,self_employed,4713.0,42,232,3,3,1,668.0,0,0.57,9,1,3,2,0,0.0,0,0.0,55.0,61.0,1.3333333333333333,2.0,1.0,1.0,4,0,0,1059.49836987138
app,installment,3379,60,2,21,0.03,0,38,24,49,F,3,college,married,5,self_employed,3744.0,35,497,2,1,1,660.0,0,0.32,3,0,1,1,0,0.0,0,0.0,11.0,11.0,3.0,3.0,1.0,1.0,12,1,0,985.5761040434709
app,installment,4796,180,2,28,0.43,0,66,21,39,M,4,high,married,10,state,3661.0,118,142,5,1,0,678.0,1,0.4,7,6,1,1,0,0.0,0,0.0,35.0,35.0,4.0,4.0,1.0,1.0,3,3,0,872.2104450816562
web,installment,1677,60,3,8,0.39,0,42,29,32,F,3,high,married,3,self_employed,8477.0,49,161,2,3,0,576.0,0,0.16,8,0,3,2,0,0.0,0,0.0,54.0,59.0,1.6666666666666667,2.0,1.0,0.3333333333333333,8,4,0,1039.222512953953
app,short_term,4530,14,0,8,0.46,0,35,53,39,M,4,college,single,5,private,2847.0,52,470,4,2,1,577.0,0,0.32,7,0,2,2,0,0.0,0,0.0,40.0,61.0,3.0,3.0,0.5,1.0,0,2,0,644.006127083658
app,installment,4481,180,4,27,0.37,0,56,19,21,M,4,high,single,3,state,13382.0,67,213,3,1,0,662.0,0,0.36,5,0,1,1,0,0.0,0,0.0,25.0,25.0,4.0,4.0,1.0,1.0,11,4,0,826.1839593481442
web,short_term,1828,14,8,28,0.13,0,69,59,50,M,2,middle,married,4,unemployed,5614.0,55,458,5,2,0,630.0,2,0.05,0,3,2,2,0,0.0,0,0.0,57.0,93.0,3.0,3.0,1.0,1.0,16,5,0,995.1153811067774
app,short_term,3130,7,8,37,0.04,0,73,38,48,F,1,high,single,0,private,1569.0,49,68,5,2,0,676.0,0,0.42,2,1,2,2,0,0.0,1,0.5,24.0,43.0,1.0,1.0,0.5,1.0,12,1,0,816.7813159906628
app,installment,3723,90,4,8,0.28,0,23,3,29,M,3,graduate,married,4,private,6098.0,107,330,1,1,1,572.0,2,0.34,1,0,1,1,0,0.0,0,0.0,21.0,21.0,1.0,1.0,1.0,1.0,20,2,0,824.9830567780979
app,installment,3554,180,4,41,0.45,0,35,19,18,M,1,middle,married,0,private,3044.0,85,119,2,1,1,688.0,0,0.45,8,1,1,1,0,0.0,0,0.0,38.0,38.0,1.0,1.0,1.0,1.0,2,5,0,756.3601936841734
partner,short_term,2546,30,5,33,0.17,0,48,8,36,F,2,high,married,2,self_employed,5394.0,38,134,3,2,1,653.0,0,0.1,4,2,2,2,0,0.0,1,0.5,34.0,36.0,1.0,1.0,1.0,1.0,21,0,0,1248.9420606374863
app,short_term,1738,30,4,10,0.25,1,64,11,37,F,3,high,single,6,self_employed,3455.0,64,442,3,2,1,515.0,1,0.46,7,1,2,2,0,0.0,0,0.0,62.5,80.0,3.0,4.0,1.0,0.5,9,4,0,749.598028811401
web,installment,4323,60,0,20,0.4,0,95,0,34,F,4,college,single,1,state,5668.0,15,229,4,2,1,572.0,1,0.11,7,0,2,2,0,0.0,0,0.0,27.5,33.0,3.0,5.0,0.5,1.0,14,3,0,658.9267420803704
app,installment,1844,120,3,12,0.36,0,64,42,51,F,1,college,married,6,state,4484.0,93,395,2,1,0,482.0,0,0.29,7,0,1,1,0,0.0,0,0.0,49.0,49.0,1.0,1.0,1.0,1.0,16,5,0,868.4245985274131
app,short_term,601,21,8,7,0.31,1,10,21,52,F,3,high,single,6,private,2752.0,42,434,2,3,0,538.0,0,0.14,9,0,3,3,0,0.0,0,0.0,19.666666666666668,35.0,1.6666666666666667,2.0,0.6666666666666666,1.0,6,6,0,944.0965932812039
app,installment,3630,120,4,15,0.25,0,55,41,38,F,2,middle,single,7,private,3315.0,75,459,5,3,0,689.0,0,0.29,5,0,3,3,0,0.0,0,0.0,52.333333333333336,59.0,2.3333333333333335,4.0,1.0,0.6666666666666666,23,5,0,1103.4999109336154
partner,short_term,3823,21,4,36,0.16,0,90,29,39,M,3,middle,single,5,self_employed,3367.0,2,97,1,2,0,720.0,0,0.32,7,0,2,2,0,0.0,0,0.0,42.0,53.0,2.0,2.0,1.0,0.5,15,5,0,906.9119424517182
app,installment,2984,90,5,22,0.48,0,44,22,31,F,1,high,married,4,private,5933.0,23,94,4,2,0,624.0,3,0.79,4,0,2,2,0,0.0,0,0.0,48.0,73.0,2.5,4.0,1.0,0.5,0,5,0,828.8354711418428
app,installment,1992,60,0,34,0.16,0,70,58,31,M,3,graduate,single,4,unemployed,3266.0,81,110,3,2,0,614.0,0,0.44,5,2,2,2,0,0.0,0,0.0,20.5,41.0,2.0,3.0,0.5,1.0,16,2,0,999.7574262358421
app,short_term,3185,14,2,19,0.22,0,40,35,52,M,1,high,single,2,private,2295.0,72,429,3,1,1,613.0,0,0.39,2,2,1,1,0,0.0,0,0.0,18.0,18.0,1.0,1.0,1.0,1.0,18,5,0,821.4377554789057
app,short_term,963,21,2,15,0.1,1,40,44,55,F,1,high,single,0,private,4279.0,15,62,3,3,1,576.0,0,0.16,7,0,3,3,0,0.0,0,0.0,46.0,64.0,2.0,3.0,1.0,0.3333333333333333,21,2,0,881.140945670337
app,installment,1316,180,6,27,0.29,0,78,57,38,F,4,high,married,3,self_employed,4301.0,50,244,3,2,0,664.0,0,0.35,3,0,2,2,0,0.0,0,0.0,27.0,31.0,2.0,2.0,0.5,0.5,1,1,0,882.3829259661517
app,short_term,1867,14,8,19,0.32,0,68,17,52,F,3,high,single,4,private,5723.0,94,456,5,2,1,581.0,0,0.4,7,2,2,2,0,0.0,0,0.0,47.5,57.0,1.0,1.0,0.5,0.5,10,2,0,1055.345346197022
app,short_term,814,30,4,18,0.12,0,71,40,30,F,3,college,single,6,private,3038.0,32,438,2,2,0,683.0,0,0.27,4,1,2,2,0,0.0,0,0.0,44.0,53.0,2.5,4.0,1.0,0.5,22,1,0,956.0905632611439
web,short_term,986,7,6,15,0.51,0,32,25,26,M,2,high,single,7,private,2474.0,17,273,1,3,0,678.0,0,0.22,4,0,3,2,0,0.0,0,0.0,41.666666666666664,65.0,1.6666666666666667,3.0,1.0,0.6666666666666666,22,5,0,1003.3978253652006
app,installment,4254,180,0,11,0.27,0,36,25,41,M,4,high,single,10,private,4873.0,59,206,2,2,0,675.0,0,0.57,5,0,2,2,0,0.0,0,0.0,17.0,26.0,1.5,2.0,1.0,1.0,8,0,0,950.1201171672956
app,short_term,867,7,7,23,0.43,0,40,14,51,F,2,high,married,4,private,6280.0,114,135,5,3,0,479.0,0,0.38,1,1,3,1,0,0.0,0,0.0,18.666666666666668,29.0,2.0,4.0,1.0,1.0,14,6,0,1004.8139715260584
app,installment,3838,180,11,25,0.56,0,73,41,34,M,3,college,single,4,unemployed,2561.0,120,458,5,1,0,593.0,0,0.27,8,0,1,1,0,0.0,0,0.0,77.0,77.0,1.0,1.0,1.0,1.0,4,3,0,978.3891674094228
web,short_term,4977,30,8,25,0.29,0,53,13,43,F,3,high,single,3,state,9012.0,46,98,4,2,1,617.0,0,0.6,6,0,2,2,0,0.0,0,0.0,38.5,62.0,3.5,4.0,1.0,0.0,5,5,0,706.0542172872231
app,short_term,3472,7,3,4,0.18,0,57,39,43,F,3,middle,single,7,unemployed,4238.0,3,317,4,1,0,689.0,0,0.52,8,0,1,1,0,0.0,0,0.0,55.0,55.0,1.0,1.0,1.0,0.0,23,4,0,1074.7195737011223
app,short_term,2549,21,8,23,0.26,0,43,46,42,M,1,college,married,0,private,5608.0,40,86,3,3,0,488.0,2,0.24,0,0,3,2,1,0.3333333333333333,0,0.0,32.666666666666664,62.0,2.3333333333333335,3.0,1.0,1.0,6,3,0,884.5316805995554
app,short_term,3496,14,6,34,0.02,0,43,37,48,F,1,middle,single,5,private,3995.0,119,200,2,2,0,441.0,2,0.15,9,0,2,2,0,0.0,0,0.0,50.5,83.0,1.0,1.0,1.0,1.0,5,2,0,995.522739461385
partner,installment,961,60,6,18,0.1,0,99,46,37,M,3,high,married,5,private,3155.0,44,141,1,1,0,534.0,0,0.42,1,0,1,1,0,0.0,0,0.0,32.0,32.0,1.0,1.0,0.0,1.0,3,0,0,1167.389887254177
web,installment,1563,120,5,8,0.37,0,73,38,48,F,5,college,married,7,state,3676.0,22,83,5,3,0,594.0,0,0.1,1,0,3,3,0,0.0,0,0.0,29.0,47.0,2.0,4.0,1.0,0.6666666666666666,0,2,0,961.9866378152411
app,short_term,2535,7,5,8,0.31,0,64,11,23,M,2,college,married,0,state,2424.0,30,74,5,1,0,578.0,0,0.27,0,3,1,1,0,0.0,0,0.0,34.0,34.0,3.0,3.0,1.0,1.0,8,4,0,793.6134449448945
web,short_term,2505,7,4,27,0.11,0,24,41,42,F,2,middle,single,10,private,1918.0,99,110,1,3,0,580.0,1,0.34,0,0,3,3,0,0.0,0,0.0,47.666666666666664,73.0,2.6666666666666665,4.0,1.0,0.3333333333333333,7,5,0,974.1744127594993
app,short_term,2654,7,8,24,0.22,0,92,39,42,F,4,middle,married,8,private,2098.0,70,109,5,3,1,805.0,0,0.32,0,0,3,3,0,0.0,1,0.3333333333333333,45.0,54.0,2.0,3.0,1.0,1.0,6,0,0,918.7778970714198
web,short_term,1617,14,11,0,0.13,0,45,54,26,M,4,college,single,7,unemployed,4820.0,4,175,3,1,0,749.0,1,0.22,1,0,1,1,0,0.0,0,0.0,13.0,13.0,1.0,1.0,1.0,1.0,2,6,0,849.6857953390765
app,installment,1367,90,0,0,0.13,0,40,9,29,M,1,college,married,7,private,4462.0,118,421,5,1,0,632.0,1,0.35,4,1,1,1,0,0.0,0,0.0,46.0,46.0,3.0,3.0,0.0,1.0,7,1,0,864.7565128637619
web,installment,3449,90,9,7,0.39,0,58,8,28,M,4,middle,married,9,self_employed,7016.0,59,360,1,1,1,644.0,0,0.42,1,1,1,1,0,0.0,0,0.0,53.0,53.0,1.0,1.0,1.0,1.0,10,3,0,775.3090983495092
partner,installment,4483,180,8,18,0.06,0,53,38,36,F,2,high,married,6,self_employed,4020.0,99,261,3,3,0,665.0,0,0.19,1,3,3,2,0,0.0,0,0.0,36.666666666666664,51.0,1.3333333333333333,2.0,1.0,0.6666666666666666,5,5,0,1027.7349490299453
web,installment,4591,180,6,32,0.72,0,36,47,21,M,3,high,married,7,unemployed,5108.0,91,321,4,1,1,624.0,0,0.27,3,0,1,1,0,0.0,0,0.0,18.0,18.0,2.0,2.0,1.0,1.0,20,6,0,885.6617300298038
app,short_term,2459,7,3,14,0.15,0,32,38,51,M,4,high,married,5,private,3487.0,85,208,1,3,0,566.0,0,0.22,3,2,3,1,0,0.0,0,0.0,17.333333333333332,22.0,1.3333333333333333,2.0,1.0,0.6666666666666666,16,6,0,865.9599273893003
partner,installment,2187,120,1,24,0.04,0,76,25,21,M,4,college,married,0,private,3627.0,106,210,2,2,0,554.0,0,0.38,3,1,2,2,0,0.0,0,0.0,34.0,55.0,1.0,1.0,1.0,1.0,2,0,0,834.2507243151787
app,installment,4620,60,4,20,0.49,0,57,20,36,F,2,college,married,7,self_employed,3542.0,90,252,5,1,0,581.0,0,0.28,3,3,1,1,0,0.0,0,0.0,8.0,8.0,1.0,1.0,1.0,1.0,22,4,0,779.200708778055
app,short_term,2002,21,4,0,0.41,0,56,43,24,F,2,high,married,8,private,3424.0,4,339,3,3,0,606.0,0,0.19,10,0,3,3,0,0.0,1,0.3333333333333333,30.0,33.0,1.6666666666666667,2.0,0.6666666666666666,0.3333333333333333,3,2,0,1383.229199035132
web,installment,2629,120,4,7,0.04,1,61,53,31,M,3,high,single,3,state,3004.0,6,209,1,2,1,688.0,1,0.2,6,0,2,2,0,0.0,0,0.0,38.0,47.0,2.5,3.0,1.0,1.0,5,6,0,767.8471256385238
app,installment,2739,90,3,27,0.35,0,53,47,18,F,4,college,divorced,10,private,4826.0,91,94,1,2,1,680.0,1,0.2,3,1,2,2,0,0.0,0,0.0,54.0,70.0,2.5,3.0,1.0,0.5,14,2,0,651.3399570186849
partner,installment,811,180,7,0,0.34,0,58,63,53,M,3,college,married,9,self_employed,7499.0,39,72,2,2,0,706.0,1,0.42,3,0,2,2,1,0.5,0,0.0,35.5,40.0,1.0,1.0,1.0,1.0,11,3,0,772.288138528001
web,installment,3743,180,0,9,0.49,0,57,17,26,F,4,high,married,9,private,4140.0,72,254,5,2,1,620.0,0,0.22,8,0,2,2,0,0.0,0,0.0,47.5,54.0,3.0,3.0,1.0,1.0,18,0,0,1082.4947702068482
app,short_term,4972,30,0,41,0.4,0,71,30,31,F,1,college,divorced,7,private,3716.0,14,278,2,1,1,714.0,0,0.21,3,0,1,1,0,0.0,0,0.0,40.0,40.0,1.0,1.0,1.0,1.0,5,5,0,691.7801487389148
app,short_term,964,7,2,17,0.18,0,89,50,48,M,3,high,married,3,private,4259.0,40,306,1,2,0,654.0,0,0.26,2,6,2,2,0,0.0,0,0.0,45.5,58.0,1.0,1.0,1.0,0.5,7,3,0,973.6628025909686
partner,installment,766,90,3,40,0.37,0,81,12,26,M,2,graduate,divorced,6,private,3331.0,83,370,5,3,0,720.0,0,0.09,6,1,3,3,0,0.0,0,0.0,50.333333333333336,62.0,1.6666666666666667,3.0,0.6666666666666666,0.6666666666666666,16,4,0,1051.6136962822327
app,short_term,4804,21,6,14,0.15,0,80,24,52,M,2,college,single,1,private,1509.0,102,117,2,3,1,642.0,1,0.52,1,0,3,3,0,0.0,1,0.6666666666666666,25.333333333333332,41.0,1.0,1.0,0.6666666666666666,1.0,6,2,0,833.053407398473
app,short_term,4540,14,8,10,0.53,0,33,24,29,F,4,high,married,4,unemployed,3864.0,63,469,3,3,0,716.0,0,0.51,1,2,3,3,0,0.0,0,0.0,23.666666666666668,30.0,1.0,1.0,1.0,0.6666666666666666,0,6,0,680.5797926095547
app,installment,1270,60,2,20,0.03,0,78,15,27,M,2,college,married,0,state,6645.0,63,496,5,2,0,653.0,0,0.21,7,2,2,2,0,0.0,0,0.0,0.5,1.0,1.0,1.0,0.5,0.5,22,4,0,894.6905931072956
app,installment,3897,90,3,21,0.33,0,67,50,23,M,3,college,single,1,unemployed,7024.0,49,139,4,3,0,471.0,0,0.29,0,2,3,3,0,0.0,0,0.0,59.0,78.0,2.0,2.0,1.0,1.0,22,1,0,766.2437302285421
app,installment,1204,60,4,25,0.45,0,45,12,47,F,5,college,married,0,private,4681.0,4,133,4,2,1,548.0,2,0.54,7,0,2,1,0,0.0,0,0.0,47.5,53.0,1.5,2.0,1.0,1.0,2,3,0,743.9294481788006
app,short_term,4893,7,1,33,0.4,0,38,57,43,M,3,college,single,7,self_employed,7027.0,34,160,3,1,1,669.0,0,0.46,9,1,1,1,0,0.0,0,0.0,13.0,13.0,1.0,1.0,1.0,1.0,8,4,0,842.8440998858762
app,short_term,1679,21,5,20,0.42,0,86,44,54,M,2,college,single,10,self_employed,5877.0,5,267,5,2,0,572.0,0,0.57,7,0,2,2,0,0.0,0,0.0,44.0,65.0,1.0,1.0,1.0,0.5,19,6,0,1196.3432348491087
web,short_term,1508,30,0,9,0.61,0,51,24,31,M,3,high,single,3,state,3004.0,6,209,1,2,1,688.0,1,0.2,6,0,2,2,0,0.0,0,0.0,38.0,47.0,2.5,3.0,1.0,1.0,19,3,0,666.2016701137748
partner,installment,2745,60,5,14,0.26,0,58,38,34,M,4,graduate,married,5,unemployed,6067.0,75,271,5,3,0,702.0,0,0.32,9,2,3,3,0,0.0,0,0.0,15.666666666666666,36.0,2.3333333333333335,4.0,1.0,1.0,19,2,0,1019.8729987697327
app,installment,3977,60,1,22,0.13,0,105,11,43,M,5,high,single,3,private,2908.0,16,216,2,1,0,750.0,0,0.41,5,0,1,1,0,0.0,0,0.0,51.0,51.0,1.0,1.0,1.0,1.0,13,5,0,748.4011859301701
app,short_term,4964,7,1,24,0.08,0,61,0,40,M,3,college,married,6,state,2466.0,119,321,2,3,0,662.0,0,0.39,2,2,3,3,0,0.0,0,0.0,52.666666666666664,77.0,2.6666666666666665,4.0,1.0,1.0,23,0,0,911.5745243827208
app,installment,3139,90,5,9,0.33,0,24,49,30,M,5,high,married,4,self_employed,3507.0,10,470,5,2,1,638.0,0,0.2,7,0,2,2,0,0.0,0,0.0,30.0,42.0,1.5,2.0,1.0,1.0,23,4,0,944.0889168080864
app,installment,2294,90,8,5,0.65,1,29,24,49,F,2,college,single,6,self_employed,4414.0,117,86,5,2,0,661.0,1,0.37,7,2,2,2,0,0.0,0,0.0,47.5,51.0,2.5,4.0,1.0,1.0,9,1,0,853.6509285598746
